"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.1461e-10,-4.8987e-08,-7.86e-06,6.7528,12.77,-3.3373,-14.232,6.8359e-14,9.382e+08,1.5463,1.5217,0,469.68,55699,2093.3,1,9.744e+08,0,9.744e+08,0
3.994e-10,-7.6536e-08,-7.0174e-06,6.7461,12.736,-3.3776,-14.265,2.0187e-14,9.6606e+08,1.5463,1.5217,0,583.73,67656,2134,1,1.0022e+09,0,1.0022e+09,0
2.7502e-10,-1.0359e-07,-6.2532e-06,6.7395,12.703,-3.4174,-14.299,1.1092e-14,9.9393e+08,1.5463,1.5217,0,700.52,79778,2165,1,1.0301e+09,0,1.0301e+09,0
1.4931e-10,-1.2868e-07,-5.5724e-06,6.733,12.671,-3.4564,-14.331,4.4593e-15,1.0218e+09,1.5463,1.5217,0,819.83,91938,2186.3,1,1.0579e+09,0,1.0579e+09,0
2.073e-11,-1.4951e-07,-5.0724e-06,6.7268,12.639,-3.4937,-14.362,3.1715e-15,1.0496e+09,1.5463,1.5217,0,944.62,1.0418e+05,2186.8,1,1.0858e+09,0,1.0858e+09,0
-1.0785e-10,-1.7035e-07,-4.5724e-06,6.7205,12.608,-3.531,-14.393,1.8837e-15,1.0775e+09,1.5463,1.5217,0,1069.4,1.1642e+05,2187.2,1,1.1136e+09,0,1.1136e+09,0
-2.2937e-10,-1.8551e-07,-4.184e-06,6.7143,12.579,-3.5667,-14.423,1.3232e-15,1.1054e+09,1.5463,1.5217,0,1195.4,1.284e+05,2180.2,1,1.1414e+09,0,1.1414e+09,0
-3.4886e-10,-1.9902e-07,-3.8277e-06,6.7082,12.55,-3.6018,-14.452,9.724e-16,1.1332e+09,1.5463,1.5217,0,1321.7,1.4029e+05,2171,1,1.1693e+09,0,1.1693e+09,0
-4.6385e-10,-2.1131e-07,-3.4922e-06,6.702,12.521,-3.6366,-14.48,6.7301e-16,1.1611e+09,1.5463,1.5217,0,1447.6,1.5206e+05,2158.3,1,1.1971e+09,0,1.1971e+09,0
-5.6442e-10,-2.1965e-07,-3.2232e-06,6.6956,12.494,-3.67,-14.507,5.3901e-16,1.1889e+09,1.5463,1.5217,0,1572.5,1.6341e+05,2134.7,1,1.225e+09,0,1.225e+09,0
