"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.181e-09,8.3318e-07,9.6602e-06,6.1209,11.154,-5.5855,-15.848,3.5895e-15,1.8628e+09,0.042841,1.5217,0,384.66,34906,4.0514e+05,1,1.898e+09,0,1.36e+08,1.8931e+09
2.1362e-09,8.0374e-07,9.3404e-06,6.1192,11.136,-5.6043,-15.865,3.303e-15,1.8907e+09,0.042841,1.5217,0,390.69,34990,4.0709e+05,1,1.9259e+09,0,1.38e+08,1.921e+09
2.0913e-09,7.743e-07,9.0206e-06,6.1174,11.119,-5.6231,-15.882,3.0166e-15,1.9186e+09,0.042841,1.5217,0,396.72,35075,4.0903e+05,1,1.9538e+09,0,1.4e+08,1.9488e+09
2.0486e-09,7.4674e-07,8.7203e-06,6.1158,11.103,-5.6415,-15.899,2.7643e-15,1.9466e+09,0.042841,1.5217,0,402.74,35155,4.1091e+05,1,1.9817e+09,0,1.42e+08,1.9766e+09
2.0079e-09,7.2099e-07,8.4388e-06,6.1141,11.086,-5.6594,-15.915,2.5449e-15,1.9745e+09,0.042841,1.5217,0,408.77,35230,4.1272e+05,1,2.0096e+09,0,1.44e+08,2.0045e+09
1.9672e-09,6.9524e-07,8.1574e-06,6.1125,11.07,-5.6774,-15.932,2.3255e-15,2.0024e+09,0.042841,1.5217,0,414.79,35306,4.1454e+05,1,2.0376e+09,0,1.46e+08,2.0323e+09
1.9301e-09,6.7253e-07,7.9076e-06,6.1109,11.054,-5.6946,-15.947,2.1543e-15,2.0303e+09,0.042841,1.5217,0,420.81,35373,4.1624e+05,1,2.0655e+09,0,1.48e+08,2.0602e+09
1.893e-09,6.4988e-07,7.6586e-06,6.1094,11.039,-5.7117,-15.963,1.9843e-15,2.0583e+09,0.042841,1.5217,0,426.83,35441,4.1794e+05,1,2.0934e+09,0,1.5e+08,2.088e+09
1.8574e-09,6.2842e-07,7.4219e-06,6.1079,11.024,-5.7286,-15.978,1.8307e-15,2.0862e+09,0.042841,1.5217,0,432.85,35506,4.1959e+05,1,2.1213e+09,0,1.52e+08,2.1158e+09
1.8235e-09,6.0841e-07,7.2006e-06,6.1064,11.009,-5.745,-15.993,1.6974e-15,2.1141e+09,0.042841,1.5217,0,438.86,35567,4.2119e+05,1,2.1492e+09,0,1.54e+08,2.1437e+09
