"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.0576e-13,3.9588e-08,3.2459e-05,6.4082,11.513,-4.9392,-15.489,2.796e-13,1.1054e+09,-0.024544,1.5217,0,-0.079847,-0.11559,2.9645e+05,1,1.1414e+09,0,0,1.1414e+09
8.5177e-13,3.7645e-08,3.0458e-05,6.4138,11.461,-4.9847,-15.54,2.2043e-13,1.1332e+09,-0.024544,1.5217,0,-0.083309,-0.10594,3.1182e+05,1,1.1693e+09,0,0,1.1693e+09
8.7985e-13,3.5702e-08,2.8553e-05,6.4189,11.413,-5.0284,-15.589,1.6863e-13,1.1611e+09,-0.024544,1.5217,0,-0.084059,-0.091878,3.2645e+05,1,1.1971e+09,0,0,1.1971e+09
8.503e-13,3.3761e-08,2.6955e-05,6.4227,11.37,-5.0668,-15.631,1.4049e-13,1.1889e+09,-0.024544,1.5217,0,-0.076077,-0.063585,3.3869e+05,1,1.225e+09,0,0,1.225e+09
8.2075e-13,3.1819e-08,2.5357e-05,6.4266,11.328,-5.1051,-15.673,1.1235e-13,1.2168e+09,-0.024544,1.5217,0,-0.068096,-0.035291,3.5093e+05,1,1.2528e+09,0,0,1.2528e+09
7.2402e-13,3.0008e-08,2.3971e-05,6.4298,11.29,-5.1402,-15.712,9.3233e-14,1.2446e+09,-0.024544,1.5217,0,-0.057321,-0.0023477,3.6193e+05,1,1.2806e+09,0,0,1.2806e+09
5.9823e-13,2.8253e-08,2.2677e-05,6.4329,11.253,-5.1739,-15.748,7.8015e-14,1.2725e+09,-0.024544,1.5217,0,-0.045337,0.032607,3.724e+05,1,1.3085e+09,0,0,1.3085e+09
4.5073e-13,2.6543e-08,2.142e-05,6.4356,11.217,-5.2074,-15.785,6.3793e-14,1.3004e+09,-0.024544,1.5217,0,-0.031416,0.065281,3.8274e+05,1,1.3363e+09,0,0,1.3363e+09
1.8836e-13,2.5071e-08,2.0359e-05,6.4366,11.184,-5.2395,-15.818,5.4844e-14,1.3282e+09,-0.024544,1.5217,0,-0.007238,0.085881,3.9241e+05,1,1.3642e+09,0,0,1.3642e+09
-7.4e-14,2.3599e-08,1.9298e-05,6.4377,11.151,-5.2716,-15.851,4.5894e-14,1.3561e+09,-0.024544,1.5217,0,0.01694,0.10648,4.0208e+05,1,1.392e+09,0,0,1.392e+09
-2.7258e-13,2.2275e-08,1.8351e-05,6.4357,11.119,-5.305,-15.882,3.9067e-14,1.3839e+09,-0.024544,1.5217,0,0.0017754,0.11144,4.1142e+05,1,1.4198e+09,0,0,1.4198e+09
-4.3205e-13,2.1043e-08,1.7473e-05,6.4318,11.089,-5.3391,-15.913,3.354e-14,1.4118e+09,-0.024544,1.5217,0,-0.037515,0.10681,4.2056e+05,1,1.4477e+09,0,0,1.4477e+09
-5.7013e-13,1.9824e-08,1.6607e-05,6.4276,11.059,-5.3734,-15.943,2.8179e-14,1.4396e+09,-0.024544,1.5217,0,-0.072058,0.10091,4.2962e+05,1,1.4755e+09,0,0,1.4755e+09
-4.6485e-13,1.8765e-08,1.5874e-05,6.4187,11.032,-5.4097,-15.97,2.4701e-14,1.4675e+09,-0.024544,1.5217,0,-0.052592,0.080646,4.3781e+05,1,1.5034e+09,0,0,1.5034e+09
-3.5956e-13,1.7706e-08,1.5141e-05,6.4097,11.004,-5.446,-15.997,2.1224e-14,1.4953e+09,-0.024544,1.5217,0,-0.033125,0.060378,4.46e+05,1,1.5312e+09,0,0,1.5312e+09
-3.0167e-13,1.6734e-08,1.447e-05,6.3998,10.978,-5.4819,-16.023,1.8427e-14,1.5232e+09,-0.024544,1.5217,0,-0.020884,0.041216,4.5347e+05,1,1.559e+09,0,0,1.559e+09
-2.8389e-13,1.5837e-08,1.3852e-05,6.389,10.953,-5.5174,-16.048,1.6205e-14,1.551e+09,-0.024544,1.5217,0,-0.014756,0.022989,4.6033e+05,1,1.5869e+09,0,0,1.5869e+09
