"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1167e-12,4.3035e-08,3.5307e-05,6.5635,11.344,-4.9525,-15.658,7.5945e-13,1.0496e+09,-0.024544,1.5217,0,-0.75868,-1.3889,2.8981e+05,1,1.0858e+09,0,0,1.0858e+09
2.0667e-12,4.1689e-08,3.2851e-05,6.5831,11.269,-5.0078,-15.733,5.0163e-13,1.0775e+09,-0.024544,1.5217,0,-0.79854,-1.4408,3.178e+05,1,1.1136e+09,0,0,1.1136e+09
2.8287e-12,4.005e-08,3.0807e-05,6.5958,11.207,-5.0569,-15.794,3.7693e-13,1.1054e+09,-0.024544,1.5217,0,-0.83439,-1.4823,3.4131e+05,1,1.1414e+09,0,0,1.1414e+09
3.5367e-12,3.8327e-08,2.8883e-05,6.6064,11.149,-5.1042,-15.852,2.9061e-13,1.1332e+09,-0.024544,1.5217,0,-0.86909,-1.5207,3.6352e+05,1,1.1693e+09,0,0,1.1693e+09
4.1791e-12,3.6591e-08,2.7051e-05,6.6161,11.094,-5.1498,-15.908,2.1576e-13,1.1611e+09,-0.024544,1.5217,0,-0.90036,-1.5541,3.8463e+05,1,1.1971e+09,0,0,1.1971e+09
4.6107e-12,3.4814e-08,2.5517e-05,6.6227,11.048,-5.1897,-15.954,1.7781e-13,1.1889e+09,-0.024544,1.5217,0,-0.92062,-1.5715,4.0217e+05,1,1.225e+09,0,0,1.225e+09
5.0423e-12,3.3037e-08,2.3984e-05,6.6294,11.001,-5.2296,-16.001,1.3987e-13,1.2168e+09,-0.024544,1.5217,0,-0.94088,-1.5889,4.1971e+05,1,1.2528e+09,0,0,1.2528e+09
5.2583e-12,3.1342e-08,2.2656e-05,6.6348,10.96,-5.2655,-16.042,1.1482e-13,1.2446e+09,-0.024544,1.5217,0,-0.94396,-1.5912,4.35e+05,1,1.2806e+09,0,0,1.2806e+09
5.381e-12,2.9684e-08,2.1416e-05,6.6397,10.92,-5.2997,-16.081,9.5353e-14,1.2725e+09,-0.024544,1.5217,0,-0.9396,-1.587,4.4932e+05,1,1.3085e+09,0,0,1.3085e+09
5.4589e-12,2.8052e-08,2.0212e-05,6.6445,10.882,-5.3334,-16.12,7.7232e-14,1.3004e+09,-0.024544,1.5217,0,-0.93086,-1.58,4.6332e+05,1,1.3363e+09,0,0,1.3363e+09
5.2996e-12,2.6564e-08,1.9198e-05,6.6487,10.848,-5.3637,-16.154,6.6237e-14,1.3282e+09,-0.024544,1.5217,0,-0.89895,-1.5575,4.7563e+05,1,1.3642e+09,0,0,1.3642e+09
5.1403e-12,2.5075e-08,1.8184e-05,6.6529,10.813,-5.394,-16.189,5.5242e-14,1.3561e+09,-0.024544,1.5217,0,-0.86704,-1.5351,4.8793e+05,1,1.392e+09,0,0,1.392e+09
4.8744e-12,2.3706e-08,1.7278e-05,6.6566,10.78,-5.423,-16.221,4.6944e-14,1.3839e+09,-0.024544,1.5217,0,-0.82682,-1.4999,4.9961e+05,1,1.4198e+09,0,0,1.4198e+09
4.5432e-12,2.241e-08,1.6439e-05,6.6601,10.749,-5.451,-16.253,4.03e-14,1.4118e+09,-0.024544,1.5217,0,-0.78152,-1.4569,5.109e+05,1,1.4477e+09,0,0,1.4477e+09
4.2017e-12,2.1132e-08,1.561e-05,6.6634,10.717,-5.479,-16.284,3.385e-14,1.4396e+09,-0.024544,1.5217,0,-0.73377,-1.4119,5.2216e+05,1,1.4755e+09,0,0,1.4755e+09
3.7433e-12,2.0049e-08,1.4909e-05,6.6649,10.688,-5.5069,-16.314,2.9621e-14,1.4675e+09,-0.024544,1.5217,0,-0.65821,-1.3438,5.3317e+05,1,1.5034e+09,0,0,1.5034e+09
3.285e-12,1.8966e-08,1.4208e-05,6.6665,10.659,-5.5348,-16.343,2.5391e-14,1.4953e+09,-0.024544,1.5217,0,-0.58266,-1.2757,5.4418e+05,1,1.5312e+09,0,0,1.5312e+09
2.849e-12,1.7979e-08,1.3567e-05,6.6654,10.63,-5.5642,-16.371,2.1947e-14,1.5232e+09,-0.024544,1.5217,0,-0.57855,-1.1938,5.5507e+05,1,1.559e+09,0,0,1.559e+09
