r [km] 	 vr [km/s] 
36872096.0 	 309.0843200683594
36872072.0 	 307.9613342285156
36872052.0 	 310.3483581542969
36872032.0 	 310.29693603515625
36872016.0 	 311.2104187011719
36871996.0 	 310.8763732910156
36871976.0 	 310.79644775390625
36871956.0 	 312.0941162109375
36871936.0 	 312.07977294921875
36871912.0 	 306.5755615234375
36871876.0 	 310.7572021484375
36871856.0 	 310.20745849609375
36871832.0 	 311.1067199707031
36871812.0 	 310.6455383300781
36871792.0 	 310.44140625
36871772.0 	 312.3000183105469
36871756.0 	 311.5693359375
36871732.0 	 309.68121337890625
36871712.0 	 308.2658996582031
36871692.0 	 312.2063293457031
36871672.0 	 309.72314453125
36871652.0 	 312.532470703125
36871636.0 	 312.8425598144531
36871612.0 	 311.444580078125
36871592.0 	 311.8625793457031
36871572.0 	 312.11395263671875
36871552.0 	 312.6095886230469
36871532.0 	 313.2174072265625
36871508.0 	 313.3894348144531
36871492.0 	 313.5186462402344
36871472.0 	 313.751708984375
36871452.0 	 312.5110168457031
36871428.0 	 310.6613464355469
36871408.0 	 311.0337219238281
36871388.0 	 310.0516357421875
36871372.0 	 311.3769226074219
36871352.0 	 312.4954528808594
36871328.0 	 313.45098876953125
36871308.0 	 311.82293701171875
36871288.0 	 311.5682373046875
36871264.0 	 310.86688232421875
36871248.0 	 312.30401611328125
36871208.0 	 309.13739013671875
36871188.0 	 307.94268798828125
36871168.0 	 309.8390808105469
36871144.0 	 309.4236145019531
36871124.0 	 311.9693298339844
36871108.0 	 310.95220947265625
36871088.0 	 308.88262939453125
36871068.0 	 310.9734802246094
36871048.0 	 310.4999084472656
36871024.0 	 308.65447998046875
36871004.0 	 311.7139587402344
36870988.0 	 308.3520812988281
36870968.0 	 310.6901550292969
36870944.0 	 310.95672607421875
36870924.0 	 308.7637939453125
36870904.0 	 311.1357116699219
36870884.0 	 312.97998046875
36870864.0 	 309.1575927734375
36870848.0 	 312.4767761230469
36870824.0 	 309.3038635253906
36870804.0 	 309.5827941894531
36870784.0 	 310.435791015625
36870764.0 	 307.10101318359375
36870744.0 	 311.2477111816406
36870724.0 	 312.24945068359375
36870704.0 	 312.3185119628906
36870684.0 	 312.7763977050781
36870664.0 	 310.0555419921875
36870644.0 	 311.32110595703125
36870620.0 	 310.2283935546875
36870604.0 	 310.69610595703125
36870584.0 	 306.5939636230469
36870544.0 	 311.05157470703125
36870520.0 	 309.6477355957031
36870500.0 	 308.7603759765625
36870480.0 	 311.2957458496094
36870464.0 	 310.4927062988281
36870440.0 	 308.8915100097656
36870420.0 	 309.568603515625
36870400.0 	 310.13916015625
36870376.0 	 310.6458435058594
36870356.0 	 312.4079895019531
36870340.0 	 312.1490173339844
36870320.0 	 313.213134765625
36870300.0 	 309.7789001464844
36870280.0 	 309.5257568359375
36870260.0 	 309.0734558105469
36870240.0 	 309.8182373046875
36870220.0 	 311.86669921875
36870200.0 	 310.7550354003906
36870180.0 	 313.062744140625
36870160.0 	 311.4815979003906
36870136.0 	 309.1065368652344
36870116.0 	 312.4225769042969
36870096.0 	 310.4320373535156
36870076.0 	 309.34649658203125
36870056.0 	 307.4114685058594
36870036.0 	 311.0848388671875
36870016.0 	 309.94256591796875
36869996.0 	 311.90008544921875
36869976.0 	 310.0329895019531
36869956.0 	 312.09490966796875
36869936.0 	 307.13677978515625
36869916.0 	 309.8879089355469
36869876.0 	 308.2869567871094
36869856.0 	 309.4909362792969
36869836.0 	 309.9206237792969
36869816.0 	 310.3650207519531
36869796.0 	 306.05181884765625
36869772.0 	 310.48162841796875
36869752.0 	 308.8977966308594
36869732.0 	 308.3135681152344
36869712.0 	 310.3170166015625
36869696.0 	 310.38250732421875
36869676.0 	 306.61456298828125
36869652.0 	 309.6315002441406
36869632.0 	 310.3444519042969
36869612.0 	 308.9919738769531
36869592.0 	 304.6916198730469
36869572.0 	 309.2732849121094
36869552.0 	 310.908203125
36869532.0 	 308.6065979003906
36869512.0 	 308.9400634765625
36869492.0 	 307.4570007324219
36869472.0 	 307.8365783691406
36869452.0 	 307.81939697265625
36869432.0 	 310.799072265625
36869408.0 	 308.0516662597656
36869388.0 	 309.1988830566406
36869368.0 	 311.040283203125
36869348.0 	 310.7088928222656
36869328.0 	 307.344970703125
36869312.0 	 311.80352783203125
36869288.0 	 308.8141784667969
36869268.0 	 308.8336486816406
36869248.0 	 311.90399169921875
36869208.0 	 307.7294616699219
36869192.0 	 310.4312744140625
36869168.0 	 309.841552734375
36869148.0 	 311.978515625
36869128.0 	 309.3177795410156
36869108.0 	 308.7468566894531
36869084.0 	 308.6636047363281
36869064.0 	 307.7720947265625
36869048.0 	 307.9015808105469
36869028.0 	 306.8387145996094
36869008.0 	 307.2939453125
36868984.0 	 306.6514892578125
36868964.0 	 305.70416259765625
36868944.0 	 303.7977600097656
36868928.0 	 309.25323486328125
36868908.0 	 308.1194152832031
36868888.0 	 307.7521667480469
36868868.0 	 308.21112060546875
36868844.0 	 309.1192626953125
36868824.0 	 307.2508239746094
36868804.0 	 310.2098083496094
36868788.0 	 305.78369140625
36868764.0 	 311.0364685058594
36868744.0 	 309.9099426269531
36868724.0 	 307.8574523925781
36868704.0 	 307.5091857910156
36868684.0 	 306.1343078613281
36868664.0 	 307.0238037109375
36868644.0 	 307.69183349609375
36868624.0 	 308.42236328125
36868600.0 	 307.7779541015625
36868580.0 	 310.57666015625
36868544.0 	 310.79193115234375
36868524.0 	 310.19873046875
36868500.0 	 311.019775390625
36868480.0 	 310.5086364746094
36868460.0 	 312.1882629394531
36868440.0 	 312.2671813964844
36868420.0 	 309.44921875
36868404.0 	 307.1454772949219
36868380.0 	 311.7604675292969
36868360.0 	 309.109130859375
36868340.0 	 309.5592346191406
36868320.0 	 305.84423828125
36868296.0 	 309.1137390136719
36868280.0 	 308.2329406738281
36868260.0 	 308.7267761230469
36868240.0 	 307.55828857421875
36868220.0 	 307.5207824707031
36868196.0 	 309.50592041015625
36868176.0 	 305.85107421875
36868160.0 	 310.31549072265625
36868140.0 	 310.21820068359375
36868120.0 	 308.6391906738281
36868100.0 	 311.79705810546875
36868080.0 	 309.746337890625
36868056.0 	 308.9358825683594
36868036.0 	 310.40399169921875
36868020.0 	 308.5552978515625
36868000.0 	 310.09521484375
36867976.0 	 309.2052917480469
36867956.0 	 307.8029479980469
36867936.0 	 310.4245300292969
36867916.0 	 308.1165771484375
36867876.0 	 308.4591064453125
36867856.0 	 307.996826171875
36867836.0 	 305.5120544433594
