r [km] 	 vr [km/s] 
19479596.0 	 263.7598571777344
19479594.0 	 263.4242858886719
19479592.0 	 264.04608154296875
19479590.0 	 263.2670593261719
19479584.0 	 263.1414794921875
19479582.0 	 262.66265869140625
19479580.0 	 261.38702392578125
19479574.0 	 262.4524841308594
19479570.0 	 262.1310119628906
19479568.0 	 261.9505310058594
19479564.0 	 262.5431213378906
19479562.0 	 261.4141845703125
19479558.0 	 265.2825012207031
19479556.0 	 263.8564147949219
19479550.0 	 259.2909851074219
19479548.0 	 262.6468811035156
19479544.0 	 263.08758544921875
19479540.0 	 262.6670227050781
19479538.0 	 262.79022216796875
19479534.0 	 261.4146423339844
19479532.0 	 262.05633544921875
19479530.0 	 261.5580139160156
19479526.0 	 263.8945007324219
19479522.0 	 263.13287353515625
19479518.0 	 262.192138671875
19479514.0 	 263.3376159667969
19479512.0 	 262.613525390625
19479508.0 	 264.4865417480469
19479506.0 	 262.15423583984375
19479502.0 	 263.0143737792969
19479500.0 	 262.3213195800781
19479496.0 	 262.0142822265625
19479492.0 	 262.3826599121094
19479490.0 	 262.7615661621094
19479486.0 	 263.58349609375
19479482.0 	 263.1772155761719
19479480.0 	 263.61920166015625
19479476.0 	 262.2706604003906
19479472.0 	 262.70819091796875
19479470.0 	 261.72149658203125
19479468.0 	 263.9044494628906
19479464.0 	 262.4588623046875
19479460.0 	 264.862060546875
19479452.0 	 262.29327392578125
19479450.0 	 260.1371765136719
19479446.0 	 261.45379638671875
19479444.0 	 263.4591979980469
19479440.0 	 261.8468322753906
19479438.0 	 262.43682861328125
19479436.0 	 261.2340087890625
19479432.0 	 262.6805419921875
19479428.0 	 261.2090148925781
19479426.0 	 261.4880676269531
19479424.0 	 263.05303955078125
19479420.0 	 259.7659606933594
19479416.0 	 260.2086181640625
19479410.0 	 262.1574401855469
19479408.0 	 261.63201904296875
19479406.0 	 261.04693603515625
19479402.0 	 261.7955627441406
19479398.0 	 262.07672119140625
19479396.0 	 261.57257080078125
