r [km] 	 vr [km/s] 
26436584.0 	 257.60498046875
26436566.0 	 257.1007080078125
26436506.0 	 254.07894897460938
26436490.0 	 259.94769287109375
26436472.0 	 256.5341796875
26436450.0 	 257.943115234375
26436394.0 	 262.5859680175781
26436356.0 	 265.9232177734375
26436340.0 	 259.1481628417969
26436318.0 	 252.79615783691406
26436244.0 	 260.91741943359375
26436224.0 	 257.15484619140625
26436206.0 	 258.48126220703125
26436132.0 	 256.4045715332031
26436112.0 	 258.1366271972656
26436092.0 	 254.6369171142578
26436074.0 	 258.02093505859375
26436056.0 	 257.1376953125
26436036.0 	 257.80364990234375
26436018.0 	 255.807373046875
26435998.0 	 257.64654541015625
26435980.0 	 255.27735900878906
26435962.0 	 258.585205078125
26435940.0 	 258.2087097167969
26435924.0 	 253.94439697265625
26435904.0 	 257.8094787597656
26435870.0 	 257.70660400390625
26435848.0 	 259.2543640136719
26435680.0 	 251.669677734375
26435642.0 	 257.21588134765625
26435622.0 	 259.2353515625
26435604.0 	 252.5660400390625
26435566.0 	 251.3987579345703
26435548.0 	 256.73248291015625
26435526.0 	 256.9233093261719
26435510.0 	 256.8381042480469
26435490.0 	 256.8008728027344
26435472.0 	 255.46434020996094
26435454.0 	 258.1702575683594
26435432.0 	 255.19869995117188
26435378.0 	 254.1611785888672
26435360.0 	 256.2717590332031
26435340.0 	 254.24560546875
26435322.0 	 256.6282958984375
26435300.0 	 253.62393188476562
26435284.0 	 254.23146057128906
26435266.0 	 254.26771545410156
26435246.0 	 255.95175170898438
26435226.0 	 261.1627502441406
26435190.0 	 253.8056182861328
26435170.0 	 261.4437255859375
26435152.0 	 263.50592041015625
26435114.0 	 264.2798767089844
26435058.0 	 255.00424194335938
26435038.0 	 257.2106018066406
26435018.0 	 264.1773376464844
26434982.0 	 257.1226501464844
26434964.0 	 254.3162841796875
26434946.0 	 259.0428771972656
26434926.0 	 257.3988342285156
26434908.0 	 259.10955810546875
26434888.0 	 255.1153564453125
26434870.0 	 252.94541931152344
26434852.0 	 261.53448486328125
26434832.0 	 257.7828063964844
