r [km] 	 vr [km/s] 
20170910.0 	 243.11032104492188
20159528.0 	 245.44003295898438
20159520.0 	 242.6986541748047
20154162.0 	 236.94189453125
20152138.0 	 236.82968139648438
20152070.0 	 235.31883239746094
20150350.0 	 237.81973266601562
20149566.0 	 236.91336059570312
20148162.0 	 240.47056579589844
20148154.0 	 238.43772888183594
20144390.0 	 250.97720336914062
20144348.0 	 251.34523010253906
20144340.0 	 255.95721435546875
20144132.0 	 257.19183349609375
20144124.0 	 259.7267150878906
20143484.0 	 251.1380615234375
20143476.0 	 252.62026977539062
20142876.0 	 250.95278930664062
20142868.0 	 251.1922149658203
20142860.0 	 251.81251525878906
20142752.0 	 242.66879272460938
20142744.0 	 248.23619079589844
20142678.0 	 246.5192108154297
20142668.0 	 247.01246643066406
20142660.0 	 244.2217559814453
20142628.0 	 248.02098083496094
20142618.0 	 251.13223266601562
20141688.0 	 235.32077026367188
20139396.0 	 249.21026611328125
20139388.0 	 248.545166015625
20139322.0 	 245.0789337158203
20139314.0 	 246.63926696777344
20139272.0 	 260.0162048339844
20139222.0 	 245.98001098632812
20139190.0 	 247.02252197265625
20138816.0 	 249.68548583984375
20138502.0 	 243.24122619628906
20138492.0 	 240.5775909423828
20138418.0 	 241.7305908203125
20138410.0 	 244.09007263183594
20138360.0 	 239.8110809326172
20136876.0 	 235.55841064453125
20136604.0 	 241.7489013671875
20136480.0 	 244.84413146972656
20136472.0 	 244.29458618164062
20136290.0 	 247.73117065429688
20136206.0 	 265.7933349609375
20136198.0 	 265.2577819824219
20136190.0 	 266.0080871582031
20136182.0 	 263.7210998535156
20136174.0 	 263.9915771484375
20136148.0 	 262.6947021484375
20136116.0 	 270.1484680175781
20136090.0 	 263.3439025878906
20136082.0 	 263.3919372558594
20136074.0 	 265.36114501953125
20135702.0 	 262.71453857421875
20135694.0 	 260.0724792480469
20135686.0 	 260.0529479980469
20135586.0 	 265.1407165527344
20135578.0 	 266.51202392578125
20135478.0 	 257.3591003417969
20134882.0 	 264.40771484375
20134874.0 	 260.7679748535156
20134866.0 	 258.5260009765625
20134826.0 	 259.2396240234375
20134816.0 	 260.1109619140625
20134650.0 	 261.9082946777344
20134378.0 	 258.99676513671875
20133096.0 	 254.72569274902344
20133088.0 	 253.99139404296875
20132552.0 	 247.10719299316406
20132280.0 	 244.525146484375
20132014.0 	 249.43655395507812
20131710.0 	 248.42982482910156
20131702.0 	 250.63475036621094
20131692.0 	 250.5979766845703
20131610.0 	 253.21908569335938
20131090.0 	 246.1846466064453
20130884.0 	 244.4364013671875
20130876.0 	 245.56478881835938
20130834.0 	 246.72816467285156
20130686.0 	 263.9166564941406
20130670.0 	 259.43719482421875
20130662.0 	 258.1759338378906
20130652.0 	 258.63104248046875
20130644.0 	 256.49163818359375
20130620.0 	 258.97381591796875
20130612.0 	 256.4594421386719
20130602.0 	 254.12384033203125
20130594.0 	 255.73513793945312
20130572.0 	 258.1150817871094
20130562.0 	 257.63128662109375
20130256.0 	 258.6529846191406
20130248.0 	 255.27279663085938
20130092.0 	 258.5313415527344
20130076.0 	 256.2645263671875
20130068.0 	 256.27197265625
20130058.0 	 253.72900390625
20129284.0 	 255.83311462402344
20129276.0 	 257.0855407714844
20129060.0 	 248.11306762695312
20129054.0 	 246.77964782714844
20128888.0 	 256.2257385253906
20128590.0 	 253.10494995117188
20127760.0 	 260.5520324707031
20127750.0 	 263.76641845703125
20127736.0 	 269.6011657714844
20127728.0 	 278.86968994140625
20127438.0 	 265.97515869140625
20126706.0 	 268.17828369140625
20126698.0 	 266.3414611816406
20126648.0 	 268.67095947265625
20126640.0 	 273.1823425292969
20126598.0 	 264.10980224609375
20126566.0 	 268.81060791015625
20126548.0 	 270.2435607910156
20126460.0 	 267.7294006347656
20126452.0 	 267.9706726074219
20126386.0 	 270.35784912109375
20126376.0 	 273.23663330078125
20126172.0 	 264.1640319824219
20126162.0 	 261.2668151855469
20126154.0 	 259.7811584472656
20126056.0 	 268.0910339355469
20126006.0 	 266.6689453125
20125998.0 	 264.49688720703125
20125990.0 	 266.2768859863281
20125908.0 	 265.60784912109375
20125900.0 	 267.46630859375
20125004.0 	 283.6334533691406
20124994.0 	 282.1693420410156
20124978.0 	 288.8392639160156
20124970.0 	 289.5075988769531
20124592.0 	 273.0520324707031
20124584.0 	 273.89801025390625
20124550.0 	 275.65447998046875
20124542.0 	 271.5788269042969
20124534.0 	 281.1535339355469
20124526.0 	 282.2054443359375
20124518.0 	 282.6468505859375
20124510.0 	 283.0724182128906
20124478.0 	 282.5860595703125
20124470.0 	 276.74212646484375
20124462.0 	 275.0224914550781
20124394.0 	 270.3759460449219
20124388.0 	 264.5033874511719
20124354.0 	 272.0542907714844
20124346.0 	 272.75738525390625
20123852.0 	 268.8065185546875
20123846.0 	 271.61083984375
20123836.0 	 267.4300537109375
20123606.0 	 261.4533386230469
20123596.0 	 263.1806640625
20123590.0 	 264.5384826660156
20123580.0 	 270.3202819824219
20123548.0 	 268.834228515625
20123540.0 	 272.819091796875
20123500.0 	 276.79150390625
20123490.0 	 274.64483642578125
20123482.0 	 273.1593017578125
20123474.0 	 282.1637878417969
20123466.0 	 276.8952331542969
20123426.0 	 271.3868713378906
20123418.0 	 268.3038024902344
20123408.0 	 268.30426025390625
20122628.0 	 246.62196350097656
20122302.0 	 259.3041076660156
20122284.0 	 249.76947021484375
20122276.0 	 251.2861785888672
20121874.0 	 244.20240783691406
20121504.0 	 249.4585723876953
20121496.0 	 250.67843627929688
20121208.0 	 246.2772674560547
20121202.0 	 244.26657104492188
20121194.0 	 244.64047241210938
20120872.0 	 248.06321716308594
20120866.0 	 250.0924072265625
20120758.0 	 247.9694366455078
20120750.0 	 246.63967895507812
20120742.0 	 252.0254669189453
20120440.0 	 251.50857543945312
20120430.0 	 251.43649291992188
20120422.0 	 254.1776885986328
20120126.0 	 254.4620819091797
20120036.0 	 256.8747863769531
20120028.0 	 254.85867309570312
20119938.0 	 257.97088623046875
20119930.0 	 261.1148376464844
20119906.0 	 274.0421142578125
20119898.0 	 275.7047119140625
20119880.0 	 274.52410888671875
20119874.0 	 279.3765563964844
20119718.0 	 257.2723693847656
20119708.0 	 264.28778076171875
20119686.0 	 264.1432800292969
20119678.0 	 263.3099060058594
20119554.0 	 259.8587646484375
20119544.0 	 263.4154052734375
20119440.0 	 249.8045654296875
20117890.0 	 245.26895141601562
20117884.0 	 249.0108184814453
20117850.0 	 253.98675537109375
20115838.0 	 242.69578552246094
20115830.0 	 244.25050354003906
20115192.0 	 246.1245880126953
20115184.0 	 244.53839111328125
20115168.0 	 252.27381896972656
20114058.0 	 252.67794799804688
20113910.0 	 249.2841796875
20113902.0 	 248.3361358642578
20113894.0 	 250.86001586914062
20113886.0 	 254.3047332763672
20113708.0 	 253.1812286376953
20113688.0 	 253.2181396484375
20113420.0 	 244.5912322998047
20113332.0 	 248.72178649902344
20113324.0 	 251.4512939453125
20113152.0 	 261.1063232421875
20113144.0 	 263.6104431152344
20113136.0 	 266.130126953125
20113126.0 	 263.78729248046875
20113120.0 	 258.733154296875
20113110.0 	 255.86224365234375
20113086.0 	 253.23248291015625
20113078.0 	 249.7674560546875
20113046.0 	 257.6935729980469
20113038.0 	 257.4954833984375
20113030.0 	 258.22412109375
20112980.0 	 261.8009948730469
20112972.0 	 257.8648986816406
20112874.0 	 255.26878356933594
20112866.0 	 253.79928588867188
20112638.0 	 255.32594299316406
20112508.0 	 251.67103576660156
20112500.0 	 252.50726318359375
20112492.0 	 253.04673767089844
20112482.0 	 254.30943298339844
20112386.0 	 252.68667602539062
20112376.0 	 251.4519500732422
20112352.0 	 251.41944885253906
20112344.0 	 250.16539001464844
20112286.0 	 249.0177764892578
20112172.0 	 260.4802551269531
20111764.0 	 246.94200134277344
20111456.0 	 249.87937927246094
20111440.0 	 251.00502014160156
20111340.0 	 250.50885009765625
20111332.0 	 250.28378295898438
20111284.0 	 248.01910400390625
20111276.0 	 247.36231994628906
20111202.0 	 258.41925048828125
20111194.0 	 260.17486572265625
20111186.0 	 258.5128173828125
20111178.0 	 256.470458984375
20111098.0 	 253.29783630371094
20111006.0 	 253.89366149902344
20110974.0 	 250.1043243408203
20110968.0 	 250.66680908203125
20110802.0 	 248.54275512695312
20110796.0 	 245.99449157714844
20110736.0 	 248.931396484375
20110722.0 	 245.69766235351562
20110648.0 	 245.5030059814453
20110526.0 	 248.87527465820312
20110510.0 	 247.0186309814453
20110486.0 	 249.66397094726562
20110478.0 	 248.97711181640625
20110414.0 	 250.96554565429688
20110404.0 	 250.21725463867188
20110380.0 	 248.1420135498047
20110290.0 	 252.0928192138672
20110282.0 	 248.35934448242188
20110272.0 	 249.17831420898438
20110160.0 	 247.30746459960938
20110152.0 	 248.6663818359375
20109980.0 	 244.83563232421875
20109394.0 	 244.8710174560547
20109216.0 	 248.39300537109375
20109118.0 	 250.75181579589844
20109110.0 	 249.01229858398438
20109102.0 	 248.42616271972656
20108946.0 	 245.27503967285156
20108938.0 	 245.0693359375
20108856.0 	 242.65122985839844
20108848.0 	 240.63629150390625
20108720.0 	 242.2890167236328
20108670.0 	 244.37728881835938
20108662.0 	 243.4869842529297
20108580.0 	 242.7643280029297
20108360.0 	 242.5250244140625
20108344.0 	 241.86221313476562
20108256.0 	 242.55259704589844
20108248.0 	 242.67080688476562
20108108.0 	 240.5376739501953
20108100.0 	 245.74794006347656
20108062.0 	 241.0925750732422
20108052.0 	 240.99093627929688
20108044.0 	 241.75057983398438
20107816.0 	 240.1904754638672
20107806.0 	 237.99868774414062
20107800.0 	 238.4762725830078
20107776.0 	 237.4544677734375
20107768.0 	 238.7438507080078
20107654.0 	 240.02125549316406
20107638.0 	 238.07778930664062
20107604.0 	 239.61244201660156
20107596.0 	 239.04473876953125
20107524.0 	 237.61898803710938
20107190.0 	 250.45156860351562
20107166.0 	 291.3621520996094
20107158.0 	 299.7533874511719
20107150.0 	 302.3551940917969
20107142.0 	 290.57061767578125
20107132.0 	 289.37982177734375
20107126.0 	 277.54498291015625
20107116.0 	 272.9248046875
20107108.0 	 260.4076232910156
20107068.0 	 262.3592529296875
20107060.0 	 264.8484191894531
20107052.0 	 268.4507141113281
20107044.0 	 259.6365966796875
20106710.0 	 252.3721160888672
20106702.0 	 256.6936950683594
20106532.0 	 253.8806915283203
20106522.0 	 252.63601684570312
20106516.0 	 255.78713989257812
20105996.0 	 261.7248229980469
20105518.0 	 259.5764465332031
20105508.0 	 259.70654296875
20105492.0 	 260.9034423828125
20105484.0 	 257.642822265625
20104112.0 	 258.48797607421875
20104104.0 	 257.8211975097656
20104016.0 	 256.6163330078125
20104006.0 	 258.3457946777344
20103998.0 	 259.17132568359375
20103990.0 	 261.5035400390625
20103950.0 	 250.2554931640625
20103934.0 	 254.3216552734375
20103926.0 	 262.05438232421875
20103642.0 	 256.9071044921875
20103634.0 	 256.0473327636719
20103626.0 	 255.3693389892578
20103602.0 	 263.6016540527344
20103584.0 	 266.55419921875
20103576.0 	 262.92315673828125
20103570.0 	 259.674560546875
20103480.0 	 254.2628173828125
20103448.0 	 261.26287841796875
20103440.0 	 261.55712890625
20103430.0 	 261.22552490234375
20103366.0 	 261.65087890625
20103358.0 	 261.3614196777344
20103350.0 	 259.8979187011719
20103334.0 	 259.8285217285156
20103324.0 	 257.6558532714844
20103300.0 	 257.37451171875
20103286.0 	 256.4078674316406
20103252.0 	 256.0052490234375
20103244.0 	 260.4423522949219
20103236.0 	 263.4665832519531
20103148.0 	 250.13601684570312
20103140.0 	 248.06761169433594
20102978.0 	 241.95103454589844
20102870.0 	 245.59170532226562
20102864.0 	 244.7527618408203
20102856.0 	 246.4049072265625
20102846.0 	 250.75340270996094
20102838.0 	 254.3786163330078
20102808.0 	 251.47999572753906
20102800.0 	 248.06179809570312
20102782.0 	 249.4412078857422
20102774.0 	 253.27606201171875
20102726.0 	 250.65330505371094
20102718.0 	 250.9153594970703
20102676.0 	 249.92971801757812
20102662.0 	 251.34402465820312
20102654.0 	 256.9127197265625
20102644.0 	 248.44876098632812
20102636.0 	 246.72079467773438
20102620.0 	 248.57717895507812
20102564.0 	 242.9261932373047
20102548.0 	 245.99867248535156
20102466.0 	 247.24951171875
20102458.0 	 249.7584686279297
20102386.0 	 245.3280029296875
20102376.0 	 245.25437927246094
20102368.0 	 247.141357421875
20102304.0 	 243.98851013183594
20101834.0 	 246.34288024902344
20101800.0 	 248.93197631835938
20101762.0 	 252.2830047607422
20101746.0 	 247.2933349609375
20101738.0 	 243.9962921142578
20101720.0 	 246.20530700683594
20101712.0 	 252.05697631835938
20101704.0 	 253.0972900390625
20101696.0 	 251.2266082763672
20101690.0 	 253.9306182861328
20101672.0 	 250.87208557128906
20101664.0 	 250.27352905273438
20101656.0 	 252.33819580078125
20101584.0 	 256.0308837890625
20101574.0 	 251.69400024414062
20101552.0 	 251.1619110107422
20101544.0 	 251.00338745117188
20101470.0 	 252.28656005859375
20101462.0 	 253.28684997558594
20101422.0 	 257.8718566894531
20101406.0 	 254.00103759765625
20101326.0 	 252.35403442382812
20101316.0 	 250.6068572998047
20101284.0 	 253.6287078857422
20101276.0 	 256.03778076171875
20101266.0 	 256.9205322265625
20101250.0 	 255.61399841308594
20101242.0 	 257.52716064453125
20101178.0 	 257.01171875
20101170.0 	 257.0087585449219
20101162.0 	 253.0395050048828
20101146.0 	 254.122802734375
20101138.0 	 251.3494873046875
20101106.0 	 260.1962585449219
20101082.0 	 257.6464538574219
20101074.0 	 259.1680603027344
20101018.0 	 261.4353942871094
20101008.0 	 260.1471252441406
20100944.0 	 260.26275634765625
20100774.0 	 249.72775268554688
20100580.0 	 256.1373596191406
20100572.0 	 259.9912414550781
20100564.0 	 261.75323486328125
20100546.0 	 262.4191589355469
20100538.0 	 258.6977233886719
20100514.0 	 256.139892578125
20100506.0 	 257.033203125
20100498.0 	 255.8605194091797
20100490.0 	 255.28269958496094
20100432.0 	 259.6342468261719
20100408.0 	 254.86431884765625
20100402.0 	 253.26795959472656
20100378.0 	 252.9042205810547
20100370.0 	 252.13963317871094
20100272.0 	 256.1587219238281
20100184.0 	 255.43382263183594
20100176.0 	 257.1845703125
20100166.0 	 253.45542907714844
20100158.0 	 259.2716064453125
20100142.0 	 257.1276550292969
20100134.0 	 254.41506958007812
20100126.0 	 255.43865966796875
