r [km] 	 vr [km/s] 
31306462.0 	 330.046142578125
31306444.0 	 328.01123046875
31306424.0 	 334.0854187011719
31306402.0 	 329.3330383300781
31306384.0 	 330.2434997558594
31306362.0 	 331.224853515625
31306344.0 	 325.2467346191406
31306322.0 	 337.2454528808594
31306302.0 	 325.09051513671875
31306282.0 	 333.6580505371094
31306262.0 	 331.2571105957031
31306242.0 	 332.2181396484375
31306222.0 	 332.84405517578125
31306200.0 	 330.53741455078125
31306182.0 	 328.81292724609375
31306162.0 	 328.89715576171875
31306140.0 	 331.7723388671875
31306122.0 	 328.4604187011719
31306100.0 	 330.9561462402344
31306080.0 	 330.83392333984375
31306062.0 	 330.4132080078125
31306040.0 	 324.89239501953125
31306020.0 	 332.8940124511719
31306000.0 	 327.5046081542969
31305978.0 	 329.5347900390625
31305960.0 	 333.35589599609375
31305938.0 	 328.4195861816406
31305918.0 	 332.3199462890625
31305900.0 	 328.5926208496094
31305878.0 	 328.1867370605469
31305858.0 	 326.599853515625
31305838.0 	 330.4997863769531
31305798.0 	 327.2319641113281
31305776.0 	 331.2847900390625
31305754.0 	 331.7164001464844
31305738.0 	 330.23541259765625
31305716.0 	 327.79351806640625
31305696.0 	 329.85699462890625
31305676.0 	 328.9030456542969
31305654.0 	 330.00262451171875
31305636.0 	 327.5448913574219
31305594.0 	 329.3789978027344
31305574.0 	 325.4247131347656
31305554.0 	 327.13153076171875
31305532.0 	 328.95220947265625
31305514.0 	 328.1395263671875
31305494.0 	 326.0622863769531
31305474.0 	 329.9281311035156
31305454.0 	 325.54022216796875
31305432.0 	 332.0167541503906
31305414.0 	 329.7474060058594
31305394.0 	 330.7624816894531
31305372.0 	 328.94573974609375
31305352.0 	 334.1215515136719
31305332.0 	 323.7413330078125
31305312.0 	 331.62823486328125
31305292.0 	 332.2490234375
31305272.0 	 330.3914794921875
31305252.0 	 327.7872619628906
31305230.0 	 328.3489990234375
31305210.0 	 335.9501037597656
31305192.0 	 331.5166320800781
31305170.0 	 332.279052734375
31305130.0 	 335.6877136230469
31305110.0 	 328.8307189941406
31305092.0 	 331.7358093261719
31305070.0 	 330.6392822265625
31305050.0 	 327.3650817871094
31305030.0 	 333.40081787109375
31305008.0 	 325.4250793457031
31304990.0 	 335.6246032714844
31304968.0 	 326.81005859375
31304948.0 	 333.7207336425781
31304930.0 	 326.5108642578125
31304908.0 	 331.411376953125
31304888.0 	 330.2562255859375
31304870.0 	 331.4986572265625
31304848.0 	 330.2935791015625
31304828.0 	 330.0453186035156
31304808.0 	 331.4433288574219
31304786.0 	 330.1606750488281
31304768.0 	 330.96435546875
31304746.0 	 331.0447692871094
31304726.0 	 331.5067443847656
31304706.0 	 325.8955078125
31304686.0 	 329.2404479980469
31304666.0 	 324.3135070800781
31304646.0 	 330.54803466796875
31304624.0 	 329.281494140625
31304606.0 	 331.5074462890625
31304586.0 	 330.69232177734375
31304564.0 	 330.5197448730469
31304546.0 	 328.47637939453125
31304526.0 	 330.29974365234375
31304504.0 	 332.3573913574219
31304462.0 	 330.8656921386719
31304444.0 	 331.6877746582031
31304424.0 	 327.2408752441406
31304402.0 	 329.2488098144531
31304384.0 	 331.0937194824219
31304362.0 	 330.85797119140625
31304342.0 	 329.3389892578125
31304324.0 	 329.6062316894531
31304302.0 	 330.41973876953125
31304282.0 	 331.69671630859375
31304262.0 	 328.1336669921875
31304242.0 	 329.27337646484375
31304222.0 	 327.5253601074219
31304202.0 	 331.71673583984375
31304182.0 	 330.8472595214844
31304162.0 	 328.21990966796875
31304142.0 	 332.7435607910156
31304120.0 	 332.5407409667969
31304100.0 	 330.5180358886719
31304080.0 	 325.0064392089844
31304060.0 	 328.1803894042969
31304040.0 	 330.1277160644531
31304020.0 	 332.24285888671875
31304000.0 	 329.0025634765625
31303978.0 	 331.1175231933594
31303958.0 	 326.1576232910156
31303938.0 	 328.10888671875
31303918.0 	 329.8802185058594
31303900.0 	 322.5468444824219
31303878.0 	 327.1994323730469
31303856.0 	 328.6457214355469
31303836.0 	 329.9438781738281
31303796.0 	 327.61456298828125
31303776.0 	 327.65191650390625
31303756.0 	 327.16357421875
31303738.0 	 329.0321350097656
31303716.0 	 327.4002380371094
31303696.0 	 323.6033935546875
31303676.0 	 325.6524963378906
31303656.0 	 327.92657470703125
31303634.0 	 327.72991943359375
31303616.0 	 326.77264404296875
31303594.0 	 331.845947265625
31303576.0 	 330.4750061035156
31303556.0 	 328.2801208496094
31303534.0 	 332.182861328125
31303514.0 	 324.1883544921875
31303494.0 	 331.1241760253906
31303474.0 	 330.4811706542969
31303454.0 	 330.5346984863281
31303432.0 	 329.41180419921875
31303412.0 	 329.3838195800781
31303394.0 	 330.85137939453125
31303372.0 	 328.4234619140625
31303354.0 	 330.302001953125
