r [km] 	 vr [km/s] 
28523666.0 	 272.2467346191406
28523646.0 	 272.26995849609375
28523626.0 	 270.69677734375
28523606.0 	 267.4546203613281
28523586.0 	 269.38446044921875
28523566.0 	 270.8388671875
28523548.0 	 270.8812561035156
28523526.0 	 266.8309326171875
28523508.0 	 267.2383728027344
28523488.0 	 266.9022521972656
28523468.0 	 266.7468566894531
28523450.0 	 264.4671325683594
28523428.0 	 261.8161315917969
28523410.0 	 265.34466552734375
28523388.0 	 268.2290344238281
28523370.0 	 271.4087829589844
28523352.0 	 270.38861083984375
28523330.0 	 268.8343505859375
28523312.0 	 267.12860107421875
28523292.0 	 267.67724609375
28523272.0 	 267.8700256347656
28523252.0 	 261.4194030761719
28523232.0 	 265.72210693359375
28523214.0 	 270.72039794921875
28523192.0 	 266.9024658203125
28523174.0 	 268.2844543457031
28523156.0 	 268.0243225097656
28523134.0 	 267.8688659667969
28523116.0 	 264.0534362792969
28523094.0 	 266.85443115234375
28523076.0 	 261.4730529785156
28523058.0 	 262.2891540527344
28523018.0 	 268.64154052734375
28522998.0 	 270.0346374511719
28522978.0 	 266.4393005371094
28522958.0 	 271.9195861816406
28522938.0 	 271.7976989746094
28522920.0 	 274.09295654296875
28522898.0 	 270.221923828125
28522878.0 	 268.8292236328125
28522860.0 	 270.5997619628906
28522840.0 	 277.4179382324219
28522818.0 	 280.79315185546875
28522800.0 	 281.41094970703125
28522780.0 	 280.6778564453125
28522762.0 	 282.4607238769531
28522740.0 	 281.5980224609375
28522720.0 	 287.2183532714844
28522702.0 	 279.81732177734375
28522682.0 	 276.3634033203125
28522662.0 	 285.79595947265625
28522642.0 	 291.8110046386719
28522622.0 	 286.1568298339844
28522602.0 	 286.2691345214844
28522582.0 	 285.265625
28522566.0 	 285.456298828125
28522544.0 	 283.75665283203125
28522522.0 	 280.76544189453125
28522504.0 	 283.1905212402344
28522486.0 	 287.9619445800781
28522466.0 	 291.98968505859375
28522446.0 	 289.1039733886719
28522426.0 	 284.1322021484375
28522406.0 	 284.6490478515625
28522368.0 	 287.61456298828125
28522348.0 	 287.1220397949219
28522326.0 	 283.20208740234375
28522308.0 	 278.7176513671875
28522288.0 	 279.431396484375
28522270.0 	 287.1964416503906
28522248.0 	 283.9976501464844
28522228.0 	 279.51275634765625
28522208.0 	 285.6456604003906
28522190.0 	 277.93707275390625
28522172.0 	 283.64837646484375
28522150.0 	 280.20220947265625
28522130.0 	 284.0407409667969
28522112.0 	 283.6907043457031
28522092.0 	 281.2122497558594
28522072.0 	 283.07293701171875
28522052.0 	 284.327880859375
28522032.0 	 282.0079345703125
28522012.0 	 282.3817443847656
28521992.0 	 274.96337890625
28521974.0 	 265.8100891113281
28521954.0 	 261.8885192871094
28521932.0 	 264.21099853515625
28521914.0 	 260.6206970214844
28521894.0 	 262.3255920410156
28521876.0 	 262.76800537109375
28521854.0 	 266.6791076660156
28521834.0 	 268.2677307128906
28521816.0 	 264.1601257324219
28521796.0 	 264.87457275390625
28521778.0 	 267.4700622558594
28521758.0 	 264.43621826171875
28521718.0 	 264.6498107910156
28521698.0 	 261.1142272949219
28521680.0 	 264.4705810546875
28521658.0 	 262.2071228027344
28521638.0 	 261.4418640136719
28521620.0 	 260.825927734375
28521600.0 	 263.3507995605469
28521580.0 	 266.5081481933594
28521560.0 	 262.11376953125
28521540.0 	 265.7033996582031
28521520.0 	 262.4900817871094
28521500.0 	 266.0815734863281
28521482.0 	 264.3092041015625
28521462.0 	 264.7232971191406
28521440.0 	 263.0911865234375
28521422.0 	 266.916259765625
28521404.0 	 263.569091796875
28521384.0 	 265.0128173828125
28521364.0 	 264.55322265625
28521342.0 	 266.08990478515625
28521324.0 	 259.8419494628906
28521304.0 	 264.7880554199219
28521284.0 	 260.752685546875
28521264.0 	 265.171875
28521244.0 	 268.1334533691406
28521226.0 	 265.1306457519531
28521206.0 	 262.8471374511719
28521186.0 	 265.7559509277344
28521166.0 	 261.481201171875
28521146.0 	 265.4404602050781
28521126.0 	 264.160400390625
28521108.0 	 265.9645690917969
28521068.0 	 265.0509948730469
28521046.0 	 263.5213317871094
28521028.0 	 266.3655090332031
28521008.0 	 264.6748046875
28520988.0 	 265.50225830078125
28520968.0 	 268.25537109375
28520948.0 	 272.4173583984375
28520930.0 	 268.5274658203125
28520910.0 	 270.0113830566406
28520890.0 	 266.1712341308594
28520872.0 	 275.21533203125
28520850.0 	 277.1295471191406
28520832.0 	 273.74591064453125
28520812.0 	 267.5167236328125
28520792.0 	 273.5473937988281
28520772.0 	 270.8179016113281
28520752.0 	 272.09149169921875
28520734.0 	 270.42315673828125
28520714.0 	 270.78509521484375
28520692.0 	 274.635009765625
28520674.0 	 275.0570983886719
28520654.0 	 274.72528076171875
28520634.0 	 272.76104736328125
28520614.0 	 272.9132080078125
28520594.0 	 271.6611328125
28520576.0 	 270.2137756347656
28520554.0 	 278.8804626464844
28520536.0 	 275.40057373046875
28520518.0 	 278.15472412109375
28520496.0 	 276.0215148925781
28520478.0 	 279.3238525390625
28520458.0 	 276.45648193359375
28520420.0 	 272.16424560546875
28520398.0 	 273.5762634277344
28520380.0 	 274.49505615234375
28520360.0 	 274.7189025878906
28520340.0 	 280.2835693359375
28520320.0 	 280.447021484375
28520300.0 	 285.1048583984375
28520282.0 	 289.4432373046875
28520260.0 	 279.8892517089844
28520242.0 	 278.6454772949219
28520222.0 	 277.8636779785156
28520202.0 	 273.8846740722656
28520182.0 	 273.1110534667969
28520162.0 	 281.3717956542969
28520142.0 	 282.1761474609375
28520124.0 	 281.0900573730469
28520102.0 	 273.6662292480469
28520086.0 	 278.9154968261719
28520064.0 	 277.7717590332031
28520044.0 	 268.75994873046875
28520006.0 	 273.7559509277344
28519986.0 	 271.642822265625
28519966.0 	 272.4444580078125
28519946.0 	 266.6507568359375
28519928.0 	 268.7421875
28519906.0 	 269.49420166015625
28519888.0 	 271.86700439453125
28519868.0 	 261.2883605957031
28519848.0 	 272.549560546875
28519828.0 	 268.61346435546875
28519808.0 	 269.8661193847656
28519768.0 	 271.5504150390625
28519748.0 	 269.7989501953125
28519732.0 	 274.6484680175781
28519710.0 	 271.6686096191406
28519692.0 	 273.5811462402344
28519670.0 	 274.6733093261719
28519652.0 	 273.9636535644531
28519632.0 	 274.31396484375
28519612.0 	 274.68133544921875
28519594.0 	 269.18243408203125
28519572.0 	 273.8831481933594
28519552.0 	 273.461669921875
28519534.0 	 277.134765625
28519514.0 	 271.424560546875
28519494.0 	 271.8727722167969
28519474.0 	 267.5314025878906
28519454.0 	 270.2511901855469
