r [km] 	 vr [km/s] 
32697896.0 	 326.23785400390625
32697876.0 	 328.43487548828125
32697854.0 	 326.6962890625
32697816.0 	 324.5316467285156
32697796.0 	 326.642578125
32697774.0 	 327.6734313964844
32697754.0 	 325.8719482421875
32697734.0 	 329.0580749511719
32697714.0 	 327.0011901855469
32697692.0 	 325.9117736816406
32697672.0 	 326.1867370605469
32697652.0 	 330.5819091796875
32697632.0 	 330.0686340332031
32697612.0 	 324.0320129394531
32697590.0 	 329.6246643066406
32697570.0 	 331.11236572265625
32697550.0 	 337.10418701171875
32697532.0 	 334.4801940917969
32697510.0 	 329.8085632324219
32697490.0 	 330.9065246582031
32697470.0 	 329.10693359375
32697450.0 	 331.9134826660156
32697430.0 	 326.2789306640625
32697408.0 	 326.9919738769531
32697388.0 	 330.6749267578125
32697368.0 	 328.740234375
32697348.0 	 330.4156188964844
32697328.0 	 328.8682861328125
32697306.0 	 330.8871765136719
32697288.0 	 329.92230224609375
32697266.0 	 333.80792236328125
32697248.0 	 332.35107421875
32697226.0 	 331.6042785644531
32697206.0 	 330.20550537109375
32697186.0 	 331.0298156738281
32697146.0 	 324.79754638671875
32697126.0 	 328.8150329589844
32697104.0 	 332.4919738769531
32697084.0 	 331.9276428222656
32697064.0 	 330.0484619140625
32697044.0 	 331.1543273925781
32697002.0 	 326.864990234375
32696982.0 	 332.8222961425781
32696962.0 	 334.7721252441406
32696942.0 	 332.7965393066406
32696922.0 	 327.6119689941406
32696902.0 	 331.4723815917969
32696882.0 	 330.0736083984375
32696862.0 	 335.293212890625
32696842.0 	 326.5935974121094
32696820.0 	 330.5333251953125
32696800.0 	 331.136474609375
32696782.0 	 330.5857238769531
32696760.0 	 329.87384033203125
32696740.0 	 331.4869384765625
32696718.0 	 327.1304931640625
32696698.0 	 332.9975280761719
32696678.0 	 327.1038818359375
32696658.0 	 330.98663330078125
32696638.0 	 326.37152099609375
32696616.0 	 325.65972900390625
32696598.0 	 329.6612243652344
32696576.0 	 332.3442687988281
32696556.0 	 329.92633056640625
32696536.0 	 329.7283020019531
32696514.0 	 328.1772155761719
32696476.0 	 327.1036071777344
32696454.0 	 334.4564208984375
32696434.0 	 330.1612243652344
32696414.0 	 333.5490417480469
32696396.0 	 326.7290954589844
32696374.0 	 330.8450012207031
32696354.0 	 334.2313232421875
32696332.0 	 331.6816711425781
32696314.0 	 334.9591979980469
32696294.0 	 328.0888977050781
32696272.0 	 333.94915771484375
32696252.0 	 331.88336181640625
32696232.0 	 330.77923583984375
32696212.0 	 333.12939453125
32696192.0 	 332.14306640625
32696170.0 	 329.8974914550781
32696150.0 	 328.5455627441406
32696130.0 	 335.8515930175781
32696112.0 	 326.68310546875
32696090.0 	 328.53240966796875
32696070.0 	 329.62506103515625
32696048.0 	 330.4739074707031
32696030.0 	 326.8603820800781
32696010.0 	 330.9998779296875
32695988.0 	 331.358642578125
32695968.0 	 331.2403259277344
32695946.0 	 331.61981201171875
32695928.0 	 325.3891906738281
32695908.0 	 329.8202209472656
32695888.0 	 328.5619201660156
32695866.0 	 329.04400634765625
32695848.0 	 328.7693786621094
32695806.0 	 327.5827331542969
32695784.0 	 330.0765380859375
32695766.0 	 329.9664001464844
32695746.0 	 329.1810607910156
32695726.0 	 330.55023193359375
32695704.0 	 331.8965148925781
32695682.0 	 328.9789123535156
