r [km] 	 vr [km/s] 
22957808.0 	 275.3672790527344
22956772.0 	 277.4508972167969
22956256.0 	 279.45343017578125
22955738.0 	 272.8971252441406
22955218.0 	 301.49334716796875
22954184.0 	 266.22802734375
22952662.0 	 270.54913330078125
22952632.0 	 261.8997802734375
22952114.0 	 270.05242919921875
22951596.0 	 272.9985656738281
22951078.0 	 257.84619140625
22950044.0 	 274.7189025878906
22948492.0 	 272.3187561035156
22947976.0 	 257.158447265625
22946940.0 	 273.01617431640625
22946422.0 	 259.25177001953125
22946406.0 	 258.3535461425781
22944354.0 	 272.1893005371094
22943322.0 	 257.4142761230469
22942802.0 	 256.7837219238281
22942788.0 	 261.472900390625
22942772.0 	 259.67596435546875
22942286.0 	 253.1609649658203
22942208.0 	 257.4779357910156
22942192.0 	 256.22198486328125
22941832.0 	 259.9638366699219
22941800.0 	 274.16351318359375
22941254.0 	 290.19384765625
22939702.0 	 279.63629150390625
22939186.0 	 285.8096008300781
22938670.0 	 290.4314880371094
22938152.0 	 291.6697692871094
22937636.0 	 284.948974609375
22936600.0 	 278.2176208496094
22936084.0 	 279.3181457519531
22935568.0 	 289.1368713378906
22935050.0 	 287.76165771484375
22934534.0 	 284.3755187988281
22934470.0 	 284.76068115234375
22934018.0 	 283.1109924316406
22933502.0 	 292.0360107421875
22932984.0 	 310.09124755859375
22932466.0 	 303.14532470703125
22931952.0 	 300.8293762207031
22931436.0 	 297.09356689453125
22930402.0 	 288.0334777832031
22929886.0 	 279.6512756347656
22928884.0 	 296.9018859863281
22928852.0 	 291.6951904296875
22928336.0 	 290.37969970703125
22927820.0 	 287.8113098144531
22927302.0 	 275.57147216796875
22926788.0 	 276.6438293457031
22926272.0 	 275.3912048339844
22923174.0 	 295.9864501953125
22922658.0 	 291.7830810546875
22921626.0 	 289.2780456542969
22920594.0 	 276.1289978027344
22920078.0 	 292.2753601074219
22918532.0 	 289.4561767578125
22917498.0 	 280.0649719238281
22915436.0 	 275.8624572753906
22914920.0 	 279.2208557128906
22914404.0 	 277.4189758300781
22911826.0 	 290.3255310058594
22910312.0 	 305.0127868652344
22910278.0 	 315.2563781738281
22909764.0 	 305.3230895996094
22909750.0 	 310.007568359375
22908858.0 	 302.13604736328125
22908734.0 	 299.8275451660156
22908718.0 	 293.8519287109375
22908220.0 	 296.6864013671875
