r [km] 	 vr [km/s] 
32002186.0 	 320.16754150390625
32002168.0 	 318.8741455078125
32002146.0 	 301.1708068847656
32002126.0 	 317.5039367675781
32002106.0 	 301.833251953125
32002084.0 	 303.7209167480469
32002066.0 	 309.2288818359375
32002046.0 	 308.024169921875
32002026.0 	 307.3953857421875
32002006.0 	 298.68121337890625
32001984.0 	 316.3726501464844
32001964.0 	 310.060546875
32001944.0 	 310.2966003417969
32001924.0 	 305.3155822753906
32001904.0 	 301.6895751953125
32001882.0 	 306.7942810058594
32001844.0 	 312.1673583984375
32001824.0 	 309.5236511230469
32001802.0 	 322.2310485839844
32001780.0 	 312.2391052246094
32001762.0 	 306.34912109375
32001742.0 	 311.3282165527344
32001722.0 	 311.19110107421875
32001702.0 	 302.4176330566406
32001680.0 	 302.9897155761719
32001660.0 	 309.437255859375
32001640.0 	 319.49078369140625
32001620.0 	 321.7447204589844
32001600.0 	 309.9986267089844
32001560.0 	 321.0802917480469
32001540.0 	 323.2172546386719
32001520.0 	 323.4322814941406
32001500.0 	 309.353271484375
32001478.0 	 321.68939208984375
32001458.0 	 305.41375732421875
32001436.0 	 322.60186767578125
32001416.0 	 323.74493408203125
32001396.0 	 322.8525085449219
32001356.0 	 320.69366455078125
32001336.0 	 324.9931945800781
32001316.0 	 312.895263671875
32001296.0 	 320.6681213378906
32001274.0 	 323.14495849609375
32001256.0 	 304.8619689941406
32001234.0 	 306.3932189941406
32001214.0 	 322.74346923828125
32001154.0 	 322.96649169921875
32001134.0 	 320.2095031738281
32001114.0 	 323.94793701171875
32001094.0 	 321.5697021484375
32001072.0 	 322.2583312988281
32001052.0 	 323.2000427246094
32001032.0 	 321.8139953613281
32001012.0 	 324.265869140625
32000992.0 	 325.2831115722656
32000972.0 	 313.53582763671875
32000950.0 	 323.1150207519531
32000932.0 	 319.8841552734375
32000912.0 	 319.6021728515625
32000890.0 	 310.7301025390625
32000870.0 	 309.5940856933594
32000850.0 	 306.2666931152344
32000830.0 	 322.5445861816406
32000810.0 	 306.6885070800781
32000790.0 	 313.0353698730469
32000770.0 	 322.30499267578125
32000748.0 	 320.75775146484375
32000728.0 	 320.56219482421875
32000708.0 	 316.2372131347656
32000688.0 	 313.2322998046875
32000668.0 	 321.5536193847656
32000646.0 	 323.5615234375
32000626.0 	 309.266845703125
32000608.0 	 322.4405517578125
32000588.0 	 321.0883483886719
32000568.0 	 313.029541015625
32000546.0 	 324.5972595214844
32000506.0 	 321.5147705078125
32000444.0 	 324.1571350097656
32000424.0 	 308.8092041015625
32000404.0 	 309.5306091308594
32000384.0 	 322.96600341796875
32000364.0 	 322.5751953125
32000342.0 	 303.80755615234375
32000322.0 	 310.1513977050781
32000302.0 	 324.07025146484375
32000284.0 	 324.48089599609375
32000264.0 	 320.5631408691406
32000242.0 	 306.9207763671875
32000222.0 	 324.0697937011719
32000202.0 	 322.9630126953125
32000182.0 	 322.4358215332031
32000162.0 	 322.73004150390625
32000140.0 	 296.5400695800781
32000120.0 	 302.4927978515625
32000100.0 	 309.1283264160156
32000080.0 	 318.06109619140625
32000060.0 	 309.3609313964844
32000040.0 	 317.0274658203125
32000018.0 	 320.749267578125
31999998.0 	 314.11456298828125
31999978.0 	 324.4996337890625
31999958.0 	 321.9978942871094
31999940.0 	 319.52423095703125
31999918.0 	 322.73577880859375
31999898.0 	 324.1363830566406
31999878.0 	 323.1631164550781
31999838.0 	 324.0169372558594
31999816.0 	 321.41766357421875
31999796.0 	 299.806884765625
31999776.0 	 318.0889587402344
31999756.0 	 307.09539794921875
31999736.0 	 306.9175720214844
31999714.0 	 299.39019775390625
31999694.0 	 311.7768249511719
31999674.0 	 320.50115966796875
31999654.0 	 303.46099853515625
31999636.0 	 308.3188171386719
31999594.0 	 322.5469665527344
31999574.0 	 304.8869323730469
31999554.0 	 309.8749694824219
31999534.0 	 315.1895446777344
31999512.0 	 314.0755615234375
31999492.0 	 321.4765930175781
31999472.0 	 308.7441711425781
31999452.0 	 319.9334716796875
31999432.0 	 308.2899475097656
31999410.0 	 307.1429443359375
31999390.0 	 305.2197265625
31999370.0 	 320.0201721191406
31999350.0 	 307.288330078125
31999332.0 	 322.2516784667969
31999310.0 	 311.6678161621094
31999290.0 	 318.3519287109375
31999270.0 	 319.21826171875
31999250.0 	 303.8500671386719
31999230.0 	 301.5838623046875
31999148.0 	 319.0167236328125
31999130.0 	 315.2672119140625
31999108.0 	 320.63677978515625
31999088.0 	 311.3558349609375
31999066.0 	 319.4449462890625
31999046.0 	 320.93267822265625
31999028.0 	 313.7496337890625
31998986.0 	 319.78778076171875
31998966.0 	 324.761962890625
31998906.0 	 322.049560546875
31998884.0 	 316.4919128417969
31998864.0 	 304.8569030761719
31998824.0 	 304.2762145996094
31998802.0 	 306.7676086425781
31998782.0 	 311.1849670410156
31998762.0 	 306.0252685546875
31998742.0 	 309.9865417480469
31998722.0 	 316.61907958984375
31998700.0 	 304.9195556640625
31998680.0 	 305.4817199707031
31998660.0 	 308.45404052734375
31998640.0 	 315.7950439453125
31998622.0 	 299.8611145019531
31998580.0 	 320.49273681640625
31998560.0 	 306.1149597167969
31998540.0 	 303.7326354980469
31998478.0 	 315.3691711425781
31998458.0 	 308.1411437988281
31998440.0 	 299.2767639160156
31998420.0 	 307.5124816894531
