r [km] 	 vr [km/s] 
20870996.0 	 301.67919921875
20870986.0 	 293.36981201171875
20870972.0 	 297.7406921386719
20870962.0 	 300.0924987792969
20870950.0 	 306.9432678222656
20870940.0 	 311.0609436035156
20870930.0 	 312.3636169433594
20870918.0 	 320.3277587890625
20870906.0 	 324.616455078125
20870896.0 	 324.98248291015625
20870884.0 	 332.16754150390625
20870840.0 	 324.0248718261719
20870828.0 	 325.9571533203125
20870412.0 	 324.3570861816406
20870402.0 	 322.7679748535156
20870156.0 	 298.0707092285156
20870142.0 	 299.50982666015625
20870132.0 	 306.70379638671875
20870122.0 	 309.6837158203125
20870098.0 	 294.8399353027344
20870088.0 	 301.5924377441406
20870076.0 	 304.81390380859375
20870064.0 	 297.9757080078125
20870054.0 	 296.6424255371094
20870044.0 	 294.0552673339844
20870032.0 	 294.58502197265625
20870020.0 	 295.4339294433594
20870010.0 	 298.6645812988281
20869998.0 	 296.4466857910156
20869986.0 	 298.23748779296875
20869974.0 	 296.762939453125
20869964.0 	 293.9551696777344
20869952.0 	 289.62042236328125
20869940.0 	 290.9884033203125
20869930.0 	 300.8825988769531
20869920.0 	 301.5670166015625
20869908.0 	 303.6861572265625
20869898.0 	 303.77911376953125
20869884.0 	 305.8858947753906
20869874.0 	 294.8319396972656
20869862.0 	 296.0191955566406
20869852.0 	 296.6188659667969
20869840.0 	 296.531005859375
20869828.0 	 296.02801513671875
20869818.0 	 298.8994445800781
20869806.0 	 290.72930908203125
20869796.0 	 292.7713317871094
20869784.0 	 298.6334533691406
20869774.0 	 304.8802795410156
20869762.0 	 306.4944152832031
20869750.0 	 306.5055847167969
20869694.0 	 311.3190002441406
20869684.0 	 313.0497741699219
20869660.0 	 311.8636474609375
20869650.0 	 314.0667724609375
20869638.0 	 317.30615234375
20869594.0 	 313.4286804199219
20869582.0 	 303.7333679199219
20869572.0 	 310.67266845703125
20869560.0 	 310.7506103515625
20869538.0 	 307.3199462890625
20869526.0 	 306.32696533203125
20869516.0 	 309.74420166015625
20869504.0 	 313.8148498535156
20869492.0 	 317.67449951171875
20869482.0 	 315.9385681152344
20869470.0 	 311.6943054199219
20869458.0 	 314.9995422363281
20869446.0 	 310.4093933105469
20869436.0 	 311.02105712890625
20869402.0 	 322.9524230957031
20869392.0 	 322.334716796875
20869280.0 	 305.4644470214844
20869268.0 	 304.2034606933594
20869258.0 	 310.1326904296875
20869224.0 	 307.8048095703125
20869212.0 	 315.29248046875
20869200.0 	 315.74957275390625
20869180.0 	 312.2208557128906
20869168.0 	 311.47930908203125
20869132.0 	 308.8199462890625
20869122.0 	 302.5574035644531
20869110.0 	 302.9955139160156
20869100.0 	 307.7620849609375
20869090.0 	 309.74468994140625
20869078.0 	 314.0245666503906
20869066.0 	 307.6275329589844
20869056.0 	 315.1628723144531
20869034.0 	 309.7894287109375
20869020.0 	 319.1170349121094
20869012.0 	 313.41192626953125
20868986.0 	 306.9346008300781
20868964.0 	 303.0359191894531
20868954.0 	 305.622314453125
20868942.0 	 304.13885498046875
20868932.0 	 313.2530517578125
20868852.0 	 313.3072204589844
20868842.0 	 319.91314697265625
20868808.0 	 308.1421813964844
20868798.0 	 312.9798278808594
20868786.0 	 311.55950927734375
20868764.0 	 320.90618896484375
20868752.0 	 315.7774353027344
20868740.0 	 312.918701171875
20868674.0 	 316.227294921875
20868662.0 	 310.2158508300781
20868650.0 	 302.3017883300781
20868640.0 	 306.9382629394531
20868618.0 	 298.1604919433594
20868606.0 	 297.45025634765625
20868594.0 	 298.7135314941406
20868584.0 	 306.59356689453125
20868574.0 	 328.184814453125
20868562.0 	 340.76092529296875
20868482.0 	 322.1708068847656
20868472.0 	 326.9580383300781
20868102.0 	 296.9750061035156
20868092.0 	 296.7304382324219
20868080.0 	 302.92431640625
20868068.0 	 301.8597106933594
20868058.0 	 294.2032165527344
20868046.0 	 306.5419616699219
20868022.0 	 304.8886413574219
20868012.0 	 315.1811218261719
20868000.0 	 354.335693359375
20866342.0 	 309.2281799316406
20866330.0 	 316.3761901855469
20866320.0 	 317.3026123046875
20866286.0 	 320.9141540527344
20866276.0 	 314.81689453125
20866264.0 	 311.4202880859375
20866252.0 	 315.8731384277344
20866242.0 	 323.85205078125
20865792.0 	 321.4551696777344
20865782.0 	 325.5364990234375
20865748.0 	 324.670166015625
20865736.0 	 323.2958068847656
20865658.0 	 305.84368896484375
20865648.0 	 309.8888244628906
20865636.0 	 314.1322021484375
20865624.0 	 318.0907897949219
20865614.0 	 318.8438720703125
20865602.0 	 323.6699523925781
20865568.0 	 319.73486328125
20865558.0 	 316.0025634765625
20865536.0 	 308.5694274902344
20865524.0 	 304.5654296875
20865502.0 	 308.6669616699219
20865490.0 	 316.2939758300781
20865480.0 	 313.6506042480469
20865468.0 	 320.6863098144531
20865456.0 	 316.7782287597656
20865446.0 	 313.6952819824219
20865434.0 	 322.95220947265625
20865378.0 	 301.5809631347656
20865368.0 	 299.5537109375
20865356.0 	 306.992919921875
20865344.0 	 310.978271484375
20865334.0 	 313.0142822265625
20865322.0 	 309.2422790527344
20865312.0 	 310.1053161621094
20865254.0 	 314.9840393066406
20865244.0 	 314.7582092285156
20865232.0 	 319.1606750488281
20865222.0 	 315.963134765625
20865208.0 	 323.840576171875
20865200.0 	 330.8002014160156
20865188.0 	 341.8818054199219
20865130.0 	 346.3193359375
20864550.0 	 314.30328369140625
20864538.0 	 319.1900329589844
20864528.0 	 318.1205749511719
20864516.0 	 320.09954833984375
20864504.0 	 324.2939758300781
20864494.0 	 324.4286804199219
20864414.0 	 318.1336364746094
20864404.0 	 319.4377746582031
20864392.0 	 316.697998046875
20864358.0 	 323.4741516113281
20864348.0 	 324.34295654296875
20864314.0 	 326.53277587890625
20864304.0 	 328.2657470703125
20864292.0 	 330.61932373046875
20864280.0 	 323.3847961425781
20864168.0 	 329.6369323730469
20864158.0 	 325.4435119628906
20864146.0 	 326.22552490234375
20863944.0 	 329.1318054199219
20863934.0 	 333.68072509765625
20863598.0 	 300.0652770996094
20863586.0 	 320.0198974609375
20863530.0 	 307.6075439453125
20863518.0 	 314.6355285644531
20863464.0 	 311.0378112792969
20863440.0 	 303.165771484375
20863430.0 	 310.5492858886719
20863418.0 	 312.9912414550781
20863406.0 	 316.89129638671875
20863228.0 	 313.4641418457031
20863218.0 	 312.8386535644531
20863206.0 	 314.0605163574219
20863194.0 	 315.3806457519531
20863182.0 	 319.5766906738281
20863172.0 	 320.5902404785156
20863160.0 	 318.07586669921875
20863106.0 	 312.81439208984375
20863072.0 	 308.1466369628906
20863060.0 	 309.8451232910156
20863050.0 	 305.5622863769531
20863038.0 	 302.668212890625
20863026.0 	 303.2417907714844
20863014.0 	 295.2851257324219
20863004.0 	 297.1286315917969
20862994.0 	 303.57232666015625
20862982.0 	 301.041748046875
20862970.0 	 308.1214294433594
20862958.0 	 309.16021728515625
20862926.0 	 306.1280517578125
20862914.0 	 301.23388671875
20862904.0 	 300.98248291015625
20862892.0 	 302.96282958984375
20862882.0 	 308.2307434082031
20862870.0 	 306.2236328125
20862824.0 	 301.3009033203125
20862814.0 	 303.1190490722656
20862802.0 	 297.71771240234375
20862790.0 	 301.0478210449219
20862778.0 	 302.468505859375
20862768.0 	 297.5618591308594
20862758.0 	 298.42535400390625
20862748.0 	 297.84832763671875
20862736.0 	 299.2052917480469
20862724.0 	 303.481201171875
20862690.0 	 307.7564697265625
20862678.0 	 307.6569519042969
20862668.0 	 308.8773498535156
20862646.0 	 302.9077453613281
20862634.0 	 307.6368713378906
20862624.0 	 299.0135192871094
20862612.0 	 302.6036682128906
20862600.0 	 302.970947265625
20862590.0 	 305.62152099609375
20862578.0 	 307.0830993652344
20862568.0 	 303.2126770019531
20862556.0 	 306.9712829589844
20862544.0 	 305.05364990234375
20862534.0 	 301.0293884277344
20862522.0 	 307.78515625
20862512.0 	 306.9919738769531
20862500.0 	 309.53857421875
20862488.0 	 302.7750549316406
20862478.0 	 309.11773681640625
20862466.0 	 304.9625244140625
20862454.0 	 305.13189697265625
20862444.0 	 303.9916687011719
20862432.0 	 302.7133483886719
20862422.0 	 298.96728515625
20862410.0 	 297.955322265625
20862400.0 	 301.6756591796875
20862388.0 	 301.4684753417969
20862376.0 	 301.7335205078125
20862366.0 	 305.4574890136719
20862354.0 	 301.4345703125
20862332.0 	 309.21649169921875
20862322.0 	 313.15020751953125
20862310.0 	 311.7032775878906
20862298.0 	 308.2181701660156
20862288.0 	 312.8106994628906
20862276.0 	 309.96368408203125
20862266.0 	 312.8375244140625
20862232.0 	 309.8541259765625
20862220.0 	 311.82989501953125
20862210.0 	 307.1398010253906
20862198.0 	 304.5390930175781
20862186.0 	 307.6112976074219
20862174.0 	 304.81793212890625
20862164.0 	 306.3517761230469
20862154.0 	 306.2200012207031
20862142.0 	 308.73919677734375
20862130.0 	 309.20916748046875
20862120.0 	 304.3079833984375
20862108.0 	 306.4216003417969
20862096.0 	 305.2274169921875
20862086.0 	 303.7117614746094
20862074.0 	 305.7047424316406
20862064.0 	 301.89013671875
20862052.0 	 300.8331604003906
20862042.0 	 300.8363037109375
20862030.0 	 307.10205078125
20862018.0 	 306.3644714355469
20862008.0 	 304.8731994628906
20861996.0 	 309.314208984375
20861962.0 	 304.4344482421875
20861952.0 	 308.07159423828125
20861940.0 	 309.6018371582031
20861930.0 	 307.8063659667969
20861918.0 	 309.8904113769531
20861908.0 	 308.0057373046875
20861896.0 	 308.1490783691406
20861884.0 	 306.002685546875
20861872.0 	 304.9495849609375
20861862.0 	 303.5382080078125
20861850.0 	 303.83294677734375
20861840.0 	 303.2723693847656
20861828.0 	 301.868896484375
20861816.0 	 302.5259704589844
20861806.0 	 302.1356201171875
20861796.0 	 299.0620422363281
20861784.0 	 301.5538635253906
20861772.0 	 299.9337463378906
20861762.0 	 300.4724426269531
20861750.0 	 302.5848083496094
20861740.0 	 303.00653076171875
20861728.0 	 303.9532470703125
20861716.0 	 301.7582702636719
20861706.0 	 306.71917724609375
20861694.0 	 308.8761291503906
20861684.0 	 309.9376220703125
20861672.0 	 311.923583984375
20861662.0 	 308.0721740722656
20861650.0 	 304.52825927734375
20861636.0 	 303.43426513671875
20861628.0 	 300.32568359375
20861616.0 	 300.2213439941406
20861594.0 	 297.13214111328125
20861582.0 	 303.8612365722656
20861570.0 	 302.5133972167969
20861560.0 	 306.14691162109375
20861550.0 	 306.52197265625
20861538.0 	 306.6974792480469
20861526.0 	 304.65155029296875
20861516.0 	 306.6722106933594
20861504.0 	 308.34674072265625
20861492.0 	 301.0969543457031
20861482.0 	 312.46588134765625
20861470.0 	 312.6792907714844
20861460.0 	 310.3419189453125
20861448.0 	 307.54046630859375
20861436.0 	 310.0045166015625
20861426.0 	 309.1192321777344
20861414.0 	 310.7110900878906
20861402.0 	 309.2184753417969
20861392.0 	 303.6242370605469
20861380.0 	 304.55712890625
20861370.0 	 305.2275085449219
20861358.0 	 308.676513671875
20861346.0 	 305.4260559082031
20861336.0 	 306.0505065917969
20861326.0 	 305.0548400878906
20861314.0 	 303.3793640136719
20861304.0 	 308.0184020996094
20861292.0 	 304.9378967285156
20861280.0 	 305.638671875
20861270.0 	 305.1693420410156
20861258.0 	 305.4881286621094
20861246.0 	 303.59674072265625
20861224.0 	 305.6996154785156
20861212.0 	 307.60040283203125
20861202.0 	 304.4480285644531
20861192.0 	 305.62884521484375
20861180.0 	 303.4390869140625
20861168.0 	 301.0215148925781
20861156.0 	 298.90264892578125
20861146.0 	 295.939453125
20861136.0 	 295.16888427734375
20861124.0 	 295.03106689453125
20861112.0 	 296.91693115234375
20861100.0 	 298.6506652832031
20861090.0 	 296.2562561035156
20861080.0 	 299.1578674316406
20861068.0 	 300.0693054199219
20861056.0 	 300.6922302246094
20861046.0 	 299.38128662109375
20861034.0 	 300.7207946777344
20861022.0 	 296.6103515625
20861012.0 	 293.75054931640625
20861000.0 	 295.6872863769531
20860990.0 	 296.59918212890625
20860976.0 	 298.19342041015625
20860968.0 	 302.50885009765625
20860956.0 	 314.53533935546875
20860934.0 	 301.061279296875
20860922.0 	 296.7322998046875
20860912.0 	 301.4570617675781
20860900.0 	 296.640625
20860888.0 	 300.14971923828125
20860876.0 	 296.37554931640625
20860856.0 	 295.0322265625
20860842.0 	 297.4172668457031
20860832.0 	 302.8657531738281
20860822.0 	 307.0812683105469
20860810.0 	 304.3934020996094
20860800.0 	 304.79156494140625
20860788.0 	 298.538330078125
20860776.0 	 296.84490966796875
20860766.0 	 302.4941101074219
20860754.0 	 300.8645324707031
20860742.0 	 298.95428466796875
20860732.0 	 298.5003967285156
20860720.0 	 297.23614501953125
20860710.0 	 297.72174072265625
20860698.0 	 301.835205078125
20860688.0 	 303.619140625
20860676.0 	 304.0068054199219
20860664.0 	 303.1756286621094
20860652.0 	 305.9809265136719
20860642.0 	 318.25
20860632.0 	 318.8642578125
20860620.0 	 317.3442077636719
20860608.0 	 316.7230224609375
20860552.0 	 315.1965026855469
20860542.0 	 318.32318115234375
20860462.0 	 309.5205078125
20860452.0 	 309.667236328125
20860406.0 	 308.8283386230469
20860396.0 	 310.473388671875
20860384.0 	 311.6230163574219
