r [km] 	 vr [km/s] 
25739566.0 	 274.5894470214844
25735916.0 	 274.0971984863281
25735308.0 	 272.17987060546875
25734092.0 	 263.7359924316406
25733484.0 	 270.3739929199219
25732876.0 	 271.5792541503906
25732414.0 	 278.24517822265625
25732396.0 	 277.819091796875
25732268.0 	 276.7471923828125
25732214.0 	 275.4081115722656
25732194.0 	 275.91522216796875
25731660.0 	 268.48382568359375
25731052.0 	 265.1596984863281
25730444.0 	 269.1214599609375
25729966.0 	 272.794677734375
25729948.0 	 272.8321533203125
25729230.0 	 268.77459716796875
25724974.0 	 285.6497497558594
25723756.0 	 270.8112487792969
25723152.0 	 270.83856201171875
25720722.0 	 277.5066223144531
25719506.0 	 274.23663330078125
25715250.0 	 277.9845275878906
25714644.0 	 284.68328857421875
25714036.0 	 266.8368225097656
25713428.0 	 272.5289611816406
25712820.0 	 278.09814453125
25710996.0 	 298.6207275390625
25710390.0 	 274.8994445800781
25705532.0 	 274.17559814453125
25703706.0 	 271.67266845703125
25703100.0 	 273.16552734375
25701886.0 	 265.4216003417969
25700672.0 	 275.47039794921875
25700064.0 	 281.1760559082031
25698850.0 	 278.1527099609375
25697636.0 	 272.03387451171875
25694600.0 	 280.91363525390625
25693384.0 	 273.8171081542969
25692778.0 	 280.10614013671875
25692206.0 	 287.68115234375
25690350.0 	 288.3637390136719
25689742.0 	 291.1605224609375
25689136.0 	 279.739501953125
25688528.0 	 286.5934143066406
25687922.0 	 287.7952880859375
25687314.0 	 297.7543640136719
25686706.0 	 294.7342834472656
25686100.0 	 293.1759948730469
25685494.0 	 292.5539855957031
25684280.0 	 285.8589782714844
25683672.0 	 294.11962890625
25682458.0 	 284.6009216308594
25681850.0 	 284.0953063964844
25680638.0 	 283.8729553222656
25680030.0 	 289.9022521972656
25679424.0 	 280.40887451171875
25677640.0 	 322.9208984375
25677602.0 	 317.42047119140625
25676996.0 	 318.7492980957031
25676388.0 	 318.31536865234375
25675782.0 	 315.23797607421875
25675342.0 	 319.11737060546875
25675324.0 	 323.8279113769531
25675176.0 	 317.37872314453125
25674568.0 	 314.13104248046875
25673962.0 	 312.7288818359375
25673356.0 	 303.5003356933594
25672860.0 	 315.011474609375
25672842.0 	 314.573486328125
25672750.0 	 309.6859130859375
25670930.0 	 278.46783447265625
25670322.0 	 286.6494140625
25670084.0 	 287.8983154296875
25670066.0 	 288.489501953125
25669900.0 	 283.14459228515625
25669882.0 	 287.2046813964844
25669864.0 	 301.1335144042969
25669772.0 	 291.7305908203125
25669754.0 	 292.06280517578125
25669716.0 	 289.24151611328125
25669698.0 	 293.490478515625
25669680.0 	 293.61260986328125
25669660.0 	 295.74462890625
25669606.0 	 292.3929443359375
25669588.0 	 294.5784912109375
25669550.0 	 283.5440368652344
25669534.0 	 279.5141906738281
25669424.0 	 283.96209716796875
25669274.0 	 283.358642578125
25669256.0 	 277.3983154296875
25669238.0 	 280.4760437011719
25669146.0 	 280.1025390625
25669110.0 	 280.4806823730469
25669056.0 	 281.2012634277344
25669036.0 	 283.8692321777344
25668576.0 	 277.3780212402344
25668558.0 	 278.201904296875
25668540.0 	 280.42767333984375
25668504.0 	 277.5096740722656
25668336.0 	 287.1753845214844
25668136.0 	 280.2093200683594
25668116.0 	 281.55926513671875
25667896.0 	 284.404052734375
25667878.0 	 282.2281188964844
25667714.0 	 280.74090576171875
25667694.0 	 276.3531799316406
25667678.0 	 275.7926330566406
25667656.0 	 274.713134765625
25667640.0 	 280.9165954589844
25667328.0 	 277.09796142578125
25667290.0 	 282.4356994628906
25667180.0 	 279.59515380859375
25667162.0 	 275.96759033203125
25667144.0 	 276.488525390625
25667124.0 	 283.05804443359375
25667108.0 	 279.1485595703125
25667086.0 	 282.3617858886719
25667014.0 	 286.78070068359375
25666940.0 	 288.5743408203125
25666924.0 	 286.9142150878906
25666904.0 	 288.35504150390625
25666720.0 	 292.5159912109375
25666684.0 	 285.3900451660156
25666664.0 	 283.5422058105469
25666648.0 	 292.6790466308594
25666574.0 	 285.6429748535156
25666556.0 	 295.3182067871094
25666538.0 	 296.0965881347656
25666518.0 	 298.0699462890625
25666500.0 	 290.40679931640625
25666482.0 	 295.3390808105469
25666428.0 	 296.7424621582031
25666406.0 	 294.2900085449219
25666150.0 	 289.8672790527344
25666132.0 	 295.72467041015625
25666078.0 	 296.6285095214844
25666056.0 	 297.19390869140625
25665968.0 	 299.6637878417969
25665690.0 	 297.3588562011719
25665674.0 	 296.8164978027344
25665654.0 	 296.5738830566406
25665636.0 	 294.59149169921875
25665618.0 	 292.07196044921875
25665598.0 	 294.19488525390625
25665580.0 	 297.3923034667969
25665544.0 	 292.71258544921875
25665526.0 	 298.43450927734375
25665508.0 	 301.31549072265625
25665470.0 	 295.5428161621094
25665416.0 	 300.2608947753906
25665398.0 	 292.240234375
25665378.0 	 296.9831848144531
25665268.0 	 295.1122741699219
25665248.0 	 294.4174499511719
25665214.0 	 295.5866394042969
25665196.0 	 296.4823303222656
25665178.0 	 295.0924072265625
25665156.0 	 291.72772216796875
25665068.0 	 293.078125
25665048.0 	 295.4697265625
25665028.0 	 301.0537109375
25664900.0 	 297.9990539550781
25664864.0 	 295.4044189453125
25664552.0 	 298.4489440917969
25664532.0 	 294.36956787109375
