r [km] 	 vr [km/s] 
36176384.0 	 316.1107177734375
36176364.0 	 319.6341552734375
36176344.0 	 319.7824401855469
36176324.0 	 319.07684326171875
36176300.0 	 319.02667236328125
36176280.0 	 318.6617736816406
36176244.0 	 317.9197082519531
36176224.0 	 319.35491943359375
36176200.0 	 320.3998107910156
36176180.0 	 320.2313537597656
36176160.0 	 318.314453125
36176140.0 	 318.6378173828125
36176120.0 	 321.6891174316406
36176100.0 	 319.93707275390625
36176080.0 	 319.2683410644531
36176060.0 	 320.8760986328125
36176040.0 	 319.7346496582031
36176020.0 	 319.0395202636719
36176000.0 	 319.06390380859375
36175976.0 	 316.97479248046875
36175960.0 	 319.0089416503906
36175940.0 	 320.0430908203125
36175920.0 	 319.9714050292969
36175896.0 	 319.5655822753906
36175876.0 	 318.3789978027344
36175856.0 	 320.01043701171875
36175840.0 	 319.19342041015625
36175820.0 	 320.8765869140625
36175796.0 	 320.0791320800781
36175776.0 	 320.2408447265625
36175756.0 	 321.28314208984375
36175736.0 	 321.0361633300781
36175716.0 	 322.2174987792969
36175696.0 	 323.9092102050781
36175676.0 	 323.1378479003906
36175656.0 	 320.1400146484375
36175636.0 	 319.34857177734375
36175616.0 	 317.15155029296875
36175572.0 	 320.320068359375
36175556.0 	 320.0273742675781
36175536.0 	 320.63763427734375
36175512.0 	 320.5946044921875
36175496.0 	 321.51739501953125
36175472.0 	 321.29730224609375
36175452.0 	 319.5087890625
36175436.0 	 317.81024169921875
36175412.0 	 320.3890380859375
36175392.0 	 319.42333984375
36175372.0 	 318.1969909667969
36175352.0 	 319.0677185058594
36175332.0 	 319.5810241699219
36175308.0 	 316.87225341796875
36175292.0 	 320.825927734375
36175268.0 	 318.073974609375
36175248.0 	 318.7982177734375
36175232.0 	 319.90142822265625
36175208.0 	 316.0164794921875
36175188.0 	 318.2080383300781
36175168.0 	 317.8990478515625
36175148.0 	 318.4012145996094
36175128.0 	 318.5198974609375
36175108.0 	 319.12371826171875
36175088.0 	 319.2078552246094
36175068.0 	 319.67742919921875
36175048.0 	 317.7730407714844
36175028.0 	 319.5550231933594
36175008.0 	 319.6906433105469
36174988.0 	 320.4425354003906
36174968.0 	 320.2146301269531
36174948.0 	 319.9687194824219
36174908.0 	 317.57818603515625
36174888.0 	 314.1255187988281
36174868.0 	 319.3270263671875
36174844.0 	 317.23431396484375
36174824.0 	 319.6448669433594
36174804.0 	 320.0587158203125
36174784.0 	 319.8270568847656
36174768.0 	 318.658935546875
36174744.0 	 317.2283020019531
36174724.0 	 319.2021484375
36174704.0 	 315.318359375
36174684.0 	 319.2727355957031
36174664.0 	 319.374267578125
36174644.0 	 318.8165283203125
36174624.0 	 319.13458251953125
36174604.0 	 316.3554382324219
36174584.0 	 321.5364074707031
36174564.0 	 320.6575927734375
36174540.0 	 316.9744567871094
36174520.0 	 320.9504699707031
36174504.0 	 320.5749816894531
36174484.0 	 318.5174255371094
36174464.0 	 319.580322265625
36174444.0 	 320.6075134277344
36174420.0 	 318.1590270996094
36174400.0 	 319.20550537109375
36174380.0 	 320.0408935546875
36174360.0 	 317.91729736328125
36174340.0 	 315.96710205078125
36174316.0 	 317.5982971191406
36174300.0 	 317.54266357421875
36174280.0 	 316.2781982421875
36174240.0 	 318.72747802734375
36174216.0 	 317.52099609375
36174196.0 	 317.41253662109375
36174180.0 	 318.0820007324219
36174156.0 	 320.1056823730469
36174136.0 	 318.3766174316406
