r [km] 	 vr [km/s] 
34784992.0 	 312.88177490234375
34784972.0 	 316.82275390625
34784952.0 	 314.9324951171875
34784932.0 	 316.5616760253906
34784888.0 	 315.6866760253906
34784868.0 	 317.8907470703125
34784848.0 	 317.11700439453125
34784828.0 	 317.4026184082031
34784812.0 	 312.6401672363281
34784788.0 	 312.6205139160156
34784768.0 	 317.4515075683594
34784748.0 	 315.545654296875
34784728.0 	 306.2040100097656
34784708.0 	 318.1488952636719
34784688.0 	 307.0643615722656
34784664.0 	 315.7836608886719
34784648.0 	 319.8239440917969
34784628.0 	 320.7854919433594
34784604.0 	 318.3226013183594
34784588.0 	 316.3721618652344
34784568.0 	 318.2916564941406
34784544.0 	 318.2325744628906
34784528.0 	 315.96820068359375
34784508.0 	 319.9949645996094
34784484.0 	 310.4397277832031
34784464.0 	 313.7657470703125
34784444.0 	 311.599609375
34784424.0 	 305.5915222167969
34784400.0 	 312.3748779296875
34784380.0 	 308.8150939941406
34784360.0 	 307.422607421875
34784340.0 	 316.0298767089844
34784324.0 	 307.64031982421875
34784300.0 	 308.7413024902344
34784280.0 	 315.80780029296875
34784260.0 	 309.2953186035156
34784220.0 	 312.0522766113281
34784200.0 	 304.07489013671875
34784176.0 	 314.0853271484375
34784160.0 	 304.1640319824219
34784140.0 	 314.6234436035156
34784116.0 	 312.730712890625
34784100.0 	 311.8528747558594
34784080.0 	 308.82818603515625
34784056.0 	 305.951171875
34784036.0 	 308.8742980957031
34784020.0 	 305.36712646484375
34783996.0 	 308.5645446777344
34783976.0 	 310.1347961425781
34783956.0 	 311.6666259765625
34783932.0 	 309.91790771484375
34783916.0 	 303.8683166503906
34783896.0 	 304.3035583496094
34783872.0 	 295.1506652832031
34783852.0 	 310.207763671875
34783832.0 	 311.2968444824219
34783812.0 	 310.7995910644531
34783792.0 	 307.03179931640625
34783776.0 	 302.9694519042969
34783752.0 	 300.5457458496094
34783732.0 	 311.8977355957031
34783716.0 	 306.9122314453125
34783692.0 	 319.7173767089844
34783672.0 	 305.22015380859375
34783652.0 	 302.1466064453125
34783628.0 	 299.78961181640625
34783612.0 	 300.6162414550781
34783592.0 	 301.4911193847656
34783552.0 	 302.27764892578125
34783532.0 	 305.2608337402344
34783508.0 	 297.72857666015625
34783492.0 	 307.3201599121094
34783472.0 	 313.2034606933594
34783448.0 	 309.75115966796875
34783428.0 	 310.6900634765625
34783408.0 	 307.78521728515625
34783388.0 	 311.472900390625
34783368.0 	 315.9415588378906
34783348.0 	 304.5788269042969
34783324.0 	 317.8190002441406
34783308.0 	 305.87225341796875
34783288.0 	 310.19110107421875
34783264.0 	 319.38580322265625
34783244.0 	 316.9479064941406
34783228.0 	 313.6412048339844
34783204.0 	 323.6332702636719
34783184.0 	 309.8485107421875
34783164.0 	 312.9097595214844
34783140.0 	 317.2108459472656
34783124.0 	 318.1811218261719
34783104.0 	 314.2958679199219
34783080.0 	 312.8899841308594
34783064.0 	 313.14483642578125
34783044.0 	 320.1451721191406
34783020.0 	 315.6485595703125
34783004.0 	 316.7776794433594
34782984.0 	 308.419189453125
34782960.0 	 313.92462158203125
34782940.0 	 309.44793701171875
34782920.0 	 314.09259033203125
34782880.0 	 315.97174072265625
34782860.0 	 312.6428527832031
34782836.0 	 307.5709533691406
34782820.0 	 309.64154052734375
34782800.0 	 311.8404235839844
34782776.0 	 315.0210876464844
34782756.0 	 318.4395751953125
34782740.0 	 311.0269470214844
34782716.0 	 318.2353210449219
34782696.0 	 317.4929504394531
34782680.0 	 318.5408935546875
34782656.0 	 318.2751770019531
34782636.0 	 313.691650390625
34782620.0 	 321.67626953125
34782596.0 	 310.9217224121094
34782576.0 	 311.4739074707031
34782556.0 	 316.152587890625
34782532.0 	 305.15374755859375
34782516.0 	 311.6063537597656
