r [km] 	 vr [km/s] 
27132298.0 	 269.1120300292969
27132280.0 	 270.3987121582031
27132260.0 	 272.358154296875
27132240.0 	 272.1813659667969
27132202.0 	 270.8985290527344
27132184.0 	 269.8877868652344
27132164.0 	 267.1852111816406
27132146.0 	 268.20257568359375
27132126.0 	 270.47210693359375
27132108.0 	 267.7027893066406
27132088.0 	 271.1018981933594
27132068.0 	 271.3926696777344
27132048.0 	 269.7492370605469
27132032.0 	 269.45904541015625
27132012.0 	 269.3529052734375
27131992.0 	 271.7757873535156
27131974.0 	 273.1581115722656
27131952.0 	 272.5017395019531
27131934.0 	 271.7502136230469
27131916.0 	 270.5267639160156
27131896.0 	 269.3098449707031
27131876.0 	 272.1784973144531
27131858.0 	 269.210693359375
27131818.0 	 267.98931884765625
27131800.0 	 269.0824890136719
27131782.0 	 268.35955810546875
27131762.0 	 268.0683288574219
27131744.0 	 270.6978759765625
27131722.0 	 270.4405822753906
27131702.0 	 271.5687561035156
27131686.0 	 267.7806701660156
27131666.0 	 268.64935302734375
27131646.0 	 273.1305236816406
27131626.0 	 270.7264404296875
27131608.0 	 272.7547607421875
27131570.0 	 272.2257995605469
27131550.0 	 271.3686218261719
27131532.0 	 268.3638610839844
27131514.0 	 270.5745544433594
27131492.0 	 270.0740966796875
27131474.0 	 270.65045166015625
27131454.0 	 269.57330322265625
27131436.0 	 268.2835998535156
27131416.0 	 267.6810607910156
27131396.0 	 271.7160339355469
27131378.0 	 270.0236511230469
27131360.0 	 271.0555114746094
27131340.0 	 270.31524658203125
27131320.0 	 269.519287109375
27131300.0 	 267.7574768066406
27131284.0 	 272.8957824707031
27131262.0 	 273.3905029296875
27131244.0 	 273.4842834472656
27131224.0 	 269.0450134277344
27131204.0 	 269.494384765625
27131186.0 	 266.9427490234375
27131166.0 	 270.2770080566406
27131148.0 	 270.8138732910156
27131128.0 	 273.56884765625
27131110.0 	 270.2573547363281
27131088.0 	 273.0271301269531
27131070.0 	 275.548095703125
27131050.0 	 270.4989013671875
27131034.0 	 271.1181335449219
27131014.0 	 271.1642150878906
27130994.0 	 271.26513671875
27130976.0 	 271.4779357910156
27130938.0 	 274.96319580078125
27130918.0 	 272.9125061035156
27130898.0 	 270.749755859375
27130878.0 	 271.7070617675781
27130860.0 	 273.0990295410156
27130842.0 	 269.78582763671875
27130822.0 	 267.3459777832031
27130802.0 	 272.041015625
27130784.0 	 268.9867858886719
27130764.0 	 275.4608459472656
27130746.0 	 274.5248718261719
27130726.0 	 275.1647644042969
27130706.0 	 271.9320983886719
27130688.0 	 273.00823974609375
27130668.0 	 273.30950927734375
27130648.0 	 270.24993896484375
27130630.0 	 269.09759521484375
27130612.0 	 274.0421142578125
27130592.0 	 272.26348876953125
27130574.0 	 269.735595703125
27130554.0 	 269.6583251953125
27130534.0 	 274.11492919921875
27130516.0 	 275.4459228515625
27130496.0 	 273.1267395019531
27130476.0 	 272.1136474609375
27130458.0 	 272.0323486328125
27130438.0 	 271.74664306640625
27130418.0 	 270.76507568359375
27130400.0 	 269.5330810546875
27130380.0 	 267.34136962890625
27130362.0 	 274.2222595214844
27130344.0 	 272.9540100097656
27130302.0 	 273.8939514160156
27130286.0 	 271.29522705078125
27130266.0 	 266.47662353515625
27130246.0 	 271.1424865722656
27130226.0 	 268.6145324707031
27130208.0 	 270.616943359375
27130188.0 	 271.7467956542969
27130170.0 	 271.6230773925781
27130150.0 	 268.6050720214844
27130130.0 	 268.6379089355469
27130114.0 	 269.6231689453125
27130094.0 	 268.8409423828125
27130072.0 	 269.3459167480469
27130054.0 	 265.78326416015625
27130036.0 	 272.04248046875
27130016.0 	 269.7344665527344
27129996.0 	 270.3124084472656
27129978.0 	 272.4209899902344
27129958.0 	 267.8132629394531
27129940.0 	 270.015625
27129920.0 	 269.0382385253906
27129900.0 	 266.2505798339844
27129880.0 	 271.6954650878906
27129864.0 	 269.1996765136719
27129844.0 	 268.1009216308594
27129826.0 	 267.54779052734375
27129806.0 	 269.95562744140625
27129788.0 	 271.6359558105469
27129768.0 	 267.62506103515625
27129748.0 	 269.3923034667969
27129730.0 	 270.83673095703125
27129708.0 	 273.2679443359375
27129672.0 	 271.40625
27129652.0 	 268.6278381347656
27129632.0 	 274.008544921875
27129614.0 	 269.278564453125
27129594.0 	 266.76251220703125
27129576.0 	 268.0158386230469
27129556.0 	 272.7413635253906
27129538.0 	 266.65264892578125
27129518.0 	 268.5400390625
27129500.0 	 272.1578369140625
27129478.0 	 273.3896484375
27129458.0 	 276.1791076660156
27129442.0 	 273.2906799316406
27129422.0 	 271.34881591796875
27129402.0 	 268.5152893066406
27129384.0 	 270.1206359863281
27129364.0 	 273.0052185058594
27129346.0 	 272.89495849609375
27129326.0 	 274.2644348144531
27129306.0 	 273.6543273925781
27129290.0 	 273.3037414550781
27129270.0 	 270.02569580078125
27129248.0 	 271.7593994140625
27129230.0 	 272.2286376953125
27129210.0 	 267.6103820800781
27129192.0 	 271.23419189453125
27129174.0 	 273.3225402832031
27129154.0 	 272.5111083984375
27129134.0 	 269.7610168457031
27129116.0 	 268.30010986328125
27129096.0 	 273.3865966796875
27129076.0 	 267.6839599609375
27129040.0 	 269.6115417480469
27129018.0 	 271.5038146972656
27129000.0 	 270.2625427246094
27128980.0 	 269.39385986328125
27128960.0 	 269.757568359375
27128944.0 	 265.7394714355469
27128924.0 	 268.20379638671875
27128904.0 	 275.7884521484375
27128884.0 	 271.77410888671875
27128866.0 	 271.80975341796875
27128846.0 	 271.544921875
27128826.0 	 274.6958312988281
27128808.0 	 272.74249267578125
27128788.0 	 270.6217956542969
27128770.0 	 269.3514709472656
27128750.0 	 271.6747131347656
27128730.0 	 267.32672119140625
27128712.0 	 270.5989990234375
27128694.0 	 269.734375
27128676.0 	 274.0438232421875
27128654.0 	 271.6985168457031
27128636.0 	 272.62506103515625
27128620.0 	 269.4830017089844
27128598.0 	 270.8089599609375
27128578.0 	 270.4002990722656
27128560.0 	 271.684326171875
27128540.0 	 274.05523681640625
27128522.0 	 273.6902160644531
27128502.0 	 273.0615539550781
27128484.0 	 275.1839904785156
27128462.0 	 273.2796325683594
27128446.0 	 272.31524658203125
27128406.0 	 272.07916259765625
27128386.0 	 271.4857177734375
27128368.0 	 271.183349609375
27128348.0 	 271.5054931640625
27128330.0 	 270.1727600097656
27128310.0 	 272.482421875
27128288.0 	 270.9751892089844
27128272.0 	 269.94219970703125
27128252.0 	 271.26470947265625
27128232.0 	 269.9889831542969
27128214.0 	 273.76129150390625
27128194.0 	 273.7472229003906
27128176.0 	 273.6043395996094
27128156.0 	 276.119873046875
27128136.0 	 269.6879577636719
27128120.0 	 267.1910705566406
27128100.0 	 270.8939514160156
27128080.0 	 274.25201416015625
