r [km] 	 vr [km/s] 
37567788.0 	 340.44927978515625
37567764.0 	 337.20465087890625
37567748.0 	 339.02911376953125
37567728.0 	 335.1273193359375
37567708.0 	 338.5966491699219
37567688.0 	 338.649658203125
37567648.0 	 340.070068359375
37567624.0 	 339.2658996582031
37567608.0 	 340.0683288574219
37567588.0 	 336.3787536621094
37567564.0 	 338.4108581542969
37567548.0 	 338.2952880859375
37567524.0 	 338.20855712890625
37567508.0 	 340.8631286621094
37567488.0 	 338.87664794921875
37567464.0 	 339.86627197265625
37567444.0 	 339.4140625
37567424.0 	 335.7861022949219
37567408.0 	 340.1388244628906
37567384.0 	 335.80322265625
37567364.0 	 340.28521728515625
37567344.0 	 338.4217529296875
37567324.0 	 340.561767578125
37567304.0 	 338.6502380371094
37567284.0 	 338.3553161621094
37567264.0 	 337.7049865722656
37567244.0 	 334.918701171875
37567224.0 	 338.90203857421875
37567204.0 	 338.0716552734375
37567184.0 	 338.7458801269531
37567168.0 	 337.47259521484375
37567144.0 	 339.07318115234375
37567124.0 	 338.7777099609375
37567100.0 	 338.65350341796875
37567084.0 	 340.2046203613281
37567060.0 	 340.19036865234375
37567040.0 	 337.74468994140625
37567024.0 	 339.7959289550781
37566980.0 	 340.2945861816406
37566964.0 	 336.1706237792969
37566940.0 	 339.712158203125
37566920.0 	 339.0865478515625
37566904.0 	 338.32330322265625
37566880.0 	 336.3627624511719
37566860.0 	 338.6843566894531
37566840.0 	 338.76580810546875
37566824.0 	 339.0928955078125
37566800.0 	 339.37158203125
37566780.0 	 339.7730407714844
37566760.0 	 338.6665954589844
37566740.0 	 339.3287048339844
37566720.0 	 339.251220703125
37566704.0 	 337.402587890625
37566680.0 	 339.89593505859375
37566660.0 	 337.9781188964844
37566644.0 	 337.4312438964844
37566620.0 	 339.4648742675781
37566600.0 	 337.1356506347656
37566580.0 	 339.5045471191406
37566560.0 	 339.6342468261719
37566540.0 	 339.6554870605469
37566520.0 	 339.9146728515625
37566504.0 	 339.9997253417969
37566480.0 	 339.1092529296875
37566460.0 	 338.9573059082031
37566440.0 	 337.98724365234375
37566420.0 	 339.00482177734375
37566400.0 	 336.00433349609375
37566376.0 	 338.87933349609375
37566360.0 	 338.78668212890625
37566320.0 	 338.4194641113281
37566300.0 	 339.05255126953125
37566276.0 	 339.815185546875
37566256.0 	 338.4107666015625
37566240.0 	 338.54461669921875
37566216.0 	 337.70660400390625
37566196.0 	 334.9606628417969
37566180.0 	 338.0572204589844
37566156.0 	 338.7557067871094
