r [km] 	 vr [km/s] 
38263492.0 	 346.43389892578125
38263472.0 	 346.2083740234375
38263452.0 	 343.77630615234375
38263432.0 	 339.3133850097656
38263412.0 	 343.32855224609375
38263392.0 	 336.85357666015625
38263372.0 	 337.44775390625
38263352.0 	 334.421875
38263332.0 	 331.0697326660156
38263316.0 	 326.9886169433594
38263288.0 	 335.2630920410156
38263252.0 	 329.6287841796875
38263228.0 	 330.02294921875
38263212.0 	 329.0883483886719
38263188.0 	 327.4776306152344
38263172.0 	 332.7156066894531
38263148.0 	 332.7855224609375
38263132.0 	 334.6169738769531
38263108.0 	 328.4398193359375
38263088.0 	 327.27734375
38263072.0 	 333.21026611328125
38263048.0 	 331.6213073730469
38263032.0 	 332.50103759765625
38263012.0 	 337.52374267578125
38262992.0 	 335.7913513183594
38262972.0 	 332.8553161621094
38262952.0 	 323.2415771484375
38262928.0 	 321.4312744140625
38262912.0 	 331.7718200683594
38262892.0 	 323.1741943359375
38262868.0 	 331.123046875
38262852.0 	 328.7442626953125
38262828.0 	 325.6224060058594
38262812.0 	 325.15087890625
38262788.0 	 327.1217346191406
38262772.0 	 329.9206237792969
38262748.0 	 334.4759216308594
38262732.0 	 331.0230712890625
38262712.0 	 333.4886169433594
38262688.0 	 333.6506652832031
38262672.0 	 336.2305908203125
38262648.0 	 336.530517578125
38262632.0 	 334.58807373046875
38262592.0 	 338.63812255859375
38262568.0 	 339.873046875
38262552.0 	 341.8096008300781
38262528.0 	 340.572509765625
38262508.0 	 336.2386169433594
38262488.0 	 343.0719299316406
38262464.0 	 340.96319580078125
38262448.0 	 335.34857177734375
38262428.0 	 341.0338439941406
38262408.0 	 339.3248291015625
38262388.0 	 341.1225280761719
38262372.0 	 337.55596923828125
38262348.0 	 337.1097412109375
38262328.0 	 336.4328308105469
38262308.0 	 339.48480224609375
38262288.0 	 329.2481384277344
38262268.0 	 339.391845703125
38262248.0 	 337.2587890625
38262228.0 	 338.25982666015625
38262208.0 	 339.7503356933594
38262188.0 	 336.95513916015625
38262168.0 	 336.9488220214844
38262148.0 	 338.6683044433594
38262128.0 	 340.44921875
38262104.0 	 337.37078857421875
38262088.0 	 342.2214050292969
38262068.0 	 338.0458068847656
38262048.0 	 339.8179931640625
38262028.0 	 341.5545349121094
38262008.0 	 339.693115234375
38261988.0 	 330.788330078125
38261968.0 	 330.994384765625
38261928.0 	 340.6420593261719
38261908.0 	 333.46051025390625
38261888.0 	 336.3841552734375
38261868.0 	 337.3276672363281
38261848.0 	 339.8074035644531
38261828.0 	 338.9774475097656
38261804.0 	 337.7822265625
