r [km] 	 vr [km/s] 
38959188.0 	 320.18212890625
38959164.0 	 320.1888427734375
38959148.0 	 320.8948669433594
38959124.0 	 314.3725891113281
38959104.0 	 318.2588195800781
38959068.0 	 318.6792907714844
38959048.0 	 321.5127258300781
38959024.0 	 318.8882751464844
38959004.0 	 325.096435546875
38958984.0 	 325.482421875
38958968.0 	 326.0505065917969
38958948.0 	 325.1434326171875
38958924.0 	 325.9375
38958904.0 	 322.24993896484375
38958884.0 	 318.3406982421875
38958868.0 	 327.8747863769531
38958848.0 	 319.3786926269531
38958828.0 	 329.2825927734375
38958804.0 	 328.4971008300781
38958784.0 	 326.4914855957031
38958764.0 	 325.3352966308594
38958744.0 	 322.1058654785156
38958724.0 	 323.33367919921875
38958708.0 	 330.0665588378906
38958684.0 	 329.9220275878906
38958668.0 	 328.0771179199219
38958644.0 	 323.94384765625
38958624.0 	 327.8294677734375
38958608.0 	 325.162109375
38958584.0 	 313.90509033203125
38958568.0 	 328.1939392089844
38958544.0 	 319.1769714355469
38958524.0 	 331.31744384765625
38958508.0 	 315.0066223144531
38958484.0 	 326.6640930175781
38958468.0 	 332.7153625488281
38958444.0 	 324.4781494140625
38958408.0 	 328.69573974609375
38958384.0 	 331.128173828125
38958368.0 	 326.22833251953125
38958348.0 	 334.0528869628906
38958328.0 	 325.4642639160156
38958304.0 	 328.0777893066406
38958288.0 	 322.1287841796875
38958268.0 	 329.00537109375
38958248.0 	 327.1571044921875
38958228.0 	 329.6854553222656
38958204.0 	 323.3426818847656
38958188.0 	 319.0209655761719
38958168.0 	 329.2852783203125
38958148.0 	 326.6084899902344
38958128.0 	 328.36688232421875
38958104.0 	 331.9092712402344
38958084.0 	 328.4022216796875
38958068.0 	 321.10321044921875
38958044.0 	 329.66241455078125
38958028.0 	 330.74066162109375
38958004.0 	 329.9111633300781
38957984.0 	 324.73602294921875
38957964.0 	 325.32928466796875
38957944.0 	 326.1068420410156
38957928.0 	 331.27618408203125
38957904.0 	 325.40948486328125
