r [km] 	 vr [km/s] 
39654928.0 	 307.95684814453125
39655008.0 	 308.9664306640625
39655092.0 	 308.371337890625
39655248.0 	 310.3778991699219
39655328.0 	 307.43310546875
39655408.0 	 307.2443542480469
39655488.0 	 306.79339599609375
39655568.0 	 307.9341125488281
39655648.0 	 307.7843933105469
39655728.0 	 309.5138854980469
39655808.0 	 307.8556823730469
39655884.0 	 305.6206970214844
39655968.0 	 309.0060729980469
39656048.0 	 308.37408447265625
39656124.0 	 309.0905456542969
39656204.0 	 308.75347900390625
39656288.0 	 307.5189208984375
39656368.0 	 309.22454833984375
39656444.0 	 308.9893493652344
39656524.0 	 307.98583984375
39656604.0 	 306.77618408203125
39656680.0 	 309.4293212890625
39656760.0 	 307.78717041015625
39656840.0 	 308.0006408691406
39656920.0 	 308.75775146484375
39657000.0 	 309.40032958984375
39657080.0 	 307.996337890625
39657160.0 	 308.46734619140625
39657240.0 	 306.367431640625
39657320.0 	 308.4647216796875
39657400.0 	 308.92877197265625
39657476.0 	 307.76177978515625
39657560.0 	 307.8363037109375
39657640.0 	 309.41552734375
39657720.0 	 309.2812194824219
39657880.0 	 309.5845947265625
39657956.0 	 307.5189514160156
39658036.0 	 308.31182861328125
39658116.0 	 308.2408142089844
39658196.0 	 311.1841125488281
39658276.0 	 306.8619079589844
39658352.0 	 310.7721252441406
39658432.0 	 308.454345703125
39658512.0 	 309.3988037109375
39658592.0 	 306.5021667480469
39658672.0 	 308.72845458984375
39658752.0 	 308.4293518066406
39658832.0 	 308.383544921875
39658912.0 	 309.6517639160156
39658992.0 	 308.1152648925781
39659072.0 	 310.5255126953125
39659152.0 	 309.0989685058594
39659232.0 	 310.8244934082031
39659312.0 	 309.1333923339844
39659392.0 	 309.33905029296875
39659468.0 	 310.6225280761719
39659548.0 	 310.11676025390625
39659632.0 	 307.56182861328125
39659708.0 	 307.21051025390625
39659788.0 	 307.30328369140625
39659868.0 	 305.1074523925781
39659944.0 	 309.1069641113281
39660028.0 	 308.9695739746094
39660104.0 	 309.0049743652344
39660184.0 	 309.5805969238281
39660264.0 	 306.763916015625
39660344.0 	 306.65875244140625
39660504.0 	 309.0655212402344
