r [km] 	 vr [km/s] 
39508016.0 	 320.0251770019531
39507976.0 	 322.3792419433594
39507936.0 	 322.64117431640625
39507900.0 	 322.7400207519531
39507856.0 	 323.5352783203125
39507816.0 	 320.5014343261719
39507780.0 	 323.7374267578125
39507736.0 	 322.50994873046875
39507700.0 	 322.7182922363281
39507656.0 	 322.368896484375
39507620.0 	 321.45196533203125
39507580.0 	 322.0325622558594
39507540.0 	 321.8887939453125
39506960.0 	 323.40765380859375
39506940.0 	 325.1099548339844
39506924.0 	 324.6899719238281
39506900.0 	 324.56396484375
39506880.0 	 323.86749267578125
39506864.0 	 322.6340637207031
39506844.0 	 322.822265625
39506820.0 	 322.2611083984375
39506800.0 	 323.50762939453125
39506784.0 	 320.9742736816406
39506764.0 	 319.0076904296875
39506740.0 	 322.1712646484375
39506724.0 	 322.8026123046875
39506700.0 	 323.6230163574219
39506684.0 	 323.2419738769531
39506664.0 	 321.4577331542969
39506640.0 	 322.3159484863281
39506624.0 	 321.3049011230469
39506604.0 	 317.3240966796875
39506584.0 	 322.3038330078125
39506564.0 	 321.9016418457031
39506544.0 	 321.99481201171875
39506524.0 	 322.05810546875
39506504.0 	 321.9233703613281
39506484.0 	 319.7030029296875
39506464.0 	 323.22064208984375
39506440.0 	 323.0174560546875
39506424.0 	 319.0699462890625
39506404.0 	 317.1341552734375
39506380.0 	 319.110595703125
39506364.0 	 318.18194580078125
39506344.0 	 318.37835693359375
39506300.0 	 319.6297302246094
39506284.0 	 318.4072570800781
39506264.0 	 320.0508728027344
39506244.0 	 318.0044860839844
39506224.0 	 319.38629150390625
39506204.0 	 318.9647521972656
39506184.0 	 320.7587585449219
39506164.0 	 320.2470703125
39506144.0 	 320.443359375
39506120.0 	 318.4560241699219
39506104.0 	 321.47735595703125
39506084.0 	 321.53253173828125
39506064.0 	 321.13836669921875
39506044.0 	 316.66693115234375
39506024.0 	 318.51153564453125
39506008.0 	 322.2794494628906
39505984.0 	 322.67047119140625
39505964.0 	 321.3740234375
39505948.0 	 322.1366882324219
39505924.0 	 317.016845703125
39505908.0 	 320.6414794921875
39505888.0 	 321.5599365234375
39505864.0 	 322.0128479003906
39505848.0 	 323.130859375
39505828.0 	 321.8448486328125
39505804.0 	 324.35595703125
39505784.0 	 324.4939270019531
39505764.0 	 324.8067321777344
39505748.0 	 325.9132080078125
39505724.0 	 323.8698425292969
39505704.0 	 324.5871276855469
39505688.0 	 322.4738464355469
39505648.0 	 323.8170166015625
39505624.0 	 323.5904846191406
39505604.0 	 321.34539794921875
39505588.0 	 321.586669921875
39505568.0 	 321.8254089355469
39505544.0 	 320.6465759277344
39505524.0 	 320.3843994140625
39505508.0 	 318.61346435546875
39505488.0 	 320.3850402832031
39505464.0 	 320.13946533203125
39505448.0 	 317.38775634765625
39505428.0 	 318.37274169921875
39505408.0 	 321.9503479003906
39505388.0 	 320.31939697265625
39505368.0 	 321.4911804199219
39505344.0 	 321.12261962890625
39505328.0 	 320.45965576171875
39505308.0 	 321.69293212890625
39505288.0 	 320.95654296875
39505268.0 	 320.07373046875
39505248.0 	 316.12982177734375
39505232.0 	 319.7807312011719
39505208.0 	 318.4748840332031
39505188.0 	 319.07275390625
39505172.0 	 318.5870361328125
39505148.0 	 318.07049560546875
