r [km] 	 vr [km/s] 
29914670.0 	 283.9616394042969
29914650.0 	 288.31964111328125
29914628.0 	 292.09527587890625
29914330.0 	 303.29412841796875
29914310.0 	 298.68792724609375
29914290.0 	 299.38519287109375
29914270.0 	 306.7887268066406
29914250.0 	 303.8141784667969
29914230.0 	 301.774658203125
29914210.0 	 303.74298095703125
29914190.0 	 301.55084228515625
29914170.0 	 296.2772216796875
29914150.0 	 300.10162353515625
29914010.0 	 294.1215515136719
29913990.0 	 295.19708251953125
29913388.0 	 291.9894104003906
29913350.0 	 288.1385803222656
29912990.0 	 296.04046630859375
29912972.0 	 296.6714172363281
29912728.0 	 299.2207336425781
29912690.0 	 296.86920166015625
29912190.0 	 297.2253112792969
29912168.0 	 295.18255615234375
29912146.0 	 294.70001220703125
29912128.0 	 291.96282958984375
29912108.0 	 298.4170227050781
29912068.0 	 298.73583984375
29912028.0 	 292.4198913574219
29911568.0 	 293.4056091308594
29911550.0 	 290.6119384765625
29911370.0 	 292.44580078125
29911348.0 	 289.2059326171875
29911028.0 	 300.9676818847656
29911006.0 	 292.9888610839844
29910988.0 	 288.73065185546875
29910708.0 	 289.7891540527344
29910188.0 	 296.77935791015625
29910048.0 	 294.6305847167969
29909850.0 	 291.62127685546875
29909828.0 	 298.81182861328125
29909806.0 	 301.7073974609375
29909548.0 	 286.8143005371094
29909528.0 	 292.1468811035156
29909506.0 	 289.4610900878906
29909390.0 	 287.7634582519531
29908728.0 	 286.91754150390625
29908648.0 	 292.1375427246094
29908628.0 	 292.2301940917969
29908528.0 	 301.8416748046875
29908508.0 	 290.8000183105469
29908488.0 	 293.9106140136719
29908388.0 	 299.48974609375
29908306.0 	 293.8267822265625
29908288.0 	 289.6499328613281
29908106.0 	 291.6120300292969
29908068.0 	 291.1944580078125
29908048.0 	 291.907958984375
29907868.0 	 294.76397705078125
29907848.0 	 293.3222351074219
29907828.0 	 299.9656066894531
29907808.0 	 294.3292236328125
29907788.0 	 293.7476501464844
29907768.0 	 286.7034606933594
29907488.0 	 301.6891784667969
29907448.0 	 301.7392578125
29907408.0 	 293.296630859375
29907308.0 	 294.83685302734375
29907288.0 	 299.3684387207031
29906748.0 	 302.3276672363281
29906726.0 	 295.9180908203125
29906328.0 	 294.4205322265625
29906306.0 	 292.5590515136719
29906288.0 	 303.2189636230469
29906088.0 	 294.17242431640625
29906026.0 	 294.4630432128906
