r [km] 	 vr [km/s] 
24349482.0 	 258.9560546875
24349464.0 	 261.7143859863281
24349448.0 	 261.9632873535156
24349430.0 	 256.0268249511719
24349188.0 	 258.77593994140625
24349136.0 	 260.4985656738281
24349120.0 	 260.7561950683594
24349102.0 	 259.87469482421875
24349048.0 	 264.2521057128906
24349032.0 	 261.6477355957031
24349016.0 	 255.0348358154297
24348998.0 	 265.4254455566406
24348616.0 	 256.4601135253906
24348530.0 	 273.09808349609375
24348044.0 	 264.7552490234375
24347680.0 	 276.3379821777344
24347664.0 	 276.97833251953125
24347646.0 	 272.33990478515625
24347576.0 	 267.814208984375
24347560.0 	 267.7991027832031
24347472.0 	 268.9180908203125
24347456.0 	 263.5669250488281
24347438.0 	 263.1506042480469
24347422.0 	 279.4850158691406
24347386.0 	 278.32891845703125
24347162.0 	 262.1728820800781
24347144.0 	 260.6328430175781
24347126.0 	 266.52142333984375
24347110.0 	 259.9940185546875
24347092.0 	 260.89788818359375
24346936.0 	 268.2704162597656
24346902.0 	 261.10137939453125
24346884.0 	 258.2108154296875
24346608.0 	 275.8406066894531
24346572.0 	 275.7635192871094
24346416.0 	 256.08203125
24346400.0 	 259.9228210449219
24346382.0 	 255.81732177734375
24346364.0 	 272.4284362792969
24346330.0 	 262.6819152832031
24345758.0 	 257.69622802734375
24345740.0 	 256.7474670410156
24345602.0 	 263.3377990722656
24345584.0 	 258.2563781738281
24345566.0 	 262.1257629394531
24345498.0 	 275.40484619140625
24345376.0 	 261.1597595214844
24345358.0 	 264.02850341796875
24345342.0 	 260.9250793457031
24345238.0 	 272.49505615234375
24345220.0 	 260.9527893066406
24345186.0 	 262.3099670410156
24345082.0 	 260.7909240722656
24345066.0 	 260.16497802734375
24344978.0 	 258.3702697753906
24344960.0 	 259.6494140625
24344840.0 	 264.6623840332031
24344822.0 	 262.8202819824219
24344806.0 	 266.8246765136719
24344772.0 	 275.8580322265625
24344684.0 	 263.099365234375
24344666.0 	 266.6421203613281
24344648.0 	 264.20849609375
24344614.0 	 264.62591552734375
24344598.0 	 266.2742919921875
24344580.0 	 276.044189453125
24344546.0 	 277.11639404296875
24344148.0 	 278.83203125
24344112.0 	 272.1584167480469
24344094.0 	 267.20001220703125
24344076.0 	 270.40179443359375
24344042.0 	 266.02923583984375
24344024.0 	 260.4958190917969
24344006.0 	 277.9190979003906
24343992.0 	 259.9784240722656
24343972.0 	 259.8998718261719
24343748.0 	 273.5762939453125
24343400.0 	 267.2213134765625
24343384.0 	 267.3224182128906
24343366.0 	 261.2397766113281
24343300.0 	 289.72808837890625
24343280.0 	 284.4763488769531
24343266.0 	 281.12713623046875
24343248.0 	 280.80010986328125
24343228.0 	 281.1536865234375
24343212.0 	 277.4425354003906
24343194.0 	 281.30230712890625
24343178.0 	 275.1025085449219
24343160.0 	 279.4797058105469
24343124.0 	 281.3014831542969
24343106.0 	 277.66619873046875
24343090.0 	 275.8230895996094
24343072.0 	 277.0503234863281
24343054.0 	 284.7955017089844
24343038.0 	 276.7556457519531
24343020.0 	 277.0834655761719
24343004.0 	 282.03692626953125
24342986.0 	 273.1949157714844
24342968.0 	 272.3543701171875
24342952.0 	 276.0564880371094
24342932.0 	 277.74481201171875
24342898.0 	 273.7594909667969
24342692.0 	 271.96173095703125
24342674.0 	 271.44207763671875
24342658.0 	 272.5790710449219
24342640.0 	 278.2559509277344
24342604.0 	 278.6552734375
24342586.0 	 279.0715026855469
24342572.0 	 275.0330810546875
24342552.0 	 274.4114074707031
24342534.0 	 285.226806640625
24342500.0 	 279.8576965332031
24342414.0 	 273.5113830566406
24342396.0 	 275.9116516113281
24342326.0 	 277.6213684082031
24342310.0 	 278.8381042480469
24342294.0 	 275.7356872558594
24342276.0 	 277.66143798828125
24342258.0 	 277.68988037109375
24342240.0 	 277.5034484863281
24342224.0 	 276.6976013183594
24342206.0 	 272.5334167480469
24342188.0 	 286.0968933105469
24342172.0 	 277.7997741699219
24342154.0 	 274.7135314941406
24342138.0 	 271.3468322753906
24341946.0 	 269.98992919921875
24341928.0 	 273.3337707519531
24341912.0 	 270.3350524902344
24341824.0 	 278.14923095703125
24341792.0 	 275.32012939453125
24341756.0 	 268.1590881347656
24341740.0 	 270.4080810546875
24341722.0 	 277.2986145019531
24341688.0 	 281.4454345703125
24341634.0 	 267.9952087402344
24341618.0 	 269.5324401855469
24341600.0 	 278.49658203125
24341582.0 	 270.91644287109375
24341566.0 	 269.8974304199219
24341548.0 	 273.4236145019531
24341532.0 	 269.46185302734375
24341186.0 	 260.6079406738281
24341012.0 	 269.302001953125
24340994.0 	 263.1728820800781
24340648.0 	 268.3191223144531
24340614.0 	 259.9948425292969
24340406.0 	 271.43353271484375
24340386.0 	 269.7862548828125
24340368.0 	 265.5771789550781
24340354.0 	 277.14581298828125
24340334.0 	 267.48748779296875
24340320.0 	 264.81365966796875
24340250.0 	 272.2285461425781
24340232.0 	 268.0437927246094
24340216.0 	 278.38714599609375
24339730.0 	 272.7998046875
24339712.0 	 269.6278991699219
24339574.0 	 275.0025634765625
24339556.0 	 277.6016540527344
24339538.0 	 279.5863037109375
24339522.0 	 282.50201416015625
24339504.0 	 286.8546447753906
24339470.0 	 287.2138366699219
24339452.0 	 295.2303771972656
24339436.0 	 292.5828857421875
24339418.0 	 296.250732421875
24339402.0 	 292.82757568359375
24339384.0 	 290.3382263183594
24339366.0 	 297.3375549316406
24339348.0 	 297.2922668457031
24339330.0 	 293.43707275390625
24339314.0 	 297.533203125
24339296.0 	 275.26763916015625
