r [km] 	 vr [km/s] 
30610788.0 	 336.5301818847656
30610770.0 	 334.1394348144531
30610746.0 	 337.9941101074219
30610726.0 	 340.6370544433594
30610706.0 	 346.87115478515625
30610686.0 	 343.85107421875
30610666.0 	 324.9083557128906
30610646.0 	 326.6612548828125
30610626.0 	 323.82855224609375
30610606.0 	 333.9378356933594
30610586.0 	 343.7523193359375
30610546.0 	 350.4512939453125
30610526.0 	 343.0417785644531
30610504.0 	 348.504638671875
30610484.0 	 347.0805358886719
30610464.0 	 347.1492614746094
30610444.0 	 340.0848693847656
30610424.0 	 346.3812255859375
30610404.0 	 345.8088073730469
30610384.0 	 346.37640380859375
30610364.0 	 352.1330871582031
30610344.0 	 350.9577331542969
30610326.0 	 349.159912109375
30610304.0 	 337.5689392089844
30610284.0 	 336.538818359375
30610264.0 	 338.8100280761719
30610244.0 	 333.61376953125
30610224.0 	 337.5816955566406
30610202.0 	 340.0650634765625
30610182.0 	 338.07818603515625
30610164.0 	 333.124755859375
30610144.0 	 329.79241943359375
30610124.0 	 327.8146057128906
30610104.0 	 319.50128173828125
30610082.0 	 317.2987365722656
30610064.0 	 324.3133239746094
30610044.0 	 324.1783752441406
30610022.0 	 331.7917175292969
30610002.0 	 332.20050048828125
30609982.0 	 330.9102783203125
30609962.0 	 336.9409484863281
30609942.0 	 339.2610778808594
30609922.0 	 339.3834228515625
30609882.0 	 347.72747802734375
30609862.0 	 354.2122497558594
30609842.0 	 357.10076904296875
30609822.0 	 355.52105712890625
30609802.0 	 355.34765625
30609782.0 	 360.35009765625
30609760.0 	 357.7574157714844
30609740.0 	 355.4583740234375
30609722.0 	 350.3863525390625
30609700.0 	 357.2244873046875
30609680.0 	 357.51190185546875
30609660.0 	 357.720703125
30609642.0 	 352.8717346191406
30609622.0 	 354.9885559082031
30609600.0 	 352.36578369140625
30609580.0 	 355.3453369140625
30609560.0 	 356.51971435546875
30609542.0 	 353.24755859375
30609520.0 	 349.6669921875
30609498.0 	 356.7416687011719
30609478.0 	 352.43194580078125
30609460.0 	 350.74298095703125
30609440.0 	 349.08282470703125
30609420.0 	 348.8243713378906
30609400.0 	 343.3486328125
30609380.0 	 347.19970703125
30609360.0 	 346.4875793457031
30609338.0 	 346.12353515625
30609320.0 	 360.9572448730469
30609300.0 	 361.50213623046875
30609278.0 	 364.1025695800781
30609258.0 	 356.40130615234375
30609218.0 	 363.2263488769531
30609198.0 	 360.1171569824219
30609178.0 	 352.4476318359375
30609158.0 	 347.86712646484375
30609138.0 	 349.8374938964844
30609118.0 	 343.16546630859375
30609098.0 	 344.6546630859375
30609078.0 	 343.1453552246094
30609058.0 	 339.9556579589844
30609036.0 	 340.75653076171875
30609018.0 	 339.9253845214844
30608996.0 	 339.3722229003906
30608976.0 	 341.4833984375
30608956.0 	 338.94873046875
30608936.0 	 339.2230529785156
30608918.0 	 343.888916015625
30608896.0 	 348.24554443359375
30608878.0 	 348.7955017089844
30608856.0 	 352.4364929199219
30608836.0 	 349.00811767578125
30608818.0 	 350.9272155761719
30608794.0 	 349.9140319824219
30608776.0 	 350.32568359375
30608756.0 	 354.9925842285156
30608734.0 	 358.5213317871094
30608716.0 	 355.6434326171875
30608696.0 	 358.62677001953125
30608676.0 	 357.6921081542969
30608656.0 	 359.4318542480469
30608634.0 	 359.2912292480469
30608616.0 	 357.3995666503906
30608596.0 	 351.5174560546875
30608554.0 	 357.5915222167969
30608534.0 	 361.0576171875
30608514.0 	 359.3884582519531
30608494.0 	 342.0235595703125
30608474.0 	 345.26995849609375
30608454.0 	 347.3216857910156
30608434.0 	 345.8029479980469
30608414.0 	 344.904296875
30608394.0 	 344.45428466796875
30608374.0 	 348.1572570800781
30608354.0 	 354.4383544921875
30608334.0 	 353.138671875
30608312.0 	 348.14801025390625
30608292.0 	 345.52716064453125
30608274.0 	 346.13189697265625
30608252.0 	 346.5480041503906
30608232.0 	 343.05755615234375
30608212.0 	 345.5310974121094
30608194.0 	 345.8958435058594
30608174.0 	 353.6995849609375
30608152.0 	 352.7673034667969
30608132.0 	 353.37518310546875
30608114.0 	 352.3062744140625
30608092.0 	 353.1175842285156
30608072.0 	 353.7755432128906
30608052.0 	 353.43560791015625
30608030.0 	 353.1252136230469
30608012.0 	 356.5414123535156
30607992.0 	 354.1204833984375
30607972.0 	 354.83258056640625
30607952.0 	 350.8689270019531
30607932.0 	 349.35235595703125
30607892.0 	 347.2127685546875
30607872.0 	 346.2431335449219
30607850.0 	 346.08917236328125
30607830.0 	 339.41156005859375
30607810.0 	 349.9354553222656
30607790.0 	 350.18536376953125
30607770.0 	 355.4483947753906
30607750.0 	 351.1363220214844
30607730.0 	 353.2597961425781
30607710.0 	 353.66864013671875
30607690.0 	 352.8937072753906
30607670.0 	 355.9862365722656
30607650.0 	 355.1643981933594
30607630.0 	 343.15509033203125
30607608.0 	 344.30535888671875
30607586.0 	 351.04473876953125
30607568.0 	 365.88909912109375
30607548.0 	 357.3308410644531
30607528.0 	 357.0582580566406
30607508.0 	 368.5570983886719
30607488.0 	 366.73468017578125
30607468.0 	 369.3992614746094
