r [km]	 vr [km/s]	 np [cm-3]	 T [K]
20170910.0	 243.11032104492188	 510.77374267578125	 140262.15625
20159528.0	 245.44003295898438	 510.7451171875	 132559.078125
20159520.0	 242.6986541748047	 478.7086486816406	 128572.8125
20154162.0	 236.94189453125	 515.8338012695312	 126070.796875
20152138.0	 236.82968139648438	 501.2198791503906	 119286.5625
20152070.0	 235.31883239746094	 522.591552734375	 131880.921875
20150350.0	 237.81973266601562	 511.6037292480469	 129469.1953125
20149566.0	 236.91336059570312	 506.3192443847656	 121639.5546875
20148162.0	 240.47056579589844	 491.5775451660156	 121577.28125
20148154.0	 238.43772888183594	 528.834716796875	 138480.546875
20144390.0	 250.97720336914062	 527.48681640625	 145033.953125
20144348.0	 251.34523010253906	 526.4976196289062	 151192.1875
20144340.0	 255.95721435546875	 535.45751953125	 165672.390625
20144132.0	 257.19183349609375	 501.54827880859375	 161657.84375
20144124.0	 259.7267150878906	 519.7301025390625	 163911.015625
20143484.0	 251.1380615234375	 530.9091796875	 152358.609375
20143476.0	 252.62026977539062	 540.256591796875	 159838.5625
20142876.0	 250.95278930664062	 568.5056762695312	 158878.9375
20142868.0	 251.1922149658203	 547.1757202148438	 153366.015625
20142860.0	 251.81251525878906	 531.498779296875	 154955.203125
20142752.0	 242.66879272460938	 505.8583984375	 145875.109375
20142744.0	 248.23619079589844	 530.310546875	 142668.046875
20142678.0	 246.5192108154297	 557.7352905273438	 146229.671875
20142668.0	 247.01246643066406	 554.974365234375	 139784.484375
20142660.0	 244.2217559814453	 544.7551879882812	 144185.6875
20142628.0	 248.02098083496094	 547.2282104492188	 155991.40625
20142618.0	 251.13223266601562	 540.7507934570312	 147028.15625
20141688.0	 235.32077026367188	 570.2177124023438	 133803.625
20139396.0	 249.21026611328125	 553.8146362304688	 147981.046875
20139388.0	 248.545166015625	 564.0254516601562	 147408.421875
20139322.0	 245.0789337158203	 538.0645141601562	 140996.09375
20139314.0	 246.63926696777344	 556.9000854492188	 136936.25
20139272.0	 260.0162048339844	 499.8578186035156	 113390.3984375
20139222.0	 245.98001098632812	 564.5363159179688	 137511.859375
20139190.0	 247.02252197265625	 546.8640747070312	 127024.03125
20138816.0	 249.68548583984375	 514.9334716796875	 103531.6328125
20138502.0	 243.24122619628906	 558.9506225585938	 130589.765625
20138492.0	 240.5775909423828	 549.7311401367188	 128584.2109375
20138418.0	 241.7305908203125	 529.741943359375	 116498.875
20138410.0	 244.09007263183594	 557.8213500976562	 132656.875
20138360.0	 239.8110809326172	 575.66015625	 126550.2578125
20136876.0	 235.55841064453125	 524.8905639648438	 124858.4921875
20136604.0	 241.7489013671875	 557.2079467773438	 142065.125
20136480.0	 244.84413146972656	 558.2171630859375	 141620.921875
20136472.0	 244.29458618164062	 563.78173828125	 151756.1875
20136290.0	 247.73117065429688	 552.633544921875	 146217.125
20136206.0	 265.7933349609375	 537.8262329101562	 170706.78125
20136198.0	 265.2577819824219	 531.0302124023438	 162743.171875
20136190.0	 266.0080871582031	 522.358642578125	 152574.046875
