r [km]	 vr [km/s]	 np [cm-3]	 T [K]
19131728.0	 404.12652587890625	 163.55572509765625	 280760.8125
19131670.0	 410.17974853515625	 177.45948791503906	 310612.34375
19131642.0	 407.3827819824219	 160.3367156982422	 295361.46875
19131612.0	 405.2667541503906	 168.6404266357422	 335829.34375
19131582.0	 405.8302917480469	 180.932373046875	 343370.15625
19131552.0	 410.438720703125	 179.44566345214844	 346347.03125
19131526.0	 400.6397705078125	 171.891357421875	 319832.75
19131496.0	 412.5981750488281	 168.99636840820312	 319813.78125
19131466.0	 407.36431884765625	 169.99192810058594	 318205.09375
19131436.0	 412.7500915527344	 217.9547882080078	 330267.1875
19131408.0	 409.6174011230469	 181.0234832763672	 359778.53125
19131380.0	 413.3451843261719	 194.70484924316406	 335576.34375
19131348.0	 405.28302001953125	 180.2441864013672	 281729.125
19131292.0	 406.8627014160156	 183.6343231201172	 303136.53125
19131262.0	 403.326416015625	 166.59161376953125	 289240.53125
19131232.0	 420.5602111816406	 179.3202667236328	 327441.90625
19131204.0	 421.0921936035156	 219.7909393310547	 364519.90625
19131146.0	 398.4198913574219	 171.89678955078125	 303684.84375
19131116.0	 412.49090576171875	 221.8065643310547	 357833.0625
19131088.0	 411.37005615234375	 187.67564392089844	 316115.0625
19131028.0	 398.3177185058594	 173.09661865234375	 277147.4375
19131000.0	 397.3360595703125	 165.3427276611328	 284414.03125
19130972.0	 409.4295349121094	 176.34671020507812	 311295.46875
19130942.0	 407.419189453125	 184.1932373046875	 306423.78125
19130912.0	 421.8135681152344	 209.40142822265625	 359200.40625
19130882.0	 431.8616638183594	 240.12994384765625	 497461.46875
19130856.0	 435.1669616699219	 204.73681640625	 430289.3125
19130824.0	 424.0328063964844	 276.3075866699219	 351118.1875
19130796.0	 402.05108642578125	 170.19943237304688	 356004.25
19130738.0	 413.66180419921875	 175.6002960205078	 311312.84375
19130710.0	 409.2618713378906	 183.0306396484375	 346391.125
19130680.0	 414.4289245605469	 192.95855712890625	 306964.125
19130652.0	 413.7301940917969	 185.0946044921875	 311406.28125
19130622.0	 415.263427734375	 179.07313537597656	 314121.28125
19130592.0	 419.8379821777344	 173.5943603515625	 354310.3125
19130562.0	 414.2262268066406	 198.62353515625	 311334.5
19130534.0	 411.95513916015625	 179.65089416503906	 296899.28125
19130506.0	 408.92120361328125	 161.53306579589844	 297049.28125
19130446.0	 417.6355895996094	 205.46083068847656	 327235.90625
19130418.0	 406.7255859375	 210.36521911621094	 323177.125
19130388.0	 403.7519226074219	 169.27549743652344	 307433.90625
19130360.0	 401.4212341308594	 175.3228759765625	 338208.46875
19130330.0	 405.5594787597656	 183.61434936523438	 300357.25
19130302.0	 408.9378662109375	 188.6614990234375	 332253.34375
19130272.0	 403.8924865722656	 195.21107482910156	 350232.09375
19130244.0	 407.0906677246094	 191.5458526611328	 311739.5
19130184.0	 408.0480041503906	 177.36361694335938	 300853.21875
19130154.0	 414.332763671875	 191.90292358398438	 350402.625
19130098.0	 422.1976013183594	 184.18136596679688	 383071.875
19130068.0	 408.56854248046875	 171.1983184814453	 322778.0
19130040.0	 404.12164306640625	 177.30543518066406	 340459.28125
19130010.0	 402.51019287109375	 205.9337921142578	 316580.84375
19129982.0	 413.5667419433594	 204.73995971679688	 369243.1875
19129952.0	 424.3046875	 246.8702392578125	 385800.84375
19129922.0	 425.7652282714844	 179.44686889648438	 357828.875
19129894.0	 417.2965393066406	 219.38427734375	 317083.9375
19129866.0	 416.151123046875	 222.2810821533203	 313548.28125
19129836.0	 405.4703063964844	 191.9984893798828	 302474.21875
19129804.0	 395.3973693847656	 149.67381286621094	 258340.765625
19129776.0	 408.6090393066406	 211.37191772460938	 317904.90625
19129748.0	 423.69757080078125	 224.90567016601562	 406813.65625
19129718.0	 441.83221435546875	 248.7728729248047	 448002.21875
19129690.0	 442.38690185546875	 236.90341186523438	 624752.0
19129546.0	 481.19219970703125	 226.11474609375	 946682.6875
19129456.0	 465.7904052734375	 267.57940673828125	 1004731.75
19129398.0	 485.0370788574219	 200.6636962890625	 639258.9375
19129340.0	 491.3328552246094	 192.5518341064453	 612893.625
19129282.0	 499.6734313964844	 224.90216064453125	 611692.6875
19129136.0	 476.0755310058594	 209.845947265625	 618355.5625
19128990.0	 436.4496765136719	 263.3691101074219	 440880.75
19128962.0	 450.35137939453125	 212.28274536132812	 423980.625
19128932.0	 434.9896240234375	 197.84744262695312	 432333.6875
19128902.0	 405.8182067871094	 165.84234619140625	 289196.3125
19128846.0	 423.5441589355469	 194.8618621826172	 348199.90625
19128816.0	 401.54998779296875	 159.90504455566406	 272680.5
19128728.0	 399.3573303222656	 159.35055541992188	 263784.90625
19128700.0	 399.1976623535156	 155.4289093017578	 268220.09375
