r [km]	 vr [km/s]	 np [cm-3]	 T [K]
25043716.0	 239.42481994628906	 510.22418212890625	 150275.453125
25043320.0	 241.27064514160156	 496.1706237792969	 156789.515625
25043148.0	 241.3212432861328	 492.39300537109375	 171181.171875
25043120.0	 242.9120330810547	 475.989501953125	 156936.609375
25043092.0	 241.6988525390625	 466.8830871582031	 147647.515625
25042922.0	 244.6061553955078	 443.3185729980469	 141296.96875
25042580.0	 241.56813049316406	 480.161865234375	 155107.078125
25042552.0	 240.1746826171875	 480.4490966796875	 157862.8125
25042210.0	 244.19036865234375	 469.34942626953125	 157431.5
25041814.0	 240.423095703125	 486.63397216796875	 162639.484375
25041784.0	 242.54397583007812	 457.2179260253906	 155064.921875
25041698.0	 241.56541442871094	 470.9122619628906	 155063.0
25041670.0	 241.51434326171875	 476.5301208496094	 145440.765625
25041642.0	 241.5706024169922	 488.31884765625	 163274.484375
25041614.0	 241.62869262695312	 477.5918273925781	 164621.90625
25041472.0	 244.19554138183594	 474.50018310546875	 171710.5
25041444.0	 244.0369415283203	 472.6446838378906	 160838.90625
25041416.0	 243.74285888671875	 469.58282470703125	 175816.078125
25041328.0	 242.34246826171875	 458.7155456542969	 152366.078125
25041072.0	 241.9520721435547	 464.48223876953125	 161132.046875
25041044.0	 242.96864318847656	 478.6990661621094	 150434.890625
25041018.0	 242.58224487304688	 473.0858154296875	 162000.75
25040818.0	 240.58106994628906	 487.5967712402344	 152628.140625
25040790.0	 241.35543823242188	 473.6709289550781	 153909.15625
25040734.0	 240.60000610351562	 484.86627197265625	 159798.25
25039026.0	 243.16661071777344	 460.55859375	 148655.9375
25038998.0	 239.61851501464844	 470.5295104980469	 158066.90625
25038886.0	 245.8916473388672	 462.7971496582031	 156821.515625
25038856.0	 241.973876953125	 468.7968444824219	 158776.203125
25038828.0	 243.61251831054688	 460.36932373046875	 158752.09375
25038800.0	 246.64805603027344	 474.3004455566406	 168724.796875
25038770.0	 244.2941131591797	 465.4798278808594	 180881.5
24987908.0	 253.85325622558594	 467.1982116699219	 237426.65625
24987878.0	 257.52581787109375	 457.34124755859375	 236221.484375
24987850.0	 261.97344970703125	 411.5503845214844	 243354.65625
24987822.0	 264.8529357910156	 415.0981750488281	 260320.328125
24987792.0	 267.11553955078125	 423.86199951171875	 261921.78125
24987764.0	 284.44866943359375	 376.20538330078125	 293866.3125
24987734.0	 279.0992736816406	 381.6748352050781	 272541.4375
24987708.0	 262.5334167480469	 411.4503173828125	 237690.578125
24987678.0	 262.0751037597656	 437.64776611328125	 251185.375
24987564.0	 283.8042297363281	 451.8912048339844	 317111.90625
24987536.0	 281.8124694824219	 365.9649963378906	 269644.875
24987508.0	 281.39862060546875	 369.5816345214844	 305668.28125
24987480.0	 285.1703796386719	 385.049560546875	 318666.1875
24987282.0	 264.2830505371094	 393.8143310546875	 234442.28125
24987252.0	 259.8116149902344	 412.78106689453125	 225594.46875
24987196.0	 279.2718200683594	 403.3256530761719	 275641.84375
24987168.0	 274.05853271484375	 469.1365051269531	 291076.625
24987138.0	 286.634765625	 411.319580078125	 347647.40625
24986996.0	 311.47955322265625	 342.6579284667969	 346022.375
24986626.0	 298.1809997558594	 399.9278564453125	 422012.53125
24986600.0	 322.8822326660156	 298.40826416015625	 318565.9375
24986484.0	 317.64996337890625	 310.0209045410156	 323248.6875
24986456.0	 313.8741455078125	 301.8141174316406	 307005.46875
24986400.0	 295.6797180175781	 395.9632263183594	 341588.40625
24986370.0	 296.725341796875	 323.9925231933594	 311315.65625
24986314.0	 285.6665954589844	 370.5380554199219	 285434.78125
24986284.0	 287.5155029296875	 380.52716064453125	 324288.53125
24986172.0	 288.7997741699219	 378.65313720703125	 321488.71875
24986144.0	 283.9521789550781	 348.3771057128906	 258824.828125
24986116.0	 284.50714111328125	 336.6514587402344	 251779.53125
24985944.0	 257.1007080078125	 431.5350646972656	 205982.921875
24985830.0	 265.2673645019531	 443.6037902832031	 274712.15625
24985802.0	 267.00982666015625	 405.7735900878906	 260191.96875
24985774.0	 271.5989685058594	 414.1703186035156	 272546.78125
24985746.0	 267.73272705078125	 417.92462158203125	 277640.875
24985718.0	 276.6566467285156	 390.927978515625	 278932.90625
24985688.0	 272.4329528808594	 374.2607116699219	 232809.171875
24985660.0	 272.801025390625	 406.7115173339844	 253791.640625
24985632.0	 277.7602844238281	 381.9350280761719	 266823.9375
24985602.0	 274.72607421875	 452.1595764160156	 285321.125
24985432.0	 246.54673767089844	 457.4141845703125	 190251.296875
24985406.0	 251.20933532714844	 435.7794494628906	 210064.15625
24985320.0	 240.4921112060547	 462.73297119140625	 170815.4375
24985062.0	 237.94361877441406	 488.0809020996094	 170386.9375
24985034.0	 243.45347595214844	 436.1791076660156	 181358.96875
24985006.0	 247.0357208251953	 492.5765075683594	 223653.25
24984950.0	 254.85780334472656	 413.01123046875	 208440.75
24984922.0	 255.70147705078125	 442.9759826660156	 216381.453125
24984894.0	 259.0493469238281	 444.30511474609375	 252556.0
24984862.0	 252.9562225341797	 388.3354797363281	 190820.921875
24984834.0	 253.4002685546875	 416.2228698730469	 228823.859375
24984806.0	 250.19346618652344	 442.3421630859375	 208786.984375
24984720.0	 258.3426208496094	 390.58251953125	 209055.65625
24984692.0	 259.52392578125	 462.42755126953125	 235683.203125
24984664.0	 277.212646484375	 407.51025390625	 292769.25
24984608.0	 264.58624267578125	 371.4458923339844	 246581.765625
24984578.0	 258.7618103027344	 436.578857421875	 224670.53125
24984552.0	 256.7962951660156	 440.6567687988281	 258327.578125
24984522.0	 254.67819213867188	 411.8046569824219	 194286.890625
24984492.0	 256.69207763671875	 403.3999938964844	 215015.75
24984464.0	 251.1405029296875	 425.090087890625	 211508.671875
24984436.0	 254.96022033691406	 438.18499755859375	 220115.140625
24984408.0	 261.3551940917969	 395.89044189453125	 233156.140625
24984380.0	 254.98837280273438	 396.6605529785156	 196432.5625
24984352.0	 252.8948211669922	 429.8263854980469	 214874.4375
24984322.0	 249.47132873535156	 426.9012756347656	 186852.25
24984294.0	 254.23297119140625	 422.3236083984375	 207393.5625
24984180.0	 248.22586059570312	 437.512939453125	 201125.71875
24984152.0	 247.99891662597656	 413.89422607421875	 177452.671875
24984094.0	 245.67027282714844	 433.1195373535156	 188405.703125
24984066.0	 249.5451202392578	 421.8028259277344	 185732.90625
24984038.0	 248.01805114746094	 411.06439208984375	 185312.96875
24984010.0	 250.51602172851562	 433.3866271972656	 187988.109375
24983982.0	 248.59539794921875	 445.994140625	 198460.515625
24983926.0	 253.2863006591797	 408.06317138671875	 199658.1875
24983898.0	 256.0401916503906	 403.02069091796875	 215618.921875
24983868.0	 255.98057556152344	 421.8157653808594	 209718.484375
24983840.0	 255.95046997070312	 417.71368408203125	 212638.703125
24983812.0	 253.2607421875	 425.3045654296875	 199724.09375
24983782.0	 254.8856658935547	 405.9766540527344	 199756.828125
24983754.0	 254.23182678222656	 417.1460876464844	 203502.421875
24983726.0	 257.986328125	 408.06646728515625	 234427.859375
24983668.0	 256.84039306640625	 411.18341064453125	 197846.328125
