r [km]	 vr [km/s]	 np [cm-3]	 T [K]
24697292.0	 231.01675415039062	 360.61822509765625	 123344.7890625
24697276.0	 234.69754028320312	 343.23114013671875	 103809.0625
24697258.0	 232.4043426513672	 360.5411682128906	 110740.125
24697238.0	 233.0865478515625	 344.80352783203125	 104583.578125
24697222.0	 232.4666290283203	 349.07159423828125	 113984.515625
24697204.0	 234.5622100830078	 342.1189880371094	 94127.171875
24697188.0	 230.6448974609375	 358.2731018066406	 121570.3125
24697170.0	 233.69424438476562	 347.0945739746094	 103251.953125
24697150.0	 231.87098693847656	 356.699462890625	 120175.375
24697116.0	 231.42440795898438	 360.3837890625	 116607.109375
24697098.0	 233.4801788330078	 348.2606506347656	 108991.0625
24697082.0	 232.6004638671875	 352.7350769042969	 109545.15625
24697062.0	 234.88162231445312	 336.0182800292969	 96135.84375
24697044.0	 233.10516357421875	 344.7917785644531	 100718.8828125
24697026.0	 231.67945861816406	 354.3113098144531	 105209.453125
24697010.0	 234.70167541503906	 341.9169921875	 94435.203125
24696992.0	 233.6517333984375	 338.818359375	 100156.296875
24696956.0	 231.93406677246094	 350.7030029296875	 106545.2265625
24696938.0	 233.5478973388672	 347.1710205078125	 104899.6328125
24696920.0	 233.2395782470703	 353.9792785644531	 105937.4609375
24696904.0	 233.6431121826172	 345.2080383300781	 98141.5390625
24696886.0	 233.23306274414062	 353.33209228515625	 108345.2890625
24696868.0	 233.72573852539062	 346.4248352050781	 103738.4921875
24696852.0	 232.21856689453125	 353.5179138183594	 105252.4140625
24696834.0	 232.5650634765625	 341.0815734863281	 103498.375
24696816.0	 236.07028198242188	 325.289306640625	 90054.8671875
24696800.0	 231.25514221191406	 353.1139831542969	 113761.5234375
24696780.0	 232.43360900878906	 347.9481506347656	 106653.875
24696762.0	 233.18319702148438	 347.6875	 107395.546875
24696710.0	 237.05274963378906	 323.15869140625	 87873.953125
24696692.0	 231.08688354492188	 355.5352478027344	 118415.7578125
24696674.0	 234.68414306640625	 348.84814453125	 99425.5234375
24696656.0	 233.82693481445312	 342.4966735839844	 104703.3046875
24696640.0	 233.7366943359375	 348.41668701171875	 105615.2734375
24696622.0	 232.8143310546875	 346.9506530761719	 113047.9296875
24696602.0	 234.66506958007812	 335.1620788574219	 95268.84375
24696586.0	 235.67984008789062	 341.1875305175781	 95196.59375
24696570.0	 232.8883056640625	 345.566162109375	 95745.0859375
24696552.0	 230.940185546875	 362.42388916015625	 116627.921875
24696534.0	 234.7696533203125	 342.380126953125	 94982.671875
24696514.0	 235.13656616210938	 332.5824890136719	 96064.484375
