r [km]	 vr [km/s]	 np [cm-3]	 T [K]
31306462.0	 330.046142578125	 169.05007934570312	 285089.96875
31306444.0	 328.01123046875	 169.17538452148438	 304904.71875
31306424.0	 334.0854187011719	 171.84933471679688	 271924.21875
31306402.0	 329.3330383300781	 172.37921142578125	 300156.8125
31306384.0	 330.2434997558594	 171.14369201660156	 300460.03125
31306362.0	 331.224853515625	 168.85130310058594	 288039.90625
31306344.0	 325.2467346191406	 171.64479064941406	 284133.875
31306322.0	 337.2454528808594	 156.95437622070312	 251355.71875
31306302.0	 325.09051513671875	 187.5272216796875	 327570.3125
31306282.0	 333.6580505371094	 169.3397216796875	 253621.75
31306262.0	 331.2571105957031	 165.4151153564453	 273374.25
31306242.0	 332.2181396484375	 171.2373046875	 276290.625
31306222.0	 332.84405517578125	 175.45037841796875	 257637.828125
31306200.0	 330.53741455078125	 157.4326171875	 257294.84375
31306182.0	 328.81292724609375	 170.9114227294922	 275986.15625
31306162.0	 328.89715576171875	 173.35983276367188	 282519.5
31306140.0	 331.7723388671875	 172.76760864257812	 263461.65625
31306122.0	 328.4604187011719	 164.58921813964844	 267183.34375
31306100.0	 330.9561462402344	 162.99610900878906	 274795.875
31306080.0	 330.83392333984375	 170.00927734375	 267248.875
31306062.0	 330.4132080078125	 176.12705993652344	 246445.796875
31306040.0	 324.89239501953125	 189.68870544433594	 307797.3125
31306020.0	 332.8940124511719	 149.68212890625	 234120.140625
31306000.0	 327.5046081542969	 166.49337768554688	 266242.3125
31305978.0	 329.5347900390625	 185.34947204589844	 272477.78125
31305960.0	 333.35589599609375	 168.1065216064453	 260923.140625
31305938.0	 328.4195861816406	 174.10304260253906	 285831.71875
31305918.0	 332.3199462890625	 169.82717895507812	 256047.3125
31305900.0	 328.5926208496094	 166.63009643554688	 255800.5625
31305878.0	 328.1867370605469	 161.19227600097656	 243304.8125
31305858.0	 326.599853515625	 168.17742919921875	 273762.8125
31305838.0	 330.4997863769531	 169.0857391357422	 243050.015625
31305798.0	 327.2319641113281	 177.81185913085938	 274212.375
31305776.0	 331.2847900390625	 165.69651794433594	 241232.40625
31305754.0	 331.7164001464844	 167.26747131347656	 249172.953125
31305738.0	 330.23541259765625	 161.48028564453125	 261115.125
31305716.0	 327.79351806640625	 177.44180297851562	 279871.09375
31305696.0	 329.85699462890625	 168.64427185058594	 240762.375
31305676.0	 328.9030456542969	 166.7821502685547	 259983.859375
31305654.0	 330.00262451171875	 167.24276733398438	 255199.015625
31305636.0	 327.5448913574219	 169.15249633789062	 275455.71875
31305594.0	 329.3789978027344	 169.50425720214844	 257053.5625
31305574.0	 325.4247131347656	 175.8667755126953	 286598.8125
31305554.0	 327.13153076171875	 171.7044219970703	 295839.59375
31305532.0	 328.95220947265625	 163.54376220703125	 246705.3125
31305514.0	 328.1395263671875	 170.7952423095703	 271894.21875
31305494.0	 326.0622863769531	 171.4023895263672	 269205.125
31305474.0	 329.9281311035156	 169.52284240722656	 239157.0
31305454.0	 325.54022216796875	 183.18983459472656	 297354.84375
31305432.0	 332.0167541503906	 167.24461364746094	 252924.140625
31305414.0	 329.7474060058594	 164.79689025878906	 264097.3125
31305394.0	 330.7624816894531	 167.47317504882812	 238285.703125
31305372.0	 328.94573974609375	 168.52536010742188	 273473.21875
31305352.0	 334.1215515136719	 165.88800048828125	 244425.40625
31305332.0	 323.7413330078125	 184.54449462890625	 326987.21875
31305312.0	 331.62823486328125	 174.62408447265625	 274828.375
