r [km]	 vr [km/s]	 np [cm-3]	 T [K]
20523142.0	 427.1194152832031	 128.14637756347656	 250954.765625
20523112.0	 425.5649108886719	 119.27127075195312	 254703.6875
20523082.0	 424.740234375	 117.9577865600586	 246698.75
20523054.0	 423.535400390625	 120.24354553222656	 260331.734375
20523026.0	 420.4239501953125	 126.59291076660156	 274788.6875
20522994.0	 424.0188293457031	 119.07489013671875	 262043.3125
20522966.0	 426.8948059082031	 122.77204895019531	 233538.1875
20522938.0	 427.0375061035156	 123.39974975585938	 251113.875
20522908.0	 424.73004150390625	 122.03410339355469	 256400.5
20522878.0	 422.5794982910156	 123.39849090576172	 285036.78125
20522850.0	 426.03399658203125	 122.6524429321289	 305055.03125
20522820.0	 427.48431396484375	 119.71714782714844	 251169.84375
20522734.0	 424.5671081542969	 125.55731964111328	 250087.21875
20522702.0	 425.79083251953125	 124.2951889038086	 254802.8125
20522674.0	 427.4752197265625	 121.17808532714844	 263796.125
20522646.0	 425.20050048828125	 115.93950653076172	 256357.109375
20522616.0	 425.3597412109375	 123.05750274658203	 267459.8125
20522586.0	 421.1293029785156	 119.9189224243164	 276286.40625
20522558.0	 421.9693908691406	 128.1419677734375	 297189.5
20522526.0	 423.0961608886719	 126.39894104003906	 268009.34375
20522498.0	 424.8998107910156	 131.45138549804688	 262726.90625
20522470.0	 425.7651672363281	 124.58786010742188	 292405.75
20522440.0	 424.19464111328125	 123.16735076904297	 273586.8125
20522382.0	 428.3878479003906	 117.01188659667969	 261490.0
20522354.0	 427.0632629394531	 118.43685913085938	 255642.234375
20522322.0	 424.23333740234375	 115.81877899169922	 268547.4375
20522296.0	 425.69757080078125	 123.02515411376953	 274356.625
20522266.0	 428.7183532714844	 124.61788177490234	 288349.46875
20522234.0	 429.26324462890625	 115.09233093261719	 246664.25
20522206.0	 429.5904541015625	 119.42381286621094	 272184.65625
20522178.0	 424.93658447265625	 122.1069107055664	 284001.8125
20522148.0	 433.9288330078125	 118.41346740722656	 268479.3125
20522118.0	 435.5836181640625	 120.14759826660156	 269722.5
20522090.0	 429.5335388183594	 119.88439178466797	 323425.34375
20522062.0	 431.2071228027344	 122.32102966308594	 289555.59375
20522030.0	 440.0779724121094	 121.56170654296875	 283949.46875
20521974.0	 434.1945495605469	 122.28749084472656	 288480.6875
20521942.0	 430.5971984863281	 115.55733489990234	 274002.78125
20521914.0	 420.6361389160156	 123.64847564697266	 332671.3125
20521886.0	 434.8809509277344	 114.195068359375	 278602.28125
20521856.0	 424.9604797363281	 117.11864471435547	 287201.71875
20521798.0	 424.9078674316406	 115.20968627929688	 260898.125
20521770.0	 431.0364685058594	 117.13406372070312	 284587.59375
20521740.0	 417.8255920410156	 122.45713806152344	 283023.40625
20521712.0	 419.4136962890625	 117.78718566894531	 273868.46875
20521682.0	 421.57073974609375	 119.45796203613281	 273417.5
20521652.0	 422.082275390625	 118.62858581542969	 251997.984375
20521622.0	 426.2949523925781	 121.83209991455078	 275208.21875
20521594.0	 412.0680236816406	 117.6490478515625	 216850.046875
20521564.0	 414.0623474121094	 119.3326187133789	 231760.5
20521534.0	 411.53887939453125	 109.28809356689453	 213008.734375
20521506.0	 413.49798583984375	 120.53691101074219	 250075.421875
20521478.0	 411.4875793457031	 121.48250579833984	 243652.9375
20521448.0	 411.48779296875	 113.29878234863281	 235115.734375
20521420.0	 415.687255859375	 115.56765747070312	 222141.78125
