START:	 49.80000000000044
END:	 49.90000000000044

r [km]	 vr [km/s]	 np [cm-3]	 T [K]
34715412.0	 403.6705017089844	 142.57252502441406	 658633.0625
34715392.0	 419.236083984375	 125.23057556152344	 443532.875
34715368.0	 412.9842529296875	 130.3135986328125	 598987.6875
34715344.0	 407.71124267578125	 135.70016479492188	 572657.125
34715320.0	 415.9164123535156	 128.52745056152344	 425972.375
34715296.0	 411.1248474121094	 132.40615844726562	 474626.0
34715272.0	 407.67254638671875	 139.6189727783203	 477018.90625
34715252.0	 409.0037841796875	 137.56442260742188	 480699.46875
34715228.0	 412.924072265625	 126.49342346191406	 497264.375
34715204.0	 406.9316711425781	 131.4955291748047	 493197.34375
34715180.0	 410.2071838378906	 132.7296905517578	 510863.53125
34715132.0	 425.6784973144531	 116.03709411621094	 317328.25
34715108.0	 415.2024230957031	 131.38308715820312	 367868.90625
34715088.0	 415.9936828613281	 128.84642028808594	 354470.53125
34715064.0	 421.7192077636719	 121.44959259033203	 338723.9375
34715040.0	 418.2684326171875	 129.13674926757812	 334241.5625
34715016.0	 420.96337890625	 127.39505767822266	 337145.0625
34714988.0	 418.678466796875	 129.33021545410156	 370233.15625
34714968.0	 410.87652587890625	 130.8435821533203	 450560.28125
34714944.0	 412.2167663574219	 128.97488403320312	 416661.8125
34714920.0	 413.1105041503906	 125.1534652709961	 402837.875
34714896.0	 408.878662109375	 135.36805725097656	 503908.53125
34714872.0	 402.74456787109375	 133.88296508789062	 610383.375
34714852.0	 413.77130126953125	 126.87065124511719	 428433.4375
34714828.0	 412.4891052246094	 130.00955200195312	 368962.4375
34714804.0	 402.2065124511719	 153.16180419921875	 605736.125
34714780.0	 412.99212646484375	 130.1871795654297	 366990.4375
34714756.0	 404.5689697265625	 137.4150390625	 452925.625
34714732.0	 410.1861877441406	 127.68244171142578	 387052.5625
34714708.0	 396.4491882324219	 143.60679626464844	 621476.9375
34714688.0	 416.5614318847656	 126.32064819335938	 375446.25
34714664.0	 420.2137145996094	 121.53590393066406	 340690.6875
34714636.0	 408.426025390625	 130.8092498779297	 473027.15625
34714616.0	 410.68731689453125	 134.62147521972656	 447149.4375
34714592.0	 414.02667236328125	 125.1030044555664	 363383.5625
34714568.0	 409.1307678222656	 135.13943481445312	 430330.46875
34714544.0	 414.33026123046875	 125.66738891601562	 431486.21875
34714520.0	 415.5694274902344	 124.6056137084961	 392122.90625
34714496.0	 407.770263671875	 130.88095092773438	 479390.875
34714472.0	 419.7609558105469	 126.73866271972656	 355988.6875
34714452.0	 423.6823425292969	 117.71125030517578	 320486.125
34714424.0	 414.3124694824219	 133.27120971679688	 452648.1875
34714404.0	 404.96435546875	 136.2286834716797	 535867.9375
34714356.0	 404.5980529785156	 128.19090270996094	 484269.9375
34714332.0	 411.248779296875	 131.0304718017578	 408756.71875
34714308.0	 415.2292175292969	 129.54473876953125	 364629.90625
34714284.0	 421.5492248535156	 120.21131896972656	 339517.375
34714260.0	 403.5947570800781	 136.10398864746094	 537675.5625
34714236.0	 420.26751708984375	 119.36231994628906	 323589.875
34714216.0	 422.57012939453125	 118.3188247680664	 365206.8125
34714188.0	 412.00555419921875	 126.77875518798828	 420843.34375
34714168.0	 415.8133239746094	 124.74259185791016	 432358.0625
34714144.0	 415.5622863769531	 124.82560729980469	 356377.1875
34714120.0	 418.4823303222656	 121.93971252441406	 362374.25
34714096.0	 417.629638671875	 124.30184173583984	 349885.8125
34714072.0	 401.6612243652344	 144.00643920898438	 528462.8125
34714052.0	 421.68560791015625	 118.29484558105469	 354820.0
34714028.0	 411.6201477050781	 130.6808319091797	 442257.03125
34714000.0	 419.02362060546875	 120.49392700195312	 338376.375
34713976.0	 400.4434814453125	 140.08889770507812	 645848.375
34713952.0	 412.12799072265625	 129.37574768066406	 484421.28125
34713932.0	 399.8043212890625	 138.9898681640625	 576555.6875
34713908.0	 416.3685607910156	 121.02933502197266	 354058.40625
34713884.0	 423.9986877441406	 116.79891967773438	 306313.34375
34713860.0	 411.0146484375	 126.44451904296875	 444966.15625
34713836.0	 410.95672607421875	 131.5446319580078	 465596.78125
34713816.0	 415.11578369140625	 124.80461120605469	 379327.15625
34713788.0	 415.12890625	 124.91990661621094	 367594.3125
34713768.0	 413.4505920410156	 127.97004699707031	 406636.8125
34713720.0	 416.7268371582031	 121.22053527832031	 337306.3125
34713696.0	 400.6573181152344	 136.28663635253906	 519865.21875
34713672.0	 414.9060363769531	 121.70235443115234	 357800.875
34713648.0	 410.6512145996094	 131.05221557617188	 377877.375
34713624.0	 415.3712158203125	 127.70532989501953	 362433.34375
34713580.0	 414.40850830078125	 122.8055648803711	 351606.6875
34713556.0	 408.7357177734375	 128.42474365234375	 454397.4375
34713532.0	 386.42315673828125	 153.75701904296875	 706266.625
34713504.0	 408.4582824707031	 128.14898681640625	 358404.65625
