r [km]	 vr [km/s]	 np [cm-3]	 T [K]
32350036.0	 332.7472839355469	 147.9064483642578	 170876.328125
32350016.0	 328.89764404296875	 154.42578125	 214749.78125
32349994.0	 327.4908447265625	 162.9088592529297	 225425.890625
32349974.0	 330.8068542480469	 153.54559326171875	 209041.640625
32349954.0	 331.6463623046875	 152.9844512939453	 201514.25
32349934.0	 329.1583251953125	 151.32192993164062	 199123.96875
32349914.0	 324.0555114746094	 158.78030395507812	 247985.078125
32349892.0	 331.1973876953125	 148.45257568359375	 188141.125
32349872.0	 331.4662170410156	 150.44537353515625	 188308.421875
32349854.0	 330.189453125	 151.3697967529297	 184294.734375
32349832.0	 329.6512451171875	 156.32774353027344	 192112.125
32349814.0	 331.75445556640625	 144.74371337890625	 172292.296875
32349794.0	 325.0476379394531	 159.53164672851562	 214106.828125
32349774.0	 327.1551818847656	 159.35108947753906	 231964.234375
32349752.0	 329.07183837890625	 155.48106384277344	 212395.53125
32349732.0	 334.28546142578125	 144.54298400878906	 169567.578125
32349714.0	 331.6424255371094	 151.99832153320312	 195761.671875
32349672.0	 333.1205749511719	 151.5784454345703	 194477.0
32349652.0	 333.3434143066406	 150.44442749023438	 188474.4375
32349632.0	 330.3597106933594	 146.60635375976562	 184325.0625
32349610.0	 327.11151123046875	 149.8924560546875	 195972.046875
32349590.0	 325.8810119628906	 159.5576171875	 202817.765625
32349572.0	 327.32708740234375	 154.34683227539062	 206580.953125
32349550.0	 326.0152893066406	 157.1614990234375	 213800.296875
32349530.0	 331.7046203613281	 148.0731201171875	 179493.25
32349510.0	 331.48199462890625	 147.18109130859375	 194107.40625
32349490.0	 325.54058837890625	 157.5023193359375	 233229.265625
32349468.0	 331.02447509765625	 148.4402618408203	 182437.640625
32349448.0	 323.238525390625	 163.6322479248047	 246756.984375
32349430.0	 322.7908935546875	 164.09738159179688	 229552.53125
32349410.0	 327.87237548828125	 154.34051513671875	 206100.8125
32349388.0	 319.0572509765625	 173.40377807617188	 266072.84375
32349368.0	 322.9354553222656	 158.36117553710938	 211160.96875
32349348.0	 324.5299072265625	 161.85177612304688	 214521.90625
32349328.0	 328.3580322265625	 157.1446990966797	 200605.171875
32349306.0	 331.00384521484375	 154.4455108642578	 190905.875
32349286.0	 328.4989318847656	 150.9246368408203	 209022.84375
32349266.0	 326.14556884765625	 162.84918212890625	 200628.734375
32349246.0	 334.66705322265625	 152.71951293945312	 188316.140625
32349224.0	 344.3068542480469	 136.94223022460938	 160183.34375
32349204.0	 334.0924377441406	 150.33729553222656	 203674.328125
32349184.0	 333.51678466796875	 152.27076721191406	 222210.046875
32349164.0	 337.5540466308594	 141.9774932861328	 171539.21875
32349144.0	 338.6927490234375	 140.05372619628906	 168882.4375
32349124.0	 340.22222900390625	 139.01629638671875	 162603.265625
32349104.0	 338.5606994628906	 137.96261596679688	 158510.4375
32349082.0	 330.03369140625	 153.8681182861328	 231894.0
32349062.0	 336.4962463378906	 139.93789672851562	 165232.9375
32349042.0	 330.39202880859375	 152.12921142578125	 217631.25
32349002.0	 336.35845947265625	 138.80567932128906	 166515.203125
32348980.0	 333.7178649902344	 148.53358459472656	 216104.578125
32348962.0	 328.4717102050781	 162.18101501464844	 242331.3125
32348942.0	 333.80413818359375	 150.46432495117188	 177366.8125
32348920.0	 336.9836730957031	 148.27296447753906	 187142.34375
32348900.0	 338.15771484375	 145.80307006835938	 165375.90625
32348880.0	 341.4824523925781	 144.0899658203125	 169208.5
32348860.0	 343.8048400878906	 142.34832763671875	 166696.421875
32348838.0	 339.3540344238281	 147.2683563232422	 173346.8125
32348820.0	 336.41094970703125	 148.1793975830078	 181938.703125
32348800.0	 340.0238952636719	 145.2083282470703	 166248.265625
32348778.0	 345.2309265136719	 145.92259216308594	 175088.84375
32348758.0	 351.1475524902344	 136.54476928710938	 154801.4375
32348738.0	 348.0838623046875	 135.5242919921875	 156333.390625
32348718.0	 337.8717346191406	 151.28488159179688	 221693.765625
32348696.0	 339.5710144042969	 143.3617401123047	 162950.75
32348678.0	 340.67425537109375	 139.80548095703125	 160816.171875
32348658.0	 332.7377624511719	 157.12709045410156	 226215.84375
32348636.0	 337.5732727050781	 144.1623992919922	 168614.5
32348616.0	 335.3730163574219	 146.45077514648438	 187490.09375
32348596.0	 335.5722351074219	 147.02304077148438	 171947.8125
32348576.0	 332.2304382324219	 154.1995086669922	 208383.09375
32348554.0	 336.3946838378906	 143.5459442138672	 181775.65625
32348534.0	 330.873291015625	 151.4928741455078	 194718.859375
32348516.0	 331.3765563964844	 147.8522186279297	 189709.828125
32348494.0	 330.81683349609375	 150.77488708496094	 184137.859375
32348474.0	 333.5843200683594	 153.31141662597656	 190413.90625
32348454.0	 337.6844787597656	 141.5653076171875	 166796.5
32348434.0	 332.5204772949219	 149.81231689453125	 198822.40625
32348414.0	 331.2845458984375	 155.78652954101562	 236031.046875
32348392.0	 337.973876953125	 147.81715393066406	 174036.515625
32348374.0	 338.0726013183594	 146.56634521484375	 195366.21875
32348332.0	 339.8606872558594	 139.25987243652344	 160428.1875
32348312.0	 335.75439453125	 148.13401794433594	 185628.90625
32348292.0	 330.5527038574219	 150.85159301757812	 218786.078125
32348272.0	 337.0387268066406	 143.9659881591797	 180119.296875
32348252.0	 337.4423828125	 142.98977661132812	 164715.828125
32348230.0	 329.5536804199219	 159.32675170898438	 228991.65625
32348210.0	 332.2070617675781	 148.7372589111328	 199561.9375
32348190.0	 332.1117248535156	 149.90965270996094	 202729.4375
32348170.0	 331.0166931152344	 151.7859344482422	 204130.46875
32348150.0	 337.07586669921875	 145.07945251464844	 170011.53125
32348130.0	 334.2837219238281	 148.1722869873047	 180077.109375
32348110.0	 331.1623840332031	 151.0475616455078	 187529.328125
32348090.0	 335.4066467285156	 148.4870147705078	 188202.203125
32348070.0	 333.3242492675781	 147.875	 182570.0
32348050.0	 329.92327880859375	 154.28826904296875	 216040.96875
32348028.0	 334.4482727050781	 148.7044219970703	 187865.953125
32348010.0	 337.01513671875	 143.94947814941406	 164724.140625
32347988.0	 335.7863464355469	 148.8004150390625	 185669.984375
32347968.0	 329.538818359375	 158.4209747314453	 239027.984375
32347948.0	 333.6009521484375	 150.25022888183594	 185065.40625
32347928.0	 334.89019775390625	 146.6387176513672	 194494.765625
32347908.0	 333.8891296386719	 148.52215576171875	 184783.8125
32347888.0	 338.0416259765625	 143.59759521484375	 171884.171875
32347866.0	 333.1329345703125	 152.015625	 201725.71875
32347846.0	 337.69195556640625	 142.95692443847656	 167830.171875
32347826.0	 333.0244140625	 152.9591522216797	 189074.984375
32347806.0	 334.7793884277344	 149.9573974609375	 181284.890625
32347784.0	 332.56170654296875	 150.03720092773438	 186934.484375
32347766.0	 330.7452392578125	 154.0471954345703	 217156.390625
32347746.0	 333.19189453125	 148.9541015625	 193460.734375
32347724.0	 333.6296081542969	 149.75946044921875	 181979.828125
32347704.0	 333.572998046875	 145.33970642089844	 182633.234375
32347664.0	 334.5519104003906	 141.32257080078125	 160194.671875
32347642.0	 332.2295227050781	 149.07864379882812	 183512.78125
32347624.0	 328.1484069824219	 155.33436584472656	 212428.3125
32347604.0	 329.0184326171875	 154.8046875	 203975.59375
32347582.0	 334.3244934082031	 149.27740478515625	 181421.1875
32347562.0	 331.629150390625	 151.08665466308594	 199558.734375
32347542.0	 333.681396484375	 145.2248992919922	 176813.953125
32347522.0	 332.75579833984375	 146.74490356445312	 197485.734375
32347502.0	 334.0038757324219	 146.19557189941406	 184046.1875
32347482.0	 328.18878173828125	 151.62062072753906	 216696.1875
32347462.0	 323.7742614746094	 162.27076721191406	 240608.34375
32347440.0	 332.2504577636719	 143.4083251953125	 175748.625
32347420.0	 329.9700622558594	 151.7997283935547	 193591.421875
32347400.0	 323.8690490722656	 161.86412048339844	 259954.140625
32347380.0	 329.4858703613281	 151.87890625	 220809.828125
32347360.0	 326.3121337890625	 151.4261932373047	 211855.5
32347338.0	 327.5136413574219	 146.7173309326172	 196417.59375
32347320.0	 322.8973388671875	 161.7838592529297	 221216.9375
32347298.0	 323.9043273925781	 154.10400390625	 217039.1875
32347278.0	 328.9190673828125	 149.18331909179688	 197061.34375
32347258.0	 328.9890441894531	 155.41371154785156	 198245.953125
32347238.0	 331.260498046875	 152.8313446044922	 206719.953125
32347218.0	 334.4674072265625	 147.07742309570312	 178381.328125
32347198.0	 333.4289245605469	 146.311279296875	 182566.390625
32347178.0	 331.8830261230469	 148.7218780517578	 188802.765625
32347156.0	 333.7908935546875	 140.9517059326172	 165715.828125
32347136.0	 331.0285339355469	 145.8739471435547	 183334.5625
32347116.0	 325.5078430175781	 158.0445556640625	 238567.0625
32347096.0	 323.70654296875	 165.9813995361328	 261973.09375
32347076.0	 332.0725402832031	 150.8508758544922	 205120.015625
32347056.0	 332.796875	 150.1042022705078	 186841.46875
32347034.0	 333.9269104003906	 145.41012573242188	 185208.40625
32346994.0	 327.5481262207031	 156.11306762695312	 246779.75
32346974.0	 333.08392333984375	 145.1881103515625	 183693.6875
32346954.0	 334.9018249511719	 145.36639404296875	 174952.015625
32346932.0	 332.4261779785156	 146.4458465576172	 187582.625
32346912.0	 335.95770263671875	 142.17657470703125	 177595.78125
32346892.0	 332.5388488769531	 144.98733520507812	 173540.640625
32346872.0	 329.517333984375	 154.921142578125	 213312.15625
32346852.0	 338.3196105957031	 139.2164764404297	 158330.46875
32346832.0	 329.11480712890625	 157.64755249023438	 228799.34375
32346812.0	 330.4656066894531	 159.31439208984375	 235141.09375
32346790.0	 332.57867431640625	 151.59429931640625	 206022.484375
32346770.0	 334.9715270996094	 145.12327575683594	 177967.09375
32346750.0	 334.7225036621094	 146.90097045898438	 184627.203125
32346728.0	 335.7134704589844	 142.5022430419922	 167132.140625
32346710.0	 329.05902099609375	 152.89845275878906	 209435.34375
32346690.0	 324.5684814453125	 167.57162475585938	 236203.203125
32346670.0	 331.966552734375	 152.39199829101562	 194048.1875
32346648.0	 326.5037841796875	 162.0101318359375	 217944.21875
32346628.0	 332.0859680175781	 149.35397338867188	 178497.6875
32346608.0	 332.01483154296875	 151.2679443359375	 182814.640625
32346588.0	 328.47869873046875	 157.31312561035156	 229613.4375
32346568.0	 333.33245849609375	 146.08474731445312	 173752.03125
32346548.0	 331.65447998046875	 148.15103149414062	 184979.4375
32346526.0	 329.4721984863281	 153.9140167236328	 206496.234375
32346506.0	 322.8558654785156	 163.2128448486328	 239429.15625
32346486.0	 333.1010437011719	 143.87095642089844	 186890.15625
32346466.0	 328.26812744140625	 155.49029541015625	 210160.859375
32346446.0	 327.1432800292969	 155.29617309570312	 211952.734375
32346426.0	 331.3497314453125	 148.9717254638672	 178144.546875
32346406.0	 333.4424743652344	 148.8545684814453	 176686.078125
32346384.0	 329.6737976074219	 150.8524932861328	 188331.890625
32346364.0	 328.7867126464844	 150.07022094726562	 190956.5625
32346324.0	 328.8770751953125	 149.0753936767578	 190842.0625
32346304.0	 324.3253173828125	 160.67384338378906	 216590.375
32346284.0	 325.12457275390625	 161.60357666015625	 212467.625
32346264.0	 323.583984375	 158.18783569335938	 227443.734375
32346242.0	 323.2509765625	 157.39295959472656	 204852.96875
