r [km]	 vr [km/s]	 np [cm-3]	 T [K]
26088642.0	 265.34600830078125	 190.52700805664062	 102938.4296875
26088624.0	 264.35394287109375	 210.12393188476562	 118945.9453125
26088606.0	 265.2923889160156	 206.4784698486328	 109583.53125
26088514.0	 264.12652587890625	 201.4759063720703	 106409.953125
26088458.0	 261.76739501953125	 195.38690185546875	 102639.6796875
26088438.0	 263.9460144042969	 176.75888061523438	 81084.6171875
26088344.0	 265.3428039550781	 218.71170043945312	 139940.828125
26088326.0	 263.8918762207031	 202.68190002441406	 108605.078125
26088308.0	 263.2242431640625	 223.7547607421875	 140071.234375
26088288.0	 264.20526123046875	 222.6384735107422	 138984.515625
26088270.0	 262.5629577636719	 225.7786102294922	 134255.171875
26088250.0	 268.1922607421875	 188.0530548095703	 97833.875
26088234.0	 265.20281982421875	 208.23704528808594	 118841.2734375
26088214.0	 261.7684326171875	 221.10398864746094	 132126.703125
26088196.0	 258.0577697753906	 238.82949829101562	 158821.78125
26088178.0	 267.2628173828125	 184.69720458984375	 94385.7890625
26088140.0	 263.6462707519531	 196.1393280029297	 104398.71875
26088120.0	 264.3595886230469	 199.22000122070312	 111138.6875
26088104.0	 262.4430847167969	 227.79226684570312	 152128.09375
26087990.0	 256.5734558105469	 228.418212890625	 156283.625
26087972.0	 257.8531799316406	 224.2841033935547	 131841.140625
26087954.0	 258.22015380859375	 218.89730834960938	 134597.5625
26087916.0	 262.0394287109375	 203.332763671875	 105695.3515625
26087898.0	 258.5072021484375	 211.3103790283203	 118840.71875
26087860.0	 263.2205505371094	 193.8457794189453	 105750.2109375
26087806.0	 261.1195068359375	 192.60829162597656	 100069.21875
26087786.0	 253.0531768798828	 216.7440948486328	 131573.21875
26087768.0	 263.6449890136719	 187.27915954589844	 104914.8515625
26087732.0	 262.8594055175781	 206.89524841308594	 121547.7109375
26087692.0	 263.4092102050781	 203.67428588867188	 118798.796875
26087674.0	 261.7576599121094	 210.21348571777344	 131033.8828125
26087656.0	 252.4273223876953	 241.4005584716797	 170028.859375
26087638.0	 259.4146423339844	 211.3272705078125	 126235.4765625
26087618.0	 257.5336608886719	 221.76759338378906	 141386.34375
26087600.0	 259.4515075683594	 222.9739227294922	 134851.71875
26087580.0	 256.5220642089844	 225.94784545898438	 152094.453125
26087506.0	 262.5706481933594	 209.98880004882812	 120027.2578125
26087486.0	 261.3486328125	 217.9839324951172	 136945.734375
26087468.0	 261.92633056640625	 209.43426513671875	 109028.71875
26087450.0	 261.62164306640625	 213.98428344726562	 120658.2421875
26087432.0	 259.685546875	 198.6770477294922	 101772.7734375
26087412.0	 259.83831787109375	 199.27732849121094	 101767.71875
26087394.0	 262.3825988769531	 187.95953369140625	 91736.671875
26087358.0	 262.6406555175781	 195.21725463867188	 105043.953125
26087338.0	 255.01185607910156	 219.3740692138672	 128378.7421875
26087320.0	 258.9403076171875	 197.2534637451172	 99450.90625
26087302.0	 261.66180419921875	 212.65699768066406	 128346.9296875
26087284.0	 264.66937255859375	 185.66470336914062	 94772.359375
26087226.0	 268.37408447265625	 192.11135864257812	 115352.734375
26087208.0	 258.6551513671875	 225.34622192382812	 147141.640625
26087190.0	 259.692138671875	 201.72998046875	 118088.78125
26087170.0	 263.6471252441406	 187.35391235351562	 100371.5859375
26087114.0	 265.2527770996094	 194.88388061523438	 117982.9765625
26087078.0	 264.7378234863281	 197.33509826660156	 117060.7734375
26087004.0	 258.00201416015625	 200.82496643066406	 99449.9296875
26086910.0	 255.07049560546875	 235.5209197998047	 151087.34375
26086890.0	 259.7868957519531	 210.95343017578125	 121624.5703125
26086874.0	 260.2400817871094	 216.60260009765625	 124361.5234375
26086854.0	 256.3539123535156	 223.885986328125	 128724.4921875
26086834.0	 262.6485595703125	 207.01785278320312	 113920.578125
26086816.0	 258.52783203125	 215.1409454345703	 127832.6875
26086798.0	 254.54600524902344	 238.30099487304688	 166083.0
26086778.0	 258.3055419921875	 219.51719665527344	 133494.859375
26086760.0	 257.75408935546875	 219.06082153320312	 126311.7734375
26086740.0	 254.4888916015625	 232.1324920654297	 159005.671875
26086724.0	 263.75079345703125	 201.2814178466797	 113327.328125
26086704.0	 256.87060546875	 232.00050354003906	 146956.359375
26086686.0	 257.23333740234375	 223.09690856933594	 136972.265625
26086666.0	 257.7688293457031	 224.82994079589844	 141218.6875
26086610.0	 260.72430419921875	 225.56723022460938	 122269.203125
26086592.0	 257.83575439453125	 216.8928985595703	 129600.0
26086574.0	 258.79681396484375	 210.99819946289062	 118259.21875
26086556.0	 257.9637145996094	 221.03782653808594	 138757.0625
26086538.0	 257.4088134765625	 222.66195678710938	 148447.15625
26086518.0	 260.18829345703125	 209.4604949951172	 119232.8046875
26086500.0	 256.4423522949219	 219.0882568359375	 131091.203125
26086480.0	 256.9845275878906	 216.2606964111328	 131875.625
26086462.0	 263.2066345214844	 198.82958984375	 112979.328125
26086444.0	 260.07769775390625	 205.4515838623047	 118291.0859375
26086426.0	 256.5434875488281	 230.13352966308594	 150411.96875
26086406.0	 255.36880493164062	 237.72412109375	 157250.296875
26086388.0	 261.6915283203125	 222.14454650878906	 122838.6953125
26086370.0	 261.6290283203125	 211.6371307373047	 117417.96875
26086352.0	 261.2751159667969	 201.99635314941406	 104612.8125
26086332.0	 258.0508117675781	 214.91798400878906	 122597.515625
26086312.0	 257.7444763183594	 219.7572479248047	 139400.453125
26086296.0	 260.9725341796875	 201.7200164794922	 111320.0
26086276.0	 255.5017547607422	 226.830810546875	 136950.046875
26086258.0	 258.1351623535156	 221.66758728027344	 131598.140625
26086238.0	 261.2798156738281	 203.16403198242188	 114329.921875
26086222.0	 258.44158935546875	 215.47412109375	 122756.109375
26086202.0	 261.425537109375	 206.15130615234375	 114968.8359375
26086182.0	 258.02728271484375	 221.0875244140625	 137797.921875
26086108.0	 262.8595886230469	 205.19012451171875	 116024.46875
26086088.0	 256.4618835449219	 231.84793090820312	 143596.78125
26086072.0	 262.2542419433594	 211.52471923828125	 116845.5703125
26086052.0	 260.7966613769531	 211.677978515625	 114962.6484375
26086012.0	 262.5402526855469	 195.1540985107422	 105875.5078125
