r [km]	 vr [km/s]	 np [cm-3]	 T [K]
30958648.0	 316.9687805175781	 201.7327880859375	 221568.765625
30958630.0	 314.23126220703125	 214.7548370361328	 259033.671875
30958610.0	 316.223388671875	 209.76547241210938	 245832.71875
30958590.0	 317.0098571777344	 202.59498596191406	 226775.28125
30958568.0	 319.42889404296875	 203.28564453125	 226421.046875
30958548.0	 315.58197021484375	 199.54864501953125	 235104.734375
30958528.0	 316.8345031738281	 204.9945831298828	 251970.09375
30958506.0	 314.7184143066406	 205.56008911132812	 247535.03125
30958490.0	 314.59564208984375	 207.57737731933594	 263336.25
30958468.0	 319.1441650390625	 191.774169921875	 220740.265625
30958450.0	 317.3376159667969	 197.54493713378906	 233227.453125
30958428.0	 315.2464294433594	 201.0874786376953	 237289.59375
30958408.0	 317.30889892578125	 195.3895263671875	 212782.0
30958388.0	 315.1615905761719	 198.21725463867188	 226074.125
30958368.0	 317.86431884765625	 192.7704315185547	 209432.6875
30958348.0	 315.713134765625	 194.9928436279297	 210251.21875
30958328.0	 315.30535888671875	 195.613037109375	 217942.359375
30958308.0	 314.2994384765625	 202.35728454589844	 237583.09375
30958286.0	 314.030029296875	 198.8501434326172	 225789.828125
30958266.0	 315.4008483886719	 196.5263671875	 216153.734375
30958246.0	 312.4261169433594	 188.3673095703125	 191257.78125
30958226.0	 305.65771484375	 206.31051635742188	 255387.859375
30958208.0	 310.46429443359375	 194.40126037597656	 207613.90625
30958186.0	 308.7566833496094	 199.60226440429688	 222078.4375
30958146.0	 313.9739990234375	 186.8817138671875	 198595.1875
30958126.0	 312.77655029296875	 195.66403198242188	 223404.515625
30958104.0	 314.3216247558594	 187.76129150390625	 207733.3125
30958086.0	 311.4566955566406	 192.04014587402344	 220800.390625
30958066.0	 314.1147766113281	 183.89749145507812	 189456.875
30958044.0	 314.21881103515625	 181.6646270751953	 192515.5
30958026.0	 308.07562255859375	 195.78286743164062	 235204.109375
30958004.0	 316.1951599121094	 187.62049865722656	 203469.5625
30957984.0	 317.3475036621094	 188.97366333007812	 207226.046875
30957964.0	 312.56561279296875	 204.0022735595703	 253983.453125
30957946.0	 314.9091491699219	 208.7312774658203	 256443.578125
30957924.0	 311.7569274902344	 206.097900390625	 242060.40625
30957904.0	 312.9010314941406	 199.9169464111328	 222150.9375
30957884.0	 314.3350830078125	 204.30093383789062	 218908.90625
30957864.0	 316.8688049316406	 199.5316619873047	 209875.78125
30957842.0	 317.3319396972656	 188.04124450683594	 207216.953125
30957824.0	 310.751220703125	 207.74667358398438	 240194.140625
30957804.0	 309.36328125	 206.5939483642578	 257401.546875
30957784.0	 306.11273193359375	 212.5720977783203	 279181.375
30957764.0	 315.6667175292969	 191.37916564941406	 197114.234375
30957742.0	 311.61590576171875	 202.89816284179688	 263161.5
30957722.0	 307.8164367675781	 216.14744567871094	 250935.609375
30957702.0	 312.9296875	 196.81224060058594	 216695.96875
30957684.0	 310.34130859375	 200.93943786621094	 223102.515625
30957662.0	 310.1976318359375	 196.52281188964844	 244216.390625
30957642.0	 314.9339599609375	 184.58338928222656	 229870.796875
30957622.0	 310.8042907714844	 191.01675415039062	 220719.53125
30957600.0	 311.8125915527344	 194.69277954101562	 210064.265625
30957582.0	 316.83416748046875	 189.88575744628906	 213899.015625
30957560.0	 314.8260803222656	 199.60398864746094	 241881.90625
30957544.0	 313.687744140625	 208.54237365722656	 250390.984375
30957522.0	 311.6422424316406	 202.11834716796875	 240658.171875
30957482.0	 309.1282653808594	 198.85845947265625	 235887.734375
30957460.0	 315.9066467285156	 214.35658264160156	 232535.03125
30957440.0	 315.3186950683594	 196.6194610595703	 220240.34375
30957420.0	 311.7408142089844	 210.2241973876953	 246142.4375
30957402.0	 314.90142822265625	 202.76646423339844	 214285.09375
30957380.0	 308.4402160644531	 218.23236083984375	 282162.4375
30957360.0	 314.2600402832031	 208.93019104003906	 253528.140625
30957340.0	 316.82427978515625	 200.85971069335938	 233343.234375
30957318.0	 315.4054260253906	 202.41357421875	 250868.9375
30957300.0	 312.0692138671875	 216.38552856445312	 255697.453125
30957278.0	 317.22906494140625	 198.38900756835938	 213020.28125
30957260.0	 314.1870422363281	 204.87890625	 246810.75
30957240.0	 318.39373779296875	 194.165771484375	 225490.21875
30957218.0	 311.7105407714844	 210.3040008544922	 234926.875
30957198.0	 315.6615905761719	 207.1869659423828	 246971.78125
30957178.0	 316.741943359375	 208.76239013671875	 255496.890625
