START:	 29.5
END:	 30.0

r [km]	 vr [km/s]	 np [cm-3]	 T [K]
20870710.0	 401.9208984375	 466.55810546875	 571134.625
20870686.0	 398.6471862792969	 495.4423522949219	 646743.3125
20870564.0	 395.4781188964844	 447.21807861328125	 596665.5
20870540.0	 396.533203125	 480.4407958984375	 590421.125
20870516.0	 398.0321044921875	 450.6403503417969	 549788.3125
20870106.0	 399.3985900878906	 442.2034606933594	 617591.0625
20869916.0	 401.4305114746094	 437.9833068847656	 572200.4375
20869890.0	 417.41046142578125	 413.4244689941406	 592300.5625
20869746.0	 380.9309997558594	 614.5084228515625	 552306.5625
20869674.0	 387.29345703125	 483.0012512207031	 604151.125
20869650.0	 378.6148376464844	 515.9134521484375	 572906.5
20869554.0	 391.6653747558594	 514.8356323242188	 609559.625
20869530.0	 385.7878723144531	 458.73602294921875	 565741.0625
20869506.0	 390.0908203125	 420.578125	 552382.6875
20869482.0	 378.11297607421875	 461.1548767089844	 611664.6875
20869458.0	 377.94085693359375	 492.69219970703125	 608662.5
20869434.0	 361.6177673339844	 573.2157592773438	 501186.34375
20869048.0	 358.88916015625	 519.356201171875	 509907.75
20869024.0	 377.71136474609375	 491.6662292480469	 462959.90625
20869000.0	 386.5916442871094	 441.6512145996094	 476455.0625
20868976.0	 385.2414855957031	 466.0968017578125	 538258.8125
20868952.0	 393.13507080078125	 419.13134765625	 515095.46875
20868902.0	 386.82940673828125	 426.9115905761719	 493681.65625
20868878.0	 382.60040283203125	 459.5643005371094	 517133.25
20868686.0	 369.6445007324219	 465.77178955078125	 491023.84375
20868662.0	 361.2986755371094	 546.9077758789062	 476385.84375
20868492.0	 382.1861572265625	 462.7513732910156	 510573.15625
20868470.0	 375.2588806152344	 540.53466796875	 610972.0
20868420.0	 376.701171875	 554.908447265625	 595698.25
20868326.0	 382.50341796875	 418.2218322753906	 513827.8125
20868302.0	 377.14825439453125	 421.916015625	 496867.40625
20868278.0	 383.0864562988281	 464.40496826171875	 505394.4375
20868254.0	 367.75732421875	 489.9500427246094	 561306.8125
20868206.0	 374.1011657714844	 502.8732604980469	 512256.8125
20868158.0	 376.9939270019531	 463.537841796875	 566489.8125
20868132.0	 378.06451416015625	 468.2785339355469	 617642.3125
20868108.0	 372.80615234375	 488.34063720703125	 605777.125
