r [km]	 vr [km/s]	 np [cm-3]	 T [K]
25392998.0	 248.6391143798828	 489.8267822265625	 187001.75
25392968.0	 246.92568969726562	 489.5169982910156	 191741.75
25392940.0	 242.99072265625	 511.01165771484375	 196782.171875
25392882.0	 240.30690002441406	 470.8400573730469	 154504.578125
25392854.0	 247.29029846191406	 468.31756591796875	 180727.84375
25392826.0	 251.92849731445312	 450.7316589355469	 195146.390625
25392800.0	 263.01611328125	 476.10504150390625	 262424.6875
25392598.0	 261.7705993652344	 433.2463684082031	 211754.515625
25392430.0	 254.7812957763672	 469.0438232421875	 221410.65625
25392402.0	 254.63148498535156	 469.269287109375	 223466.0625
25392316.0	 262.911865234375	 431.7005615234375	 211179.140625
25392290.0	 258.5547180175781	 470.4767761230469	 220583.375
25392262.0	 256.8328857421875	 479.5899353027344	 235542.9375
25392204.0	 247.70606994628906	 502.8433532714844	 192979.375
25392176.0	 248.87115478515625	 468.6853332519531	 189562.0
25392146.0	 248.97476196289062	 460.425537109375	 175555.890625
25392118.0	 247.31533813476562	 461.0726013183594	 196991.328125
25391892.0	 245.79624938964844	 463.9839782714844	 192982.390625
25391862.0	 244.52455139160156	 497.0040588378906	 186792.109375
25391834.0	 249.53346252441406	 476.3735656738281	 205711.578125
25391806.0	 247.10098266601562	 450.4377746582031	 161563.09375
25391778.0	 246.2356414794922	 515.0965576171875	 207244.09375
25391750.0	 248.3192138671875	 475.5711975097656	 197121.1875
25391720.0	 246.37391662597656	 490.04034423828125	 205096.78125
25391666.0	 244.86795043945312	 495.7041931152344	 186555.34375
25391638.0	 244.4058837890625	 445.8815002441406	 187077.21875
25391580.0	 243.06692504882812	 498.75933837890625	 186425.515625
25391552.0	 240.48074340820312	 484.8864440917969	 166115.734375
25391524.0	 238.0363311767578	 497.4655456542969	 189554.6875
25391494.0	 244.81178283691406	 469.3946533203125	 176238.65625
25391466.0	 240.79696655273438	 502.824951171875	 188732.453125
25391438.0	 240.96839904785156	 495.33984375	 174970.8125
25391296.0	 238.6173858642578	 472.45123291015625	 172254.96875
25391268.0	 239.85687255859375	 477.8969421386719	 148033.46875
25391242.0	 241.53366088867188	 462.5128173828125	 149057.6875
25391212.0	 240.6538848876953	 495.724853515625	 190199.078125
25391126.0	 238.49081420898438	 487.375	 166061.5
25391098.0	 236.23385620117188	 532.1085815429688	 172659.0
25391070.0	 246.82101440429688	 492.2938537597656	 192979.984375
25391042.0	 247.204345703125	 482.0124206542969	 190727.4375
25391016.0	 248.6974334716797	 477.4996643066406	 194856.6875
25390986.0	 244.79139709472656	 480.0873718261719	 180894.265625
25390956.0	 237.89981079101562	 495.8645935058594	 174452.0
25390928.0	 233.8846893310547	 495.48443603515625	 151293.28125
25390900.0	 236.1077117919922	 511.9571533203125	 157113.03125
25390872.0	 231.89906311035156	 539.7811889648438	 158344.046875
25390730.0	 245.6761932373047	 459.6963806152344	 174305.234375
25390702.0	 244.8673095703125	 483.9941711425781	 203931.703125
25390672.0	 245.7932586669922	 464.15838623046875	 181283.625
25390644.0	 239.46536254882812	 459.224853515625	 154527.203125
25390618.0	 238.82974243164062	 479.352294921875	 161335.390625
25390588.0	 237.02609252929688	 496.42828369140625	 170166.609375
25390560.0	 238.11302185058594	 505.8421630859375	 169865.984375
25390532.0	 238.38967895507812	 500.9815979003906	 175106.796875
25390506.0	 239.001953125	 500.1286926269531	 174520.484375
25390476.0	 239.5013427734375	 490.7788391113281	 158206.765625
25390446.0	 240.11419677734375	 493.7962951660156	 180517.75
25390418.0	 238.73333740234375	 490.61279296875	 193332.78125
25390388.0	 236.83445739746094	 475.90960693359375	 172553.03125
25390362.0	 234.11207580566406	 511.49737548828125	 175333.6875
25390334.0	 238.60037231445312	 521.843994140625	 190033.859375
25390306.0	 240.7476806640625	 491.1519470214844	 174034.265625
25390276.0	 239.1005401611328	 512.9241943359375	 184931.75
25390050.0	 231.6526336669922	 536.9767456054688	 186148.3125
25390022.0	 239.59817504882812	 450.5877685546875	 152414.875
25389966.0	 233.76856994628906	 493.6302185058594	 150412.71875
25389854.0	 239.2510528564453	 509.00347900390625	 163532.171875
25389824.0	 238.42872619628906	 488.09417724609375	 151456.796875
25389682.0	 231.76217651367188	 521.42431640625	 142348.171875
25389654.0	 234.26986694335938	 521.0469970703125	 159079.34375
25389624.0	 232.90289306640625	 518.4566650390625	 154820.109375
25389484.0	 242.37289428710938	 503.385009765625	 177019.25
25389456.0	 240.22116088867188	 521.1139526367188	 177966.234375
25389428.0	 238.04080200195312	 479.9337158203125	 161636.328125
25389398.0	 232.820068359375	 530.2984008789062	 144129.8125
25389370.0	 227.02012634277344	 555.549560546875	 140051.265625
25389344.0	 231.564453125	 516.5715942382812	 115613.4765625
25389314.0	 227.67770385742188	 534.4093017578125	 123411.4765625
25389088.0	 229.0757598876953	 510.26824951171875	 124425.5625
25389058.0	 228.5786590576172	 521.9551391601562	 134594.484375
25388152.0	 236.74781799316406	 513.5219116210938	 153871.421875
25387868.0	 238.10975646972656	 487.3687744140625	 139459.765625
25387840.0	 231.13128662109375	 503.9630126953125	 130687.421875
25387812.0	 225.4903564453125	 537.6460571289062	 118843.28125
25378802.0	 239.64505004882812	 466.44097900390625	 141967.984375
25378774.0	 228.83201599121094	 509.0996398925781	 128656.9921875
25378406.0	 233.2406005859375	 511.3487548828125	 141253.515625
25378378.0	 232.08380126953125	 499.9250793457031	 120948.6796875
25378236.0	 230.77981567382812	 532.0615844726562	 151646.625
25378210.0	 231.3478240966797	 482.9412841796875	 123317.0390625
25378038.0	 255.12313842773438	 464.1455993652344	 194301.578125
25378010.0	 260.301025390625	 434.144287109375	 225642.578125
25377980.0	 264.27398681640625	 414.7669372558594	 215705.1875
25377952.0	 266.8433837890625	 404.4123229980469	 224913.875
25377924.0	 271.8512268066406	 397.8586120605469	 234049.453125
25377898.0	 266.69091796875	 409.0809326171875	 218243.828125
25377870.0	 241.98321533203125	 461.52874755859375	 123390.4765625
25377840.0	 223.27169799804688	 538.3746948242188	 115073.59375
25376706.0	 236.57215881347656	 501.5517883300781	 149969.359375
25376678.0	 239.8994140625	 478.4700927734375	 151678.296875
25376650.0	 240.7581024169922	 481.2753601074219	 162757.09375
25376622.0	 237.24090576171875	 498.6430969238281	 170164.53125
25376594.0	 236.85589599609375	 489.3927001953125	 141951.359375
25376566.0	 237.42213439941406	 514.8533935546875	 167116.796875
25376536.0	 235.29908752441406	 498.1460266113281	 156428.78125
25376508.0	 236.76614379882812	 503.48809814453125	 148480.4375
25376480.0	 239.40252685546875	 505.2956848144531	 164793.109375
25376452.0	 237.90841674804688	 529.088134765625	 167149.015625
25376424.0	 242.8998565673828	 493.56072998046875	 191723.40625
25376396.0	 245.49050903320312	 492.53265380859375	 182605.859375
25376366.0	 253.69662475585938	 458.7674255371094	 197766.09375
25376338.0	 258.0868835449219	 445.2008056640625	 223609.484375
25376310.0	 256.5885009765625	 452.7025451660156	 208706.15625
25376282.0	 263.1555480957031	 445.3752746582031	 236304.328125
25376252.0	 270.7479553222656	 411.09417724609375	 249662.265625
25376224.0	 273.294921875	 385.3442687988281	 218576.515625
25376168.0	 275.6344909667969	 380.2632141113281	 214797.203125
25376140.0	 266.5948181152344	 406.1418151855469	 202391.796875
25376056.0	 257.05792236328125	 448.496826171875	 209546.046875
25376028.0	 256.5667419433594	 458.597900390625	 207320.390625
25375998.0	 250.78611755371094	 476.22406005859375	 200292.203125
25375970.0	 253.94964599609375	 483.6817932128906	 214462.0625
25375942.0	 252.48016357421875	 438.8349304199219	 180064.84375
25375914.0	 254.0986785888672	 440.77752685546875	 187779.796875
