r [km]	 vr [km/s]	 np [cm-3]	 T [K]
19479578.0	 501.5298156738281	 223.7716522216797	 940985.6875
19479492.0	 482.02569580078125	 256.79931640625	 932556.1875
19479464.0	 527.7998657226562	 161.57029724121094	 611902.0
19479432.0	 513.3756103515625	 210.82911682128906	 1207381.25
19479374.0	 513.1640625	 220.48976135253906	 1462991.875
19479346.0	 494.5693359375	 167.6865692138672	 992126.1875
19479288.0	 500.24395751953125	 164.66061401367188	 600681.4375
19479258.0	 482.46295166015625	 160.84432983398438	 530633.6875
19479228.0	 428.95867919921875	 135.1188507080078	 414860.28125
19479198.0	 422.6353759765625	 145.48843383789062	 336904.21875
19479172.0	 424.6478271484375	 167.44027709960938	 385937.03125
19479142.0	 436.5802001953125	 158.15577697753906	 366832.53125
19479112.0	 437.5394592285156	 167.63096618652344	 364961.8125
19479084.0	 427.4512023925781	 151.7178497314453	 316466.59375
19479056.0	 434.9066467285156	 169.7158660888672	 414454.46875
19479024.0	 432.0191650390625	 161.93067932128906	 425145.65625
19478996.0	 442.2747802734375	 188.401123046875	 358010.84375
19478968.0	 428.65264892578125	 155.4996337890625	 271792.65625
19478938.0	 412.142822265625	 139.70384216308594	 256442.703125
19478910.0	 418.181396484375	 154.80792236328125	 303813.8125
19478878.0	 434.8412170410156	 162.3754119873047	 357772.9375
19478850.0	 419.2737121582031	 158.8015899658203	 297146.15625
19478820.0	 427.0091552734375	 209.19613647460938	 318960.46875
19478790.0	 421.0700988769531	 151.9168701171875	 315226.875
19478762.0	 442.3969421386719	 165.05679321289062	 351086.03125
19478734.0	 456.95263671875	 178.74595642089844	 459080.75
19478702.0	 450.348876953125	 186.1064910888672	 424855.84375
19478616.0	 448.01324462890625	 192.4167022705078	 631032.125
19478528.0	 492.99884033203125	 203.17478942871094	 483171.4375
19478440.0	 463.6862487792969	 197.53997802734375	 398894.28125
19478382.0	 443.4526062011719	 169.96401977539062	 391423.84375
19478326.0	 410.7602233886719	 138.7424774169922	 280693.0
19478296.0	 411.171875	 145.02333068847656	 290245.1875
19478266.0	 410.12103271484375	 134.35610961914062	 240835.796875
19478238.0	 413.9220886230469	 137.53225708007812	 245168.640625
19478208.0	 411.9944763183594	 134.3576202392578	 233388.609375
19478180.0	 412.5643005371094	 144.51092529296875	 281076.875
19478150.0	 412.9185791015625	 144.81698608398438	 289084.4375
19478122.0	 410.65045166015625	 143.8815155029297	 257291.125
19478092.0	 412.49072265625	 143.00750732421875	 256254.0625
19478062.0	 413.3220520019531	 148.73171997070312	 275833.1875
19478032.0	 411.5120544433594	 139.01698303222656	 244636.28125
19478006.0	 418.50164794921875	 150.1631622314453	 324789.84375
19477974.0	 416.2174987792969	 157.62850952148438	 273541.25
19477946.0	 404.8517150878906	 146.71839904785156	 278821.53125
19477918.0	 404.0094909667969	 139.13699340820312	 241784.046875
19477886.0	 417.0616760253906	 165.55902099609375	 293560.28125
19477858.0	 420.3638000488281	 163.71473693847656	 399613.9375
19477830.0	 425.2350769042969	 162.6509246826172	 472999.71875
19477800.0	 433.1450500488281	 159.36697387695312	 344274.0625
19477770.0	 449.4839782714844	 183.9073486328125	 402188.625
19477744.0	 450.5917053222656	 181.50901794433594	 384462.09375
19477712.0	 447.9950256347656	 170.48292541503906	 337450.84375
19477682.0	 454.0944519042969	 181.282958984375	 407618.0625
19477654.0	 444.8099670410156	 176.8859405517578	 337699.3125
19477624.0	 427.5520935058594	 164.90757751464844	 404210.53125
19477596.0	 432.1640319824219	 157.15733337402344	 331134.78125
19477568.0	 415.88739013671875	 152.36610412597656	 389532.59375
19477538.0	 417.8554382324219	 145.4878387451172	 288893.5
19477508.0	 413.5379333496094	 147.90463256835938	 302272.03125
19477478.0	 411.2480773925781	 145.77972412109375	 256629.453125
19477450.0	 404.33734130859375	 143.9821319580078	 249332.375
19477422.0	 407.258544921875	 157.71986389160156	 310178.9375
19477362.0	 413.1214904785156	 149.66514587402344	 303232.65625
19477334.0	 413.72320556640625	 144.59507751464844	 253646.40625
19477304.0	 410.6898193359375	 152.6566162109375	 287531.46875
19477274.0	 408.97076416015625	 137.92880249023438	 214665.203125
