r [km]	 vr [km/s]	 np [cm-3]	 T [K]
35132832.0	 259.13140869140625	 324.3749084472656	 108668.546875
35132804.0	 262.39385986328125	 306.29718017578125	 89782.625
35132780.0	 262.61651611328125	 308.6921081542969	 89241.9140625
35132756.0	 264.29205322265625	 297.8589172363281	 84604.640625
35132728.0	 259.2666015625	 322.91497802734375	 113317.953125
35132704.0	 263.063232421875	 310.03729248046875	 89644.578125
35132680.0	 260.5473327636719	 321.4309997558594	 108134.8828125
35132656.0	 262.005126953125	 311.4983825683594	 91594.921875
35132628.0	 262.44866943359375	 309.3021545410156	 91695.3203125
35132604.0	 261.87921142578125	 315.2566833496094	 98370.65625
35132576.0	 259.72613525390625	 323.59637451171875	 115156.5234375
35132552.0	 258.2283020019531	 328.1102294921875	 114553.4296875
35132528.0	 260.56201171875	 320.2265625	 92842.90625
35132504.0	 260.85247802734375	 315.304931640625	 90080.9609375
35132480.0	 261.0031433105469	 313.94403076171875	 93308.9296875
35132452.0	 261.2012939453125	 318.5398864746094	 93198.09375
35132428.0	 261.54620361328125	 313.1180419921875	 95538.8046875
35132404.0	 258.95928955078125	 327.8089294433594	 113241.5546875
35132352.0	 261.6114807128906	 316.89788818359375	 94324.3671875
35132328.0	 261.4857177734375	 317.8855895996094	 96021.640625
35132304.0	 258.7452697753906	 330.23565673828125	 116654.0234375
35132280.0	 260.84320068359375	 315.2005310058594	 94336.65625
35132252.0	 260.8758239746094	 313.162109375	 99156.09375
35132228.0	 259.8345947265625	 320.3917236328125	 104822.03125
35132200.0	 261.7546081542969	 312.59161376953125	 92521.9296875
35132176.0	 259.5436096191406	 322.1285705566406	 117467.9453125
35132152.0	 262.2375183105469	 311.0834655761719	 91472.84375
35132124.0	 261.88458251953125	 315.0576477050781	 93551.6875
35132104.0	 262.2452697753906	 309.50732421875	 88793.390625
35132076.0	 261.7471008300781	 312.26531982421875	 91234.46875
35132052.0	 262.618896484375	 311.5856018066406	 92501.515625
