r [km]	 vr [km/s]	 np [cm-3]	 T [K]
37915648.0	 308.5389404296875	 136.53599548339844	 185048.875
37915624.0	 313.86322021484375	 124.5571517944336	 118406.0078125
37915608.0	 313.6726989746094	 131.5255126953125	 134795.765625
37915588.0	 308.7314147949219	 133.93870544433594	 146701.9375
37915564.0	 314.2640380859375	 125.72703552246094	 127770.4765625
37915548.0	 308.3392333984375	 127.44091033935547	 133573.8125
37915528.0	 316.53656005859375	 132.2219696044922	 122483.4453125
37915508.0	 322.27093505859375	 123.9347152709961	 122532.375
37915484.0	 326.3834533691406	 123.64486694335938	 112224.0546875
37915464.0	 327.1290588378906	 129.29733276367188	 119655.171875
37915448.0	 321.5166320800781	 125.62104034423828	 145695.703125
37915404.0	 325.3915100097656	 124.65428924560547	 120907.125
37915384.0	 333.9532470703125	 117.68463134765625	 104542.6328125
37915364.0	 330.38348388671875	 109.99496459960938	 100744.96875
37915348.0	 320.5240783691406	 113.72859191894531	 130133.2890625
37915324.0	 315.5147705078125	 118.33071899414062	 129097.703125
37915304.0	 314.37225341796875	 122.69589233398438	 139854.6875
37915284.0	 316.7894287109375	 120.1205062866211	 146845.515625
37915264.0	 317.4014587402344	 121.7086181640625	 134199.9375
37915248.0	 315.3205871582031	 124.39854431152344	 147316.171875
37915224.0	 316.22589111328125	 116.34593200683594	 136814.46875
37915200.0	 312.51544189453125	 127.85150909423828	 150850.09375
37915184.0	 313.1869812011719	 123.29893493652344	 127871.4609375
37915164.0	 308.0450439453125	 132.8211212158203	 164191.5625
37915140.0	 313.2807922363281	 129.9203338623047	 150375.65625
37915124.0	 317.8158264160156	 121.59877014160156	 134194.90625
37915104.0	 317.733154296875	 123.48102569580078	 130274.4921875
37915084.0	 310.4937438964844	 125.51541137695312	 144511.3125
37915064.0	 319.1490173339844	 117.17181396484375	 126362.28125
37915040.0	 315.9814758300781	 119.002685546875	 125684.5703125
37915024.0	 317.2264099121094	 120.91950225830078	 130585.9609375
37915004.0	 312.09393310546875	 129.20693969726562	 151252.921875
37914980.0	 315.0966796875	 124.60873413085938	 153459.75
37914964.0	 317.5485534667969	 123.11103057861328	 138552.140625
37914940.0	 319.903564453125	 120.5229721069336	 130905.4765625
37914924.0	 321.4964599609375	 120.50141143798828	 130427.9296875
37914904.0	 320.5015563964844	 124.37203216552734	 135246.828125
37914880.0	 318.80426025390625	 125.1817626953125	 140130.125
37914864.0	 315.72784423828125	 126.63191986083984	 141246.5
37914844.0	 323.0950622558594	 117.78971099853516	 125153.921875
37914820.0	 324.5798034667969	 118.95879364013672	 123909.84375
37914804.0	 319.79278564453125	 125.7751693725586	 154833.03125
37914780.0	 324.0352783203125	 112.40674591064453	 118199.9453125
37914744.0	 319.8478698730469	 115.87920379638672	 119830.375
37914720.0	 316.9761962890625	 126.12879943847656	 143092.390625
37914704.0	 321.90081787109375	 118.48955535888672	 137792.078125
37914684.0	 318.4437561035156	 121.60745239257812	 140032.65625
37914664.0	 319.7565612792969	 118.79875183105469	 132439.8125
37914644.0	 318.150390625	 126.37512969970703	 151339.578125
37914620.0	 320.3803405761719	 123.11278533935547	 135842.65625
37914604.0	 313.9062194824219	 114.83590698242188	 149225.703125
37914584.0	 305.5615539550781	 127.38416290283203	 158623.734375
37914560.0	 302.6231689453125	 134.7379608154297	 195109.703125
37914544.0	 311.2125549316406	 124.4778060913086	 137307.875
37914524.0	 307.0179748535156	 130.57200622558594	 170305.09375
37914504.0	 309.6318664550781	 128.77345275878906	 159037.515625
37914484.0	 312.23114013671875	 125.03971862792969	 146912.203125
37914460.0	 311.0953674316406	 122.78539276123047	 136841.734375
37914440.0	 316.24078369140625	 116.59715270996094	 129113.1953125
37914420.0	 310.61383056640625	 119.93780517578125	 142071.703125
37914400.0	 311.7157287597656	 131.10665893554688	 149525.265625
37914380.0	 319.3939514160156	 122.20121002197266	 145285.3125
37914360.0	 316.4283447265625	 115.21986389160156	 142228.6875
37914340.0	 318.88433837890625	 125.57295227050781	 139269.296875
37914320.0	 318.9109802246094	 121.88600158691406	 129508.703125
37914300.0	 315.7392272949219	 119.69670104980469	 125575.71875
37914280.0	 311.3473815917969	 130.15660095214844	 181562.90625
37914260.0	 317.10101318359375	 119.19214630126953	 130965.8828125
37914240.0	 313.7567138671875	 126.28976440429688	 156159.5
37914196.0	 317.0467224121094	 121.44998168945312	 135567.109375
37914180.0	 312.6985778808594	 129.52719116210938	 158393.375
37914160.0	 310.1995849609375	 126.3967514038086	 161065.75
37914136.0	 312.27978515625	 133.11709594726562	 153821.296875
37914120.0	 318.47906494140625	 122.84855651855469	 148633.015625
37914076.0	 306.094970703125	 126.06547546386719	 150022.015625
37914060.0	 307.6587219238281	 126.31993865966797	 143065.0625
37914040.0	 303.3882141113281	 126.67778778076172	 174724.125
37914020.0	 302.8253479003906	 126.42352294921875	 170762.65625
37913996.0	 311.1601867675781	 129.59239196777344	 133767.828125
37913976.0	 311.7154235839844	 120.52296447753906	 134730.609375
37913960.0	 308.27191162109375	 121.32501983642578	 144539.125
37913936.0	 310.22015380859375	 125.6663589477539	 130114.453125
37913920.0	 312.17864990234375	 118.8611831665039	 139977.59375
37913900.0	 306.2577819824219	 130.23907470703125	 176832.359375
37913876.0	 311.87835693359375	 119.48431396484375	 151381.484375
37913860.0	 313.8034973144531	 120.809326171875	 159355.984375
37913840.0	 311.9477844238281	 121.31243896484375	 151734.140625
37913816.0	 309.5638427734375	 121.00440979003906	 171926.0625
37913800.0	 312.5115051269531	 110.51922607421875	 145683.125
37913776.0	 309.3945617675781	 111.59504699707031	 137500.9375
37913760.0	 307.6123962402344	 125.02900695800781	 168128.875
37913740.0	 306.866943359375	 117.82958221435547	 192917.640625
37913716.0	 313.582763671875	 110.0909652709961	 150840.125
37913700.0	 311.7171325683594	 108.31824493408203	 146404.921875
37913676.0	 311.4876403808594	 112.05301666259766	 152236.796875
37913656.0	 307.6008605957031	 120.49101257324219	 174165.75
37913640.0	 303.6902770996094	 124.51306915283203	 204452.1875
37913616.0	 310.7423400878906	 107.8659439086914	 136423.78125
37913596.0	 310.1268615722656	 110.48571014404297	 151731.984375
37913576.0	 307.2673034667969	 117.63224029541016	 159125.171875
37913556.0	 309.5362243652344	 118.02513885498047	 143793.59375
37913536.0	 310.87750244140625	 115.46080780029297	 177189.515625
