"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.381e-09,1.7423e-06,1.9601e-05,6.0891,11.528,-5.2429,-15.474,2.4564e-14,1.388e+09,0.042407,1.5217,0,283.84,31428,3.4912e+05,1,1.4235e+09,0,1.02e+08,1.4198e+09
3.2878e-09,1.6586e-06,1.8667e-05,6.0853,11.502,-5.2722,-15.499,2.1549e-14,1.4159e+09,0.042486,1.5217,0,289.92,31655,3.5245e+05,1,1.4514e+09,0,1.04e+08,1.4477e+09
3.2181e-09,1.592e-06,1.7766e-05,6.0815,11.477,-5.301,-15.524,1.8757e-14,1.4439e+09,0.042715,1.5217,0,295.94,31914,3.557e+05,1,1.4793e+09,0,1.06e+08,1.4755e+09
3.0748e-09,1.4848e-06,1.6989e-05,6.078,11.454,-5.3283,-15.548,1.6728e-14,1.4718e+09,0.042267,1.5217,0,302.21,31945,3.5867e+05,1,1.5072e+09,0,1.08e+08,1.5034e+09
3.0367e-09,1.4414e-06,1.6202e-05,6.0744,11.43,-5.3556,-15.572,1.4685e-14,1.4997e+09,0.042709,1.5217,0,308.13,32251,3.6162e+05,1,1.5351e+09,0,1.1e+08,1.5312e+09
2.9301e-09,1.3614e-06,1.5507e-05,6.071,11.407,-5.3817,-15.594,1.3089e-14,1.5276e+09,0.042479,1.5217,0,314.3,32325,3.6438e+05,1,1.5631e+09,0,1.12e+08,1.559e+09
2.8519e-09,1.299e-06,1.4845e-05,6.0677,11.385,-5.4073,-15.617,1.1678e-14,1.5556e+09,0.04249,1.5217,0,320.37,32471,3.6703e+05,1,1.591e+09,0,1.14e+08,1.5869e+09
2.8039e-09,1.2551e-06,1.4198e-05,6.0644,11.363,-5.4326,-15.639,1.0334e-14,1.5835e+09,0.042758,1.5217,0,326.34,32697,3.6964e+05,1,1.6189e+09,0,1.16e+08,1.6147e+09
2.6861e-09,1.1756e-06,1.3637e-05,6.0612,11.342,-5.4567,-15.66,9.3382e-15,1.6114e+09,0.04229,1.5217,0,332.57,32658,3.7206e+05,1,1.6468e+09,0,1.18e+08,1.6426e+09
2.657e-09,1.1448e-06,1.307e-05,6.0581,11.321,-5.4807,-15.68,8.3358e-15,1.6394e+09,0.042694,1.5217,0,338.49,32918,3.7445e+05,1,1.6747e+09,0,1.2e+08,1.6704e+09
2.578e-09,1.0896e-06,1.2557e-05,6.0551,11.301,-5.5039,-15.701,7.5137e-15,1.6673e+09,0.04254,1.5217,0,344.6,32972,3.7672e+05,1,1.7026e+09,0,1.22e+08,1.6982e+09
2.5112e-09,1.0418e-06,1.2073e-05,6.0521,11.281,-5.5267,-15.72,6.7919e-15,1.6952e+09,0.042494,1.5217,0,350.66,33060,3.7891e+05,1,1.7305e+09,0,1.24e+08,1.7261e+09
2.478e-09,1.0121e-06,1.1593e-05,6.0491,11.262,-5.5493,-15.74,6.0883e-15,1.7231e+09,0.042793,1.5217,0,356.61,33268,3.8107e+05,1,1.7584e+09,0,1.26e+08,1.7539e+09
2.3818e-09,9.5268e-07,1.1177e-05,6.0463,11.243,-5.5708,-15.759,5.5595e-15,1.7511e+09,0.042339,1.5217,0,362.81,33192,3.831e+05,1,1.7864e+09,0,1.28e+08,1.7818e+09
2.3563e-09,9.2886e-07,1.0756e-05,6.0435,11.224,-5.5923,-15.778,5.0273e-15,1.779e+09,0.042682,1.5217,0,368.73,33407,3.8509e+05,1,1.8143e+09,0,1.3e+08,1.8096e+09
