"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.4501e-10,2.3197e-08,-4.3989e-06,6.9481,11.663,-4.2493,-15.339,4.4141e-11,1.1054e+09,1.5463,1.5217,0,15.824,7512,-42.005,1,1.1414e+09,0,1.1414e+09,0
2.2884e-10,2.2944e-08,-3.9744e-06,6.9261,11.65,-4.2839,-15.352,2.0985e-11,1.1332e+09,1.5463,1.5217,0,49.217,9707,-88.69,1,1.1693e+09,0,1.1693e+09,0
2.1233e-10,2.2794e-08,-3.5814e-06,6.9046,11.637,-4.3183,-15.364,3.0404e-12,1.1611e+09,1.5463,1.5217,0,87.475,12134,-145.59,1,1.1971e+09,0,1.1971e+09,0
1.9473e-10,2.2973e-08,-3.2893e-06,6.8842,11.624,-4.3522,-15.378,1.863e-12,1.1889e+09,1.5463,1.5217,0,141.38,15309,-235.36,1,1.225e+09,0,1.225e+09,0
1.7712e-10,2.3153e-08,-2.9972e-06,6.8638,11.61,-4.3862,-15.392,6.8548e-13,1.2168e+09,1.5463,1.5217,0,195.29,18483,-325.12,1,1.2528e+09,0,1.2528e+09,0
1.6404e-10,2.269e-08,-2.7609e-06,6.8456,11.595,-4.4195,-15.407,2.544e-13,1.2446e+09,1.5463,1.5217,0,263.59,22267,-420.58,1,1.2806e+09,0,1.2806e+09,0
1.5292e-10,2.1948e-08,-2.5486e-06,6.8283,11.579,-4.4525,-15.422,1.4619e-13,1.2725e+09,1.5463,1.5217,0,338.12,26313,-518.49,1,1.3085e+09,0,1.3085e+09,0
1.4273e-10,2.0996e-08,-2.3445e-06,6.8115,11.563,-4.4853,-15.438,5.2607e-14,1.3004e+09,1.5463,1.5217,0,415.4,30464,-611.32,1,1.3363e+09,0,1.3363e+09,0
1.3742e-10,1.8928e-08,-2.1838e-06,6.7974,11.545,-4.5171,-15.456,3.6423e-14,1.3282e+09,1.5463,1.5217,0,507.29,35163,-677.23,1,1.3642e+09,0,1.3642e+09,0
1.321e-10,1.686e-08,-2.023e-06,6.7832,11.528,-4.5489,-15.474,2.024e-14,1.3561e+09,1.5463,1.5217,0,599.17,39862,-743.15,1,1.392e+09,0,1.392e+09,0
1.2955e-10,1.4464e-08,-1.8842e-06,6.7707,11.509,-4.5799,-15.492,1.183e-14,1.3839e+09,1.5463,1.5217,0,698.8,44868,-768.13,1,1.4198e+09,0,1.4198e+09,0
1.2869e-10,1.1867e-08,-1.7589e-06,6.7591,11.49,-4.6104,-15.511,8.1858e-15,1.4118e+09,1.5463,1.5217,0,803.17,50063,-768,1,1.4477e+09,0,1.4477e+09,0
1.2808e-10,9.317e-09,-1.6356e-06,6.7476,11.471,-4.6408,-15.53,4.7473e-15,1.4396e+09,1.5463,1.5217,0,908.16,55288,-762.2,1,1.4755e+09,0,1.4755e+09,0
1.3028e-10,7.3004e-09,-1.5362e-06,6.7379,11.452,-4.6699,-15.549,3.6434e-15,1.4675e+09,1.5463,1.5217,0,1020.3,60861,-691.87,1,1.5034e+09,0,1.5034e+09,0
1.3249e-10,5.2837e-09,-1.4369e-06,6.7283,11.433,-4.6989,-15.569,2.5396e-15,1.4953e+09,1.5463,1.5217,0,1132.4,66433,-621.55,1,1.5312e+09,0,1.5312e+09,0
1.3505e-10,3.8091e-09,-1.348e-06,6.7193,11.413,-4.7272,-15.588,1.8106e-15,1.5232e+09,1.5463,1.5217,0,1246.7,72133,-530.28,1,1.559e+09,0,1.559e+09,0
