"Bx","By","Bz","Normals:0","Normals:1","Normals:2","lT","lne","lp","lrho","mom_den","user1","user2","user3","user4","user5","vx","vy","vz","Points:0","Points:1","Points:2"
-2.0769e+06,2.3648e+06,1.4502e+14,nan,nan,nan,3.4609e+21,6.0669e+21,-4.6756e+21,-1.071e+22,1.638e+09,2062.2,4.3492e+30,9.6072e+20,1.9214e+21,0,-4.8257e+18,4.0111e+17,1.3337e+24,-4.6981e-06,-2.2685e-06,-4.257e-07
