"Bx","By","Bz","Normals:0","Normals:1","Normals:2","lT","lne","lp","lrho","mom_den","user1","user2","user3","user4","user5","vx","vy","vz","Points:0","Points:1","Points:2"
-6.6171e+06,3.9904e+06,1.4523e+14,nan,nan,nan,2.7354e+22,4.4494e+22,-4.3338e+22,-9.1561e+22,1.6432e+09,132.96,1.0078e+32,7.7912e+21,1.5582e+22,0,1.3818e+19,-6.124e+19,1.1368e+25,-1.2741e-05,-5.3963e-06,1.5094e-06
