"Bx","By","Bz","Normals:0","Normals:1","Normals:2","lT","lne","lp","lrho","mom_den","user1","user2","user3","user4","user5","vx","vy","vz","Points:0","Points:1","Points:2"
-6.6344e+05,1.0118e+06,1.4452e+14,nan,nan,nan,2.5614e+21,4.5286e+21,-3.3628e+21,-7.8179e+21,1.6377e+09,3122,2.7435e+30,7.0702e+20,1.414e+21,0,-7.1298e+18,1.074e+18,9.5919e+23,-3.7144e-06,-1.6608e-06,-5.3862e-07
